setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A5774,USDJPY,2008-02-27T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,107.2,107.38,107.39999999999999,106.71,,2.72,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,10,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-02-26T22:00:00+00:00,BOS,BOS,holding,False,full,False,0,0.48,3.09,3.09,strong,0.792,,4.601,0.202143,0.375,0,False,,,,,False,8,bearish,with_trend,False,False,,106.35,49.4,False,False,True,2008-02-27T07:00:00+00:00,1,2008-02-27T06:00:00+00:00,SHORT,,counter,45.7,False,2,fresh,Other,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5775,USDJPY,2008-02-28T13:00:00+00:00,,,NY,bearish,BOS BOS,proximal,106.36,106.64,106.66,105.94,,1.5,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-28T07:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.62,2.1,2.1,solid,1.422,0.492,2.242,0.182857,0.5,1,False,,,,,False,13,bearish,with_trend,False,False,,105.87,65.3,False,False,True,2008-02-28T12:00:00+00:00,1,2008-02-28T12:00:00+00:00,SHORT,,aligned,65.3,False,4,fresh,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5776,USDJPY,2008-03-03T06:00:00+00:00,2008-03-03T08:00:00+00:00,2008-03-03T11:00:00+00:00,Asia,bearish,BOS BOS,proximal,103.07,103.32,103.33999999999999,102.64,,1.72,,sl,103.07,0.0,-1.0,-1.0,0.0,True,,1.259,-0.519,False,False,3,-1,-1,5.0,3.0,3,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-03-03T03:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.79,1.66,1.66,solid,0.88,,5.432,0.261429,0.913,0,False,,,,,False,6,bearish,with_trend,False,False,,102.64,25.1,False,False,True,2008-03-03T05:00:00+00:00,1,2008-03-03T05:00:00+00:00,SHORT,False,counter,10.8,False,4,no_fvg,Asia,London,True,False,OB only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5777,USDJPY,2008-03-04T15:00:00+00:00,2008-03-04T17:00:00+00:00,2008-03-04T19:00:00+00:00,NY,bearish,BOS BOS,proximal,102.98,103.21,103.22999999999999,102.61,,1.61,,sl,103.22999999999999,-1.0,-1.0,-1.0,-250.0,True,,0.56,-0.96,False,False,2,-1,-1,5.0,3.0,3,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-03-04T12:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.63,1.34,1.34,marginal,0.875,,2.583,0.24,0.524,0,False,,,,,False,15,bearish,with_trend,False,False,,102.77,26.9,False,False,False,2008-03-04T14:00:00+00:00,1,2008-03-04T14:00:00+00:00,SHORT,,counter,9.2,False,7,no_fvg,London,NY,True,False,OB only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5778,USDJPY,2008-03-05T16:00:00+00:00,2008-03-05T16:00:00+00:00,2008-03-06T07:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,103.8,103.36,103.34,106.62,,6.41,,sl,103.34,-1.0,-1.0,-1.0,-250.0,True,,0.63,-0.652,False,False,15,-1,-1,4.0,2.0,4,premium,1.0,True,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-05T12:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.87,1.87,1.24,marginal,1.776,0.719,0.55,0.236429,0.81,0,False,,,,,False,16,bearish,against_trend,False,True,bullish,104.17,45.7,False,True,False,2008-03-05T15:00:00+00:00,1,2008-03-05T14:00:00+00:00,LONG,,counter,76.3,False,0,fresh,London,NY,True,True,Both,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5779,USDJPY,2008-03-06T07:00:00+00:00,,,London,bearish,BOS BOS,proximal,103.83,104.01,104.03,102.93,,5.0,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-06T02:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.89,1.31,1.31,marginal,0.878,0.11,1.537,0.182143,0.5,0,False,,,,,False,7,bearish,with_trend,False,False,,103.5,67.3,False,False,False,2008-03-06T06:00:00+00:00,1,2008-03-06T06:00:00+00:00,SHORT,,aligned,78.2,False,1,fresh,Asia,London,True,False,never_filled,A First Pullback,premium,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5780,USDJPY,2008-03-07T08:00:00+00:00,2008-03-07T13:00:00+00:00,2008-03-07T14:00:00+00:00,London,bearish,BOS BOS,proximal,102.67,102.87,102.89,102.03,,3.2,,sl,102.89,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,10.0,6.0,5,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-07T03:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.74,1.65,1.65,solid,0.792,0.132,2.025,0.227143,0.389,1,False,,,,,False,8,bearish,with_trend,False,False,,102.03,73.6,False,False,True,2008-03-07T07:00:00+00:00,1,2008-03-07T07:00:00+00:00,SHORT,,counter,29.9,False,2,fresh,Asia,NY,True,True,Both,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5781,USDJPY,2008-03-11T12:00:00+00:00,2008-03-12T16:00:00+00:00,2008-03-12T18:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,102.15,101.81,101.79,102.9,,2.21,,sl,101.79,-1.0,-1.0,-1.0,-250.0,True,,0.167,-0.694,False,False,2,-1,-1,31.0,29.0,3,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-11T09:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.89,2.89,1.93,solid,1.025,,0.929,0.312143,0.281,0,False,,,,,False,12,bearish,against_trend,False,True,bullish,103.21,99.1,False,True,False,2008-03-11T11:00:00+00:00,1,2008-03-11T11:00:00+00:00,LONG,,aligned,41.1,False,0,no_fvg,London,NY,False,False,Neither,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5782,USDJPY,2008-03-12T10:00:00+00:00,,,London,bearish,BOS BOS,proximal,103.03,103.22,103.24,102.61,102.44,2.21,3.11,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-12T07:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.52,1.89,1.89,solid,0.807,,1.803,0.210714,0.294,1,False,,,,,False,10,bearish,with_trend,False,False,,102.52,,False,False,False,2008-03-12T09:00:00+00:00,1,2008-03-12T09:00:00+00:00,SHORT,,aligned,74.3,False,1,no_fvg,London,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5783,USDJPY,2008-03-14T04:00:00+00:00,2008-03-14T11:00:00+00:00,2008-03-14T12:00:00+00:00,Asia,bearish,BOS BOS,proximal,100.7,101.05,101.07,99.75,,2.71,,sl,101.07,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,12.0,8.0,5,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-13T23:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.45,1.08,1.08,marginal,0.909,0.138,2.067,0.362857,0.879,0,False,,,,,False,4,bearish,with_trend,False,False,,100.09,64.9,False,False,False,2008-03-14T03:00:00+00:00,1,2008-03-14T03:00:00+00:00,SHORT,,aligned,64.2,False,3,fresh,Other,London,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5784,USDJPY,2008-03-19T05:00:00+00:00,2008-03-19T12:00:00+00:00,2008-03-19T18:00:00+00:00,Asia,bearish,BOS BOS,proximal,99.55,100.22,100.24,97.26,,3.42,,sl,99.55,0.0,0.203,0.203,0.0,True,,1.29,-0.0,True,False,6,-1,-1,119.0,66.0,63,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2008-03-14T13:00:00+00:00,BOS,BOS,holding,False,full,False,2,0.74,1.04,1.04,marginal,1.413,,2.435,0.46,0.431,1,False,,,,,False,5,bearish,with_trend,True,False,,95.77,77.1,False,False,False,2008-03-19T04:00:00+00:00,1,2008-03-14T17:00:00+00:00,SHORT,False,aligned,80.9,False,3,stale,NY,London,True,True,Both,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5785,USDJPY,2008-03-20T09:00:00+00:00,,,London,bearish,BOS BOS,proximal,100.37,100.67,100.69,99.84,,1.77,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,95,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2008-03-14T09:00:00+00:00,BOS,BOS,holding,False,full,False,1,1.05,1.48,1.48,marginal,0.863,,3.454,0.324286,0.214,4,False,,,,,False,9,bearish,with_trend,False,True,bullish,95.77,93.9,False,False,False,2008-03-20T08:00:00+00:00,1,2008-03-14T17:00:00+00:00,SHORT,,aligned,97.5,False,5,stale,London,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5786,USDJPY,2008-03-24T14:00:00+00:00,2008-03-25T13:00:00+00:00,2008-03-25T14:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,99.83,99.61,99.59,100.2,,1.68,,tp1,100.2,1.542,1.68,0.0,385.5,True,,1.542,-0.0,,,1,1,-1,26.0,24.0,3,discount,1.0,True,9.0,4.0,1.0,2.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2008-03-24T11:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,True,0,1.61,2.74,1.83,solid,0.793,0.516,1.547,0.252143,0.35,0,False,,,,,False,14,bearish,against_trend,True,True,bullish,100.74,57.6,False,True,False,2008-03-24T13:00:00+00:00,1,2008-03-24T12:00:00+00:00,LONG,,aligned,37.7,False,0,fresh,London,NY,True,True,Both,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5787,USDJPY,2008-03-26T09:00:00+00:00,2008-03-27T11:00:00+00:00,2008-03-27T13:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,100.06,100.35,100.36999999999999,99.62,,1.52,,tp1,99.62,1.419,1.52,0.0,354.75,True,,1.419,-0.0,,,2,2,-1,30.0,27.0,4,premium,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-26T05:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.01,2.18,1.45,marginal,0.853,,1.58,0.316429,0.481,0,False,,,,,False,9,bullish,against_trend,False,True,bearish,99.02,92.0,False,False,True,2008-03-26T08:00:00+00:00,1,2008-03-26T08:00:00+00:00,SHORT,False,aligned,51.7,False,0,no_fvg,Asia,London,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5788,USDJPY,2008-03-27T12:00:00+00:00,2008-03-30T22:00:00+00:00,2008-03-31T00:00:00+00:00,London,bullish,BOS BOS,proximal,98.86,98.53,98.51,99.55,,2.09,,tp1,99.55,1.971,2.09,7.686,492.75,True,,1.971,-0.0,,,2,2,-1,94.0,33.0,12,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-27T00:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.66,1.48,1.48,marginal,0.971,0.125,0.376,0.319286,0.226,4,False,,,,,False,12,bullish,with_trend,False,False,,100.15,258.0,False,False,False,2008-03-27T11:00:00+00:00,1,2008-03-27T11:00:00+00:00,LONG,False,aligned,12.5,False,1,fresh,Asia,Other,True,False,OB only,A First Pullback,premium,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5789,USDJPY,2008-03-28T07:00:00+00:00,,,London,bearish,BOS BOS,proximal,100.67,101.05,101.07,100.07,99.65,1.58,2.68,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,79,premium,0.0,,7.4,3.0,1.44,1.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2008-03-25T00:00:00+00:00,BOS,BOS,holding,True,partial,True,0,0.61,1.55,1.55,solid,1.241,0.448,3.448,0.29,0.25,0,False,,,,,False,7,bearish,with_trend,True,True,bullish,98.55,212.0,False,False,False,2008-03-28T06:00:00+00:00,1,2008-03-25T01:00:00+00:00,SHORT,,aligned,132.5,False,1,fresh,Asia,London,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5790,USDJPY,2008-04-01T10:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,99.99,99.59,99.57000000000001,100.89,101.03,2.25,2.6,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-04-01T05:00:00+00:00,BOS,Confirm,holding,False,none,False,0,1.2,1.04,1.04,marginal,1.56,,3.9,0.243571,0.921,0,False,,,,,False,10,bullish,with_trend,False,False,,100.44,35.7,False,True,False,2008-04-01T09:00:00+00:00,1,2008-04-01T09:00:00+00:00,LONG,,counter,72.4,False,1,no_fvg,Asia,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5791,USDJPY,2008-04-01T15:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,100.57,100.35,100.33,101.03,,2.09,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,premium,0.0,,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-04-01T11:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,2.54,2.75,2.75,strong,0.615,0.431,2.862,0.325,0.55,0,False,,,,,False,15,bullish,with_trend,False,False,,101.92,49.3,False,True,False,2008-04-01T14:00:00+00:00,1,2008-04-01T13:00:00+00:00,LONG,,counter,56.6,False,1,fresh,London,NY,True,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5792,USDJPY,2008-04-07T04:00:00+00:00,,,Asia,bullish,BOS BOS,proximal,101.72,101.5,101.48,102.08,,1.64,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,discount,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-06T22:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.17,1.2,1.2,marginal,0.574,1.033,0.402,0.348571,0.5,0,False,,,,,False,4,bullish,with_trend,False,False,,102.62,225.0,False,False,False,2008-04-07T03:00:00+00:00,1,2008-04-07T01:00:00+00:00,LONG,,aligned,-57.4,False,2,fresh,Other,Asia,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5793,USDJPY,2008-04-09T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,102.51,102.77,102.78999999999999,102.07,,1.69,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-04-09T11:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.52,1.78,1.19,marginal,0.988,,1.565,0.242857,0.25,1,False,,,,,False,16,bullish,against_trend,False,True,bearish,101.76,89.3,False,False,True,2008-04-09T15:00:00+00:00,1,2008-04-09T15:00:00+00:00,SHORT,,aligned,70.1,False,0,no_fvg,London,NY,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5794,USDJPY,2008-04-14T13:00:00+00:00,2008-04-14T13:00:00+00:00,2008-04-14T16:00:00+00:00,NY,bearish,Confirmation BOS,proximal,100.75,101.11,101.13,100.02,,2.03,,sl,101.13,-1.0,-1.0,-1.0,-250.0,True,,0.421,-0.605,True,False,3,-1,-1,4.0,3.0,4,discount,0.0,,4.5,4.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2008-04-14T09:00:00+00:00,BOS,Confirm,holding,False,none,False,1,2.1,1.21,1.21,marginal,0.937,,2.839,0.362857,0.882,0,False,,,,,False,13,bearish,with_trend,False,False,,100.3,19.6,False,False,False,2008-04-14T12:00:00+00:00,1,2008-04-14T10:00:00+00:00,SHORT,,counter,6.8,False,1,no_fvg,London,NY,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5795,NZDUSD,2008-01-10T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,0.7761,0.7735,0.7731,0.7786,,0.96,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,premium,0.0,False,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-01-10T11:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.57,2.46,1.64,solid,1.283,,0.583,0.001714,0.364,0,False,,,,,False,14,bearish,against_trend,False,True,bullish,0.7794,55.9,False,True,False,2008-01-10T13:00:00+00:00,1,2008-01-10T13:00:00+00:00,LONG,,counter,77.1,False,0,no_fvg,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5796,NZDUSD,2008-01-15T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.7886,0.7914,0.7918,0.7832,,1.93,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,premium,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-01-15T12:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.05,2.82,1.88,solid,1.0,,0.792,0.0024,0.5,1,False,,,,,False,15,bullish,against_trend,False,True,bearish,0.7823,80.8,False,,,2008-01-15T14:00:00+00:00,1,2008-01-15T14:00:00+00:00,SHORT,,aligned,82.6,False,0,no_fvg,London,NY,True,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5797,NZDUSD,2008-01-16T18:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,0.7782,0.781,0.7814,0.7733,,1.75,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,16,discount,0.0,,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-01-16T02:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,1.2,1.07,1.07,marginal,0.633,0.105,2.847,0.003793,0.667,0,False,,,,,False,18,bearish,with_trend,False,False,,0.7642,54.1,False,,,2008-01-16T17:00:00+00:00,1,2008-01-16T07:00:00+00:00,SHORT,,counter,48.4,False,1,fresh,Asia,NY,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5798,NZDUSD,2008-01-21T08:00:00+00:00,2008-01-22T12:00:00+00:00,2008-01-22T13:00:00+00:00,London,bearish,BOS BOS,proximal,0.7599,0.7618,0.7622,0.7566,,1.74,,tp1,0.7566,1.435,1.74,0.0,358.75,True,,1.435,-0.0,,,1,1,-1,38.0,30.0,10,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-01-20T22:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.55,1.34,1.34,marginal,0.717,0.382,4.396,0.002093,0.8,2,False,,,,,False,8,bearish,with_trend,False,False,,0.7535,47.8,False,False,True,2008-01-21T07:00:00+00:00,1,2008-01-21T06:00:00+00:00,SHORT,,counter,42.4,False,4,fresh,Other,London,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5799,NZDUSD,2008-01-24T11:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,0.7661,0.7641,0.7637,0.7745,,4.2,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-01-24T06:00:00+00:00,BOS,Confirm,holding,False,none,False,0,0.77,1.58,1.58,solid,0.663,,4.473,0.002414,0.813,1,False,,,,,False,11,bullish,with_trend,False,False,,0.7709,37.2,False,True,False,2008-01-24T10:00:00+00:00,1,2008-01-24T10:00:00+00:00,LONG,,counter,70.9,False,1,no_fvg,Asia,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5800,NZDUSD,2008-02-04T14:00:00+00:00,2008-02-04T14:00:00+00:00,2008-02-04T16:00:00+00:00,NY,bullish,BOS BOS,proximal,0.7946,0.7928,0.7924,0.7958,,0.67,,sl,0.7924,-1.0,-1.0,-1.0,-250.0,True,,0.5,-0.364,True,False,2,-1,-1,4.0,1.0,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-04T10:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.86,1.03,1.03,marginal,0.797,,8.423,0.001757,0.714,0,False,,,,,False,14,bullish,with_trend,False,False,,0.7966,12.1,False,False,False,2008-02-04T13:00:00+00:00,1,2008-02-04T13:00:00+00:00,LONG,,counter,90.7,False,3,no_fvg,London,NY,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5801,NZDUSD,2008-02-04T17:00:00+00:00,2008-02-05T09:00:00+00:00,2008-02-05T13:00:00+00:00,NY,bullish,BOS BOS,proximal,0.7885,0.7859,0.7855000000000001,0.7949,,2.46,,sl,0.7855000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.633,-0.933,False,False,4,-1,-1,102.0,45.0,37,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-02-01T03:00:00+00:00,BOS,BOS,holding,False,full,False,1,1.59,1.14,1.14,marginal,1.283,,5.367,0.001714,0.864,2,False,,,,,False,17,bullish,with_trend,False,False,,0.7966,49.1,False,False,False,2008-02-04T16:00:00+00:00,1,2008-02-01T11:00:00+00:00,LONG,,counter,62.1,False,2,stale,Asia,London,True,False,OB only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A5802,NZDUSD,2008-02-05T10:00:00+00:00,2008-02-05T13:00:00+00:00,2008-02-05T17:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.7847,0.7822,0.7818,0.7889,,1.68,,sl,0.7818,-1.0,-1.0,-1.0,-250.0,True,,0.172,-0.69,True,True,4,-1,-1,123.0,71.0,71,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-01-31T10:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,1.56,2.45,1.64,solid,1.176,,2.184,0.001786,0.667,1,False,,,,,False,10,bullish,with_trend,False,True,bearish,0.7966,66.9,False,False,False,2008-02-05T09:00:00+00:00,1,2008-01-31T13:00:00+00:00,LONG,,aligned,44.4,False,0,no_fvg,London,NY,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
