setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
A0105,GOLD,2025-02-25T16:00:00+00:00,2025-02-26T01:00:00+00:00,2025-02-26T06:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,2926.24,2938.485,2906.95,,1.58,,tp1,2906.95,1.575,1.58,4.017,393.75,True,,1.606,-0.314,5,5,-1,3,discount,0.0,False,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-02-25T13:00:00+00:00,CHoCH,CHoCH,False,False,2.87,2.64,1.76,solid,1.152,,0.956,10.19,False,,,,,False,16,bullish,against_trend,2025-02-25T15:00:00+00:00,1,2025-02-25T15:00:00+00:00,SHORT,counter,46.2,False,0,no_fvg,NY,Asia,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0106,GOLD,2025-02-27T09:00:00+00:00,2025-02-27T10:00:00+00:00,2025-02-27T14:00:00+00:00,London,bearish,Confirmation BOS,proximal,2890.82,2898.955,2877.03,,1.7,,sl,2890.82,0.0,1.7,1.693,0.0,True,,1.191,-0.499,4,4,-1,3,discount,0.0,,6.2,4.0,1.22,0.0,1.0,0.0,"structure,sweep,freshness",True,h1_only,2025-02-27T06:00:00+00:00,BOS,Confirm,False,True,1.06,1.6,1.6,solid,1.158,,8.558,6.587857,False,,,,,False,9,bearish,with_trend,2025-02-27T08:00:00+00:00,1,2025-02-27T08:00:00+00:00,SHORT,counter,25.3,False,1,no_fvg,Asia,London,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0107,GOLD,2025-02-27T16:00:00+00:00,2025-02-27T17:00:00+00:00,2025-02-28T00:00:00+00:00,NY,bearish,Confirmation BOS,proximal,2881.13,2892.665,2863.54,,1.53,,window_end,2877.05,0.354,0.354,0.354,88.5,False,unresolved:window_end,0.852,-0.572,6,-1,-1,3,discount,0.0,,6.7,4.0,1.22,0.0,0.5,1.0,"structure,sweep,freshness",False,h1_only,2025-02-27T13:00:00+00:00,BOS,Confirm,False,True,1.49,1.53,1.53,solid,1.021,,5.219,10.802143,False,,,,,False,16,bearish,with_trend,2025-02-27T15:00:00+00:00,1,2025-02-27T14:00:00+00:00,SHORT,counter,25.2,False,1,no_fvg,NY,NY,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0108,BTCUSD,2025-01-02T13:00:00+00:00,2025-01-03T18:00:00+00:00,2025-01-03T19:00:00+00:00,NY,bearish,BOS BOS,proximal,98520.2,99141.4,97580.3,,1.56,,friday_flat,98483.7,0.059,1.56,0.0,14.75,True,,0.91,-0.233,1,15,-1,178,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-12-26T03:00:00+00:00,BOS,BOS,True,False,2.08,2.19,2.19,solid,0.692,0.332,1.142,839.642857,False,,,,,False,13,bearish,with_trend,2025-01-02T12:00:00+00:00,1,2024-12-26T08:00:00+00:00,SHORT,aligned,148.3,False,1,fresh,Asia,NY,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0109,BTCUSD,2025-01-03T07:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,95793.9,95340.0,96488.7,,1.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,26,premium,1.0,True,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-01-02T05:00:00+00:00,CHoCH,CHoCH,True,False,3.96,1.62,1.08,marginal,0.829,0.265,1.981,499.257143,False,,,,,False,7,bearish,against_trend,2025-01-03T06:00:00+00:00,1,2025-01-02T13:00:00+00:00,LONG,counter,59.3,False,0,fresh,Asia,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0110,BTCUSD,2025-01-03T09:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,94939.9,94482.1,96017.2,,2.46,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,34,discount,1.0,True,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-01-01T23:00:00+00:00,CHoCH,CHoCH,True,False,1.39,1.77,1.18,marginal,1.056,0.229,2.499,395.692857,False,,,,,False,9,bullish,with_trend,2025-01-03T08:00:00+00:00,1,2025-01-02T03:00:00+00:00,LONG,aligned,42.1,False,0,fresh,Other,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0111,BTCUSD,2025-01-04T05:00:00+00:00,,,Asia,bullish,Confirmation BOS,proximal,96797.5,96390.4,97434.3,,1.65,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,16,discount,0.0,,7.0,4.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-01-03T13:00:00+00:00,BOS,Confirm,True,False,1.4,1.04,1.04,marginal,0.765,0.325,9.077,479.604286,False,,,,,False,5,bullish,with_trend,2025-01-04T04:00:00+00:00,1,2025-01-03T18:00:00+00:00,LONG,aligned,25.5,False,1,fresh,NY,Asia,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0112,BTCUSD,2025-01-06T15:00:00+00:00,2025-01-07T15:00:00+00:00,2025-01-07T15:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,99031.6,98625.0,99798.0,,1.98,,sl,98625.0,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,5,discount,1.0,True,4.5,4.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-01-06T10:00:00+00:00,CHoCH,CHoCH,False,False,1.65,1.81,1.21,marginal,0.528,,0.588,694.328571,False,,,,,False,15,bearish,against_trend,2025-01-06T14:00:00+00:00,1,2025-01-06T13:00:00+00:00,LONG,aligned,45.0,False,0,no_fvg,London,NY,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0113,BTCUSD,2025-01-06T15:00:00+00:00,2025-01-06T16:00:00+00:00,2025-01-07T00:00:00+00:00,NY,bearish,Confirmation BOS,proximal,101714.0,102627.8,100359.8,,1.52,,sl,102627.8,-1.0,-1.0,-1.0,-250.0,True,,0.537,-0.799,8,-1,-1,437,premium,0.0,,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-12-19T10:00:00+00:00,BOS,Confirm,True,False,2.27,2.45,2.45,solid,1.258,0.858,10.467,694.328571,False,,,,,False,15,bearish,with_trend,2025-01-06T14:00:00+00:00,1,2024-12-19T19:00:00+00:00,SHORT,aligned,111.5,False,1,fresh,London,NY,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0114,BTCUSD,2025-01-07T16:00:00+00:00,,,NY,bearish,BOS BOS,proximal,101580.0,102012.7,100847.05,100570.53,1.78,2.45,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,8,premium,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-01-07T08:00:00+00:00,BOS,BOS,True,False,1.51,1.04,1.04,marginal,0.632,0.332,0.732,621.752143,False,,,,,False,16,bearish,with_trend,2025-01-07T15:00:00+00:00,1,2025-01-07T13:00:00+00:00,SHORT,aligned,79.8,False,1,fresh,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0115,BTCUSD,2025-01-08T07:00:00+00:00,2025-01-08T08:00:00+00:00,2025-01-08T11:00:00+00:00,London,bearish,BOS BOS,proximal,96069.8,96656.2,95200.1,,1.54,,tp1,95200.1,1.483,1.54,2.276,370.75,True,,2.677,-0.051,3,3,-1,2,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-01-08T05:00:00+00:00,BOS,BOS,False,False,1.22,1.61,1.61,solid,0.741,,1.46,737.643571,False,,,,,False,7,bearish,with_trend,2025-01-08T06:00:00+00:00,1,2025-01-08T06:00:00+00:00,SHORT,counter,11.2,False,2,no_fvg,Asia,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0116,BTCUSD,2025-01-09T08:00:00+00:00,2025-01-09T11:00:00+00:00,2025-01-09T13:00:00+00:00,London,bearish,BOS BOS,proximal,93760.0,94487.1,92500.0,,1.78,,tp1,92500.0,1.733,1.78,0.0,433.25,True,,2.651,-0.09,2,2,-1,4,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-01-09T04:00:00+00:00,BOS,BOS,False,False,0.51,1.13,1.13,marginal,0.879,,2.284,781.529286,False,,,,,False,8,bearish,with_trend,2025-01-09T07:00:00+00:00,1,2025-01-09T07:00:00+00:00,SHORT,counter,12.4,False,3,no_fvg,Asia,London,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0117,BTCUSD,2025-01-09T09:00:00+00:00,2025-01-10T07:00:00+00:00,2025-01-10T13:00:00+00:00,London,bearish,BOS BOS,proximal,94849.6,95668.9,93605.0,,1.56,,tp1,93605.0,1.519,1.56,0.0,379.75,True,,2.62,-0.476,6,6,-1,20,discount,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2025-01-08T13:00:00+00:00,BOS,BOS,False,False,0.71,1.04,1.04,marginal,1.064,,3.746,732.115,False,,,,,False,9,bearish,with_trend,2025-01-09T08:00:00+00:00,1,2025-01-08T17:00:00+00:00,SHORT,counter,23.1,False,3,no_fvg,NY,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0118,BTCUSD,2025-01-09T14:00:00+00:00,2025-01-09T15:00:00+00:00,2025-01-09T15:00:00+00:00,NY,bearish,BOS BOS,proximal,92926.6,93739.9,91510.0,,1.79,,sl,93739.9,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,5,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-01-09T09:00:00+00:00,BOS,BOS,False,False,1.01,1.89,1.89,solid,1.006,,3.46,768.485714,False,,,,,False,14,bearish,with_trend,2025-01-09T13:00:00+00:00,1,2025-01-09T13:00:00+00:00,SHORT,counter,10.1,False,4,no_fvg,London,NY,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0119,BTCUSD,2025-01-13T11:00:00+00:00,2025-01-13T21:00:00+00:00,2025-01-14T01:00:00+00:00,London,bearish,BOS BOS,proximal,94145.6,94917.9,92959.83,,1.58,,sl,94917.9,-1.0,-1.0,-1.0,-250.0,True,,1.027,-0.858,4,-1,-1,7,premium,0.0,,7.0,3.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2025-01-13T04:00:00+00:00,BOS,BOS,True,True,1.31,1.5,1.5,marginal,0.917,0.343,1.018,798.529286,False,,,,,False,11,bearish,with_trend,2025-01-13T10:00:00+00:00,1,2025-01-13T09:00:00+00:00,SHORT,aligned,61.3,False,1,fresh,Asia,Other,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0120,BTCUSD,2025-01-14T04:00:00+00:00,,,Asia,bullish,BOS BOS,proximal,92249.9,91180.1,93825.3,,1.5,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,12,discount,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-01-13T16:00:00+00:00,BOS,BOS,True,False,0.48,1.23,1.23,marginal,0.99,0.818,0.766,1040.092857,False,,,,,False,4,bullish,with_trend,2025-01-14T03:00:00+00:00,1,2025-01-13T20:00:00+00:00,LONG,aligned,47.0,False,2,fresh,NY,Asia,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0121,BTCUSD,2025-01-14T10:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,95133.0,94770.1,95822.0,,2.01,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,1.0,True,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-01-14T07:00:00+00:00,CHoCH,CHoCH,True,False,3.24,2.27,1.51,solid,0.437,0.38,2.05,739.007143,False,,,,,False,10,bearish,against_trend,2025-01-14T09:00:00+00:00,1,2025-01-14T08:00:00+00:00,LONG,counter,73.4,False,0,fresh,London,London,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0122,BTCUSD,2025-01-15T14:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,96899.9,96443.0,97687.9,,1.8,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,0.0,,6.2,4.0,1.22,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-01-15T11:00:00+00:00,BOS,Confirm,False,True,2.29,2.96,2.96,strong,0.61,,8.507,683.192857,False,,,,,False,14,bullish,with_trend,2025-01-15T13:00:00+00:00,1,2025-01-15T13:00:00+00:00,LONG,counter,79.0,False,1,no_fvg,London,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0123,BTCUSD,2025-01-16T15:00:00+00:00,2025-01-16T16:00:00+00:00,2025-01-16T16:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,98840.0,99519.5,97745.73,,1.66,,sl,99519.5,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,3,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-01-16T12:00:00+00:00,CHoCH,CHoCH,False,False,2.39,2.25,1.5,marginal,0.991,,1.065,645.371429,False,,,,,False,15,bullish,against_trend,2025-01-16T14:00:00+00:00,1,2025-01-16T14:00:00+00:00,SHORT,aligned,83.0,False,0,no_fvg,London,NY,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0124,BTCUSD,2025-01-20T08:00:00+00:00,2025-01-20T17:00:00+00:00,2025-01-21T00:00:00+00:00,London,bullish,BOS BOS,proximal,101636.7,99461.0,104959.3,,1.54,,sl,101636.7,0.0,1.54,1.025,0.0,True,,2.369,-0.495,7,21,-1,8,discount,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-01-20T00:00:00+00:00,BOS,BOS,True,False,0.54,2.37,2.37,solid,0.964,1.872,0.901,2215.612857,False,,,,,False,8,bullish,with_trend,2025-01-20T07:00:00+00:00,1,2025-01-20T06:00:00+00:00,LONG,aligned,-7.4,False,3,fresh,Asia,NY,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0125,BTCUSD,2025-01-21T10:00:00+00:00,2025-01-21T18:00:00+00:00,2025-01-22T13:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,106694.1,108211.4,104390.14,,1.54,,tp1,104390.14,1.518,1.54,0.0,379.5,True,,1.912,-0.353,19,19,-1,21,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-01-20T13:00:00+00:00,CHoCH,CHoCH,False,False,1.05,2.68,1.78,solid,1.048,,0.495,1409.285714,False,,,,,False,10,bearish,with_trend,2025-01-21T09:00:00+00:00,1,2025-01-20T17:00:00+00:00,SHORT,aligned,66.7,False,0,no_fvg,NY,NY,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0126,BTCUSD,2025-01-21T15:00:00+00:00,2025-01-23T02:00:00+00:00,2025-01-23T04:00:00+00:00,NY,bullish,Confirmation BOS,proximal,102462.9,101776.4,103481.17,,1.53,,sl,101776.4,-1.0,-1.0,-1.0,-250.0,True,,0.734,-0.545,2,-1,-1,8,discount,0.0,,7.7,4.0,1.67,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2025-01-21T07:00:00+00:00,BOS,Confirm,False,True,0.99,1.0,1.0,marginal,0.556,,0.401,1163.564286,False,,,,,False,15,bullish,with_trend,2025-01-21T14:00:00+00:00,1,2025-01-21T13:00:00+00:00,LONG,aligned,23.9,False,1,fresh,London,Asia,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0127,BTCUSD,2025-01-22T14:00:00+00:00,2025-01-22T15:00:00+00:00,2025-01-22T16:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,105030.8,105596.0,104167.28,,1.58,,tp1,104167.28,1.528,1.58,0.0,382.0,True,,3.106,-0.181,1,1,-1,2,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-01-22T12:00:00+00:00,CHoCH,CHoCH,False,False,2.07,1.81,1.21,marginal,0.803,,1.31,654.157143,False,,,,,False,14,bullish,against_trend,2025-01-22T13:00:00+00:00,1,2025-01-22T13:00:00+00:00,SHORT,aligned,69.2,False,0,no_fvg,London,NY,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0128,BTCUSD,2025-01-23T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,107801.0,108619.4,105424.0,,2.98,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,76,premium,1.0,True,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-01-20T11:00:00+00:00,CHoCH,CHoCH,True,False,2.09,5.33,3.56,strong,1.101,0.35,0.986,707.187143,False,,,,,False,15,bullish,against_trend,2025-01-23T14:00:00+00:00,1,2025-01-20T17:00:00+00:00,SHORT,aligned,122.3,False,0,fresh,London,NY,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0129,BTCUSD,2025-01-23T16:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,102093.6,101340.7,103276.9,,1.61,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,0.0,,7.7,4.0,1.67,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2025-01-23T12:00:00+00:00,BOS,Confirm,False,True,1.49,2.16,2.16,solid,0.591,,0.387,1205.300714,False,,,,,False,16,bullish,with_trend,2025-01-23T15:00:00+00:00,1,2025-01-23T14:00:00+00:00,LONG,aligned,14.7,False,1,no_fvg,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0130,BTCUSD,2025-01-27T08:00:00+00:00,2025-01-27T12:00:00+00:00,2025-01-27T14:00:00+00:00,London,bearish,Confirmation BOS,proximal,100651.6,101856.4,98760.0,,1.6,,sl,101856.4,-1.0,-1.0,-1.0,-250.0,True,,1.648,-0.806,2,-1,-1,5,discount,0.0,,8.8,4.0,1.83,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2025-01-27T03:00:00+00:00,BOS,Confirm,True,True,1.84,1.4,1.4,marginal,1.165,0.312,4.094,999.977143,False,,,,,False,8,bearish,with_trend,2025-01-27T07:00:00+00:00,1,2025-01-27T05:00:00+00:00,SHORT,counter,37.6,False,1,fresh,Asia,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0131,BTCUSD,2025-01-30T15:00:00+00:00,2025-01-30T17:00:00+00:00,2025-01-30T18:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,105279.1,104773.8,106376.5,,2.26,,sl,104773.8,-1.0,-1.0,-1.0,-250.0,True,,0.748,-0.842,1,-1,-1,3,premium,0.0,False,5.7,3.0,1.22,0.0,0.5,1.0,"structure,sweep,freshness",False,h1_only,2025-01-30T12:00:00+00:00,CHoCH,CHoCH,False,True,3.35,1.71,1.14,marginal,0.761,,1.017,611.585714,False,,,,,False,15,bearish,against_trend,2025-01-30T14:00:00+00:00,1,2025-01-30T13:00:00+00:00,LONG,counter,80.8,False,0,no_fvg,London,NY,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0132,BTCUSD,2025-02-03T16:00:00+00:00,,,NY,bullish,BOS BOS,proximal,95584.9,94691.0,96926.2,,1.53,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-02-03T12:00:00+00:00,BOS,BOS,True,False,0.42,1.45,1.45,marginal,0.546,0.494,3.997,1563.757143,False,,,,,False,16,bullish,with_trend,2025-02-03T15:00:00+00:00,1,2025-02-03T14:00:00+00:00,LONG,aligned,29.8,False,1,fresh,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0133,BTCUSD,2025-02-04T04:00:00+00:00,,,Asia,bearish,CHoCH CHoCH,proximal,104405.6,106039.9,101770.5,,1.63,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,85,premium,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-01-31T15:00:00+00:00,CHoCH,CHoCH,True,False,1.15,1.54,1.03,marginal,1.267,1.195,0.613,1258.128571,False,,,,,False,4,bearish,with_trend,2025-02-04T03:00:00+00:00,1,2025-01-31T18:00:00+00:00,SHORT,aligned,117.3,False,0,fresh,NY,Asia,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0134,BTCUSD,2025-02-07T16:00:00+00:00,2025-02-07T17:00:00+00:00,2025-02-07T18:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,97366.64,96533.77,98713.2,,1.66,,friday_flat,97420.74,0.065,-1.0,-1.0,16.25,True,,1.006,-0.301,1,-1,-1,10,discount,0.0,False,5.0,3.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-02-07T06:00:00+00:00,CHoCH,CHoCH,True,False,2.36,1.78,1.19,marginal,0.993,0.813,0.612,798.37,False,,,,,False,16,bearish,against_trend,2025-02-07T15:00:00+00:00,1,2025-02-07T14:00:00+00:00,LONG,aligned,49.7,False,0,fresh,Asia,NY,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0135,BTCUSD,2025-02-11T14:00:00+00:00,2025-02-12T21:00:00+00:00,2025-02-12T23:00:00+00:00,NY,bearish,BOS BOS,proximal,97920.0,98309.87,97228.0,,1.87,,sl,97920.0,0.0,1.87,0.0,0.0,True,,2.726,-0.63,2,7,-1,3,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-02-11T11:00:00+00:00,BOS,BOS,False,False,0.82,2.13,2.13,solid,0.722,,1.094,484.610714,False,,,,,False,14,bearish,with_trend,2025-02-11T13:00:00+00:00,1,2025-02-11T13:00:00+00:00,SHORT,aligned,83.8,False,2,no_fvg,London,Other,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0136,BTCUSD,2025-02-19T14:00:00+00:00,2025-02-19T15:00:00+00:00,2025-02-19T15:00:00+00:00,NY,bullish,BOS BOS,proximal,95816.66,95544.41,96236.3,,1.66,,sl,95544.41,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,6,premium,0.0,,6.0,3.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-02-19T08:00:00+00:00,BOS,BOS,True,False,0.93,1.01,1.01,marginal,0.593,0.358,2.347,391.964286,False,,,,,False,14,bullish,with_trend,2025-02-19T13:00:00+00:00,1,2025-02-19T10:00:00+00:00,LONG,counter,67.1,False,1,fresh,London,NY,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0137,BTCUSD,2025-02-20T11:00:00+00:00,2025-02-20T14:00:00+00:00,2025-02-20T16:00:00+00:00,London,bullish,Confirmation BOS,proximal,96990.06,96589.25,97687.9,,1.83,,tp1,97687.9,1.741,1.83,0.0,435.25,True,,2.785,-0.467,2,2,-1,10,premium,0.0,,4.5,4.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-02-20T01:00:00+00:00,BOS,Confirm,False,False,1.26,1.02,1.02,marginal,1.057,,3.904,341.318571,False,,,,,False,11,bullish,with_trend,2025-02-20T10:00:00+00:00,1,2025-02-20T02:00:00+00:00,LONG,counter,90.5,False,1,no_fvg,Asia,NY,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A0138,BTCUSD,2025-02-21T07:00:00+00:00,2025-02-21T15:00:00+00:00,2025-02-21T16:00:00+00:00,London,bullish,BOS BOS,proximal,97374.6,97105.37,97773.21,,1.6,,tp1,97773.21,1.481,1.6,0.0,370.25,True,,7.484,-0.813,1,1,-1,20,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-02-20T11:00:00+00:00,BOS,BOS,True,False,0.69,1.08,1.08,marginal,0.673,0.659,3.868,340.782143,False,,,,,False,7,bullish,with_trend,2025-02-21T06:00:00+00:00,1,2025-02-20T18:00:00+00:00,LONG,counter,74.8,False,3,fresh,London,NY,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
