pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,alert_bar_ts,alert_seq,bos_timestamp,bias,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
EURUSD,2026-02-09T17:00:00+00:00,2026-02-09T19:00:00+00:00,2026-02-11T13:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.19246,1.19571,1.18737,1.1861,1.67,2.09,tp2,1.1861,1.957,1.67,2.09,489.25,2.562,-0.176,42,42,42,148,premium,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-01-30T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,17,2026-02-09T16:00:00+00:00,1,2026-01-30T17:00:00+00:00,SHORT,fresh,London,NY,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-02-09T17:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,1.19389,1.19571,1.18737,1.1861,4.025,4.809,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,148,premium,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-01-30T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,17,2026-02-09T16:00:00+00:00,1,2026-01-30T17:00:00+00:00,SHORT,fresh,London,NY,False,False,never_filled,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-02-11T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.18287,1.18163,1.18708,1.18751,4.05,4.46,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,60,premium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-09T02:00:00+00:00,BOS,BOS,True,False,False,,,,,False,14,2026-02-11T13:00:00+00:00,1,2026-02-09T05:00:00+00:00,LONG,fresh,Asia,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-02-11T14:00:00+00:00,,,NY,bullish,BOS BOS,50pct,1.18245,1.18163,1.18708,1.18751,7.468,8.161,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,60,premium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-09T02:00:00+00:00,BOS,BOS,True,False,False,,,,,False,14,2026-02-11T13:00:00+00:00,1,2026-02-09T05:00:00+00:00,LONG,fresh,Asia,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-02-11T14:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.19204,1.19343,1.19005,1.18991,1.66,1.78,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,premium,8.0,4.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-02-11T10:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,False,14,2026-02-11T13:00:00+00:00,1,2026-02-11T13:00:00+00:00,SHORT,fresh,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
EURUSD,2026-02-11T14:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,1.19253,1.19343,1.19005,1.18991,3.543,3.743,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,premium,8.0,4.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-02-11T10:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,False,14,2026-02-11T13:00:00+00:00,1,2026-02-11T13:00:00+00:00,SHORT,fresh,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-09T01:00:00+00:00,2026-02-09T06:00:00+00:00,2026-02-09T08:00:00+00:00,Asia,bullish,BOS BOS,proximal,156.362,156.2,156.587,156.749,1.58,2.73,tp2,156.749,2.389,1.58,2.73,597.25,2.593,-0.506,2,1,2,67,discount,1.0,1.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-02-04T04:00:00+00:00,BOS,BOS,False,False,False,,,,,True,1,2026-02-09T00:00:00+00:00,1,2026-02-04T09:00:00+00:00,LONG,stale,Asia,Asia,True,True,Both,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-09T01:00:00+00:00,2026-02-09T06:00:00+00:00,2026-02-09T08:00:00+00:00,Asia,bullish,BOS BOS,50pct,156.301,156.2,156.587,156.749,3.531,5.531,tp2,156.749,4.436,3.531,5.531,1109.0,4.762,-0.208,2,1,2,67,discount,1.0,1.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-02-04T04:00:00+00:00,BOS,BOS,False,False,False,,,,,True,1,2026-02-09T00:00:00+00:00,1,2026-02-04T09:00:00+00:00,LONG,stale,Asia,Asia,True,True,Both,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-09T02:00:00+00:00,2026-02-09T14:00:00+00:00,2026-02-09T14:00:00+00:00,Asia,bullish,BOS BOS,proximal,155.81,155.649,156.083,156.294,1.94,3.43,sl,155.649,-1.0,-1.0,-1.0,-250.0,0.826,-1.838,0,-1,-1,76,discount,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-03T20:00:00+00:00,BOS,BOS,True,False,False,,,,,True,2,2026-02-09T01:00:00+00:00,1,2026-02-04T02:00:00+00:00,LONG,fresh,NY,NY,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-09T02:00:00+00:00,2026-02-09T14:00:00+00:00,2026-02-09T14:00:00+00:00,Asia,bullish,BOS BOS,50pct,155.749,155.649,156.083,156.294,4.175,6.813,sl,155.649,-1.0,-1.0,-1.0,-250.0,1.94,-2.35,0,-1,-1,76,discount,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-03T20:00:00+00:00,BOS,BOS,True,False,False,,,,,True,2,2026-02-09T01:00:00+00:00,1,2026-02-04T02:00:00+00:00,LONG,fresh,NY,NY,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-09T14:00:00+00:00,2026-02-10T02:00:00+00:00,2026-02-10T03:00:00+00:00,NY,bullish,BOS BOS,proximal,155.497,155.255,156.083,156.294,2.64,3.59,sl,155.255,-1.0,-1.0,-1.0,-250.0,1.401,-1.467,1,-1,-1,104,discount,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-02-03T04:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,2026-02-09T13:00:00+00:00,1,2026-02-03T09:00:00+00:00,LONG,stale,Asia,Asia,True,False,OB only,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-09T14:00:00+00:00,2026-02-10T02:00:00+00:00,2026-02-10T03:00:00+00:00,NY,bullish,BOS BOS,50pct,155.396,155.255,156.083,156.294,5.678,7.421,sl,155.255,-1.0,-1.0,-1.0,-250.0,3.121,-1.801,1,-1,-1,104,discount,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-02-03T04:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,2026-02-09T13:00:00+00:00,1,2026-02-03T09:00:00+00:00,LONG,stale,Asia,Asia,True,False,OB only,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-09T15:00:00+00:00,2026-02-10T13:00:00+00:00,2026-02-10T15:00:00+00:00,NY,bullish,BOS BOS,proximal,154.761,154.172,155.633,155.641,1.53,1.55,sl,154.172,-1.0,-1.0,-1.0,-250.0,0.798,-1.188,2,-1,-1,121,discount,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-01-30T15:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,2026-02-09T14:00:00+00:00,1,2026-02-02T20:00:00+00:00,LONG,no_fvg,NY,NY,True,True,Both,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-09T15:00:00+00:00,2026-02-10T14:00:00+00:00,2026-02-10T15:00:00+00:00,NY,bullish,BOS BOS,50pct,154.487,154.172,155.633,155.641,3.885,3.912,sl,154.172,-1.0,-1.0,-1.0,-250.0,0.975,-1.352,1,-1,-1,121,discount,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-01-30T15:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,2026-02-09T14:00:00+00:00,1,2026-02-02T20:00:00+00:00,LONG,no_fvg,NY,NY,True,True,Both,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-10T03:00:00+00:00,,,Asia,bearish,BOS BOS,proximal,155.804,156.18800000000002,155.079,154.047,1.99,4.83,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-09T23:00:00+00:00,BOS,BOS,True,False,False,,,,,True,3,2026-02-10T02:00:00+00:00,1,2026-02-10T02:00:00+00:00,SHORT,fresh,Other,Asia,False,False,never_filled,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-10T03:00:00+00:00,,,Asia,bearish,BOS BOS,50pct,155.976,156.18800000000002,155.079,154.047,4.672,10.047,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-09T23:00:00+00:00,BOS,BOS,True,False,False,,,,,True,3,2026-02-10T02:00:00+00:00,1,2026-02-10T02:00:00+00:00,SHORT,fresh,Other,Asia,False,False,never_filled,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-10T14:00:00+00:00,,,NY,bearish,BOS BOS,proximal,155.099,155.34300000000002,154.047,153.801,4.7,5.79,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-02-10T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,2026-02-10T13:00:00+00:00,1,2026-02-10T13:00:00+00:00,SHORT,no_fvg,London,NY,False,False,never_filled,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-10T14:00:00+00:00,,,NY,bearish,BOS BOS,50pct,155.201,155.34300000000002,154.047,153.801,9.459,11.475,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-02-10T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,2026-02-10T13:00:00+00:00,1,2026-02-10T13:00:00+00:00,SHORT,no_fvg,London,NY,False,False,never_filled,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-10T16:00:00+00:00,2026-02-11T00:00:00+00:00,2026-02-11T02:00:00+00:00,NY,bullish,BOS BOS,proximal,154.056,153.667,154.654,154.761,1.62,1.91,sl,153.667,-1.0,-1.0,-1.0,-250.0,1.185,-1.159,2,-1,-1,154,discount,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-01-30T07:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,2026-02-10T15:00:00+00:00,1,2026-01-30T09:00:00+00:00,LONG,stale,London,Asia,True,False,OB only,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-10T16:00:00+00:00,2026-02-11T01:00:00+00:00,2026-02-11T02:00:00+00:00,NY,bullish,BOS BOS,50pct,153.882,153.667,154.654,154.761,3.959,4.508,sl,153.667,-1.0,-1.0,-1.0,-250.0,0.851,-1.288,1,-1,-1,154,discount,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-01-30T07:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,2026-02-10T15:00:00+00:00,1,2026-01-30T09:00:00+00:00,LONG,stale,London,Asia,True,False,OB only,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-11T02:00:00+00:00,2026-02-11T05:00:00+00:00,2026-02-11T06:00:00+00:00,Asia,bullish,BOS BOS,proximal,153.136,152.898,153.514,153.537,1.73,1.84,sl,152.898,-1.0,-1.0,-1.0,-250.0,1.076,-1.445,1,-1,-1,173,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-01-29T22:00:00+00:00,BOS,BOS,True,False,False,,,,,True,2,2026-02-11T01:00:00+00:00,1,2026-01-30T01:00:00+00:00,LONG,fresh,Other,Asia,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-11T02:00:00+00:00,2026-02-11T05:00:00+00:00,2026-02-11T06:00:00+00:00,Asia,bullish,BOS BOS,50pct,153.037,152.898,153.514,153.537,4.008,4.202,sl,152.898,-1.0,-1.0,-1.0,-250.0,2.554,-1.763,1,-1,-1,173,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-01-29T22:00:00+00:00,BOS,BOS,True,False,False,,,,,True,2,2026-02-11T01:00:00+00:00,1,2026-01-30T01:00:00+00:00,LONG,fresh,Other,Asia,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-11T03:00:00+00:00,2026-02-11T13:00:00+00:00,2026-02-11T13:00:00+00:00,Asia,bearish,BOS BOS,proximal,154.347,154.548,154.047,153.801,1.66,3.02,sl,154.548,-1.0,-1.0,-1.0,-250.0,7.587,-1.527,0,-1,-1,4,discount,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-10T23:00:00+00:00,BOS,BOS,True,False,False,,,,,True,3,2026-02-11T02:00:00+00:00,1,2026-02-11T02:00:00+00:00,SHORT,fresh,Other,NY,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-11T03:00:00+00:00,2026-02-11T13:00:00+00:00,2026-02-11T13:00:00+00:00,Asia,bearish,BOS BOS,50pct,154.427,154.548,154.047,153.801,3.762,6.198,sl,154.548,-1.0,-1.0,-1.0,-250.0,13.264,-1.876,0,-1,-1,4,discount,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-10T23:00:00+00:00,BOS,BOS,True,False,False,,,,,True,3,2026-02-11T02:00:00+00:00,1,2026-02-11T02:00:00+00:00,SHORT,fresh,Other,NY,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-12T21:00:00+00:00,,,Other,bearish,BOS BOS,proximal,153.269,153.798,152.359,152.271,1.79,1.96,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,9,discount,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-12T12:00:00+00:00,BOS,BOS,True,False,False,,,,,True,21,2026-02-12T20:00:00+00:00,1,2026-02-12T15:00:00+00:00,SHORT,fresh,London,Other,True,False,never_filled,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-02-12T21:00:00+00:00,,,Other,bearish,BOS BOS,50pct,153.513,153.798,152.359,152.271,4.355,4.687,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,9,discount,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-12T12:00:00+00:00,BOS,BOS,True,False,False,,,,,True,21,2026-02-12T20:00:00+00:00,1,2026-02-12T15:00:00+00:00,SHORT,fresh,London,Other,True,False,never_filled,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-02-09T00:00:00+00:00,2026-02-09T06:00:00+00:00,2026-02-09T12:00:00+00:00,Asia,bearish,BOS BOS,proximal,0.60281,0.6043,0.60103,0.59995,1.63,2.62,sl,0.60281,0.0,1.63,0.0,0.0,1.918,-0.317,6,4,-1,58,premium,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-02-04T13:00:00+00:00,BOS,BOS,False,False,False,,,,,True,0,2026-02-06T22:00:00+00:00,1,2026-02-04T15:00:00+00:00,SHORT,stale,NY,Asia,True,True,Both,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-02-09T00:00:00+00:00,2026-02-09T12:00:00+00:00,2026-02-09T13:00:00+00:00,Asia,bearish,BOS BOS,50pct,0.60315,0.6043,0.60103,0.59995,2.827,4.267,sl,0.6043,-1.0,-1.0,-1.0,-250.0,0.581,-1.066,1,-1,-1,58,premium,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-02-04T13:00:00+00:00,BOS,BOS,False,False,False,,,,,True,0,2026-02-06T22:00:00+00:00,1,2026-02-04T15:00:00+00:00,SHORT,stale,NY,London,True,True,Both,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-02-09T02:00:00+00:00,,,Asia,bullish,CHoCH CHoCH,proximal,0.59966,0.5982900000000001,0.60241,0.60288,2.82,3.3,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,13,premium,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-06T12:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,True,2,2026-02-09T01:00:00+00:00,1,2026-02-06T14:00:00+00:00,LONG,fresh,London,Asia,True,False,never_filled,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-02-09T02:00:00+00:00,,,Asia,bullish,CHoCH CHoCH,50pct,0.59938,0.5982900000000001,0.60241,0.60288,4.391,5.072,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,13,premium,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-06T12:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,True,2,2026-02-09T01:00:00+00:00,1,2026-02-06T14:00:00+00:00,LONG,fresh,London,Asia,True,False,never_filled,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-02-09T07:00:00+00:00,2026-02-09T13:00:00+00:00,2026-02-09T19:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,0.60412,0.6057199999999999,0.60223,0.60212,1.57,1.66,sl,0.6057199999999999,-1.0,-1.0,-1.0,-250.0,0.501,-1.282,6,-1,-1,70,premium,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-04T08:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,7,2026-02-09T06:00:00+00:00,1,2026-02-04T09:00:00+00:00,SHORT,fresh,London,NY,True,True,Both,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-02-09T07:00:00+00:00,2026-02-09T14:00:00+00:00,2026-02-09T19:00:00+00:00,London,bearish,CHoCH CHoCH,50pct,0.60452,0.6057199999999999,0.60223,0.60212,2.862,3.0,sl,0.6057199999999999,-1.0,-1.0,-1.0,-250.0,0.485,-1.376,5,-1,-1,70,premium,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-02-04T08:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,7,2026-02-09T06:00:00+00:00,1,2026-02-04T09:00:00+00:00,SHORT,fresh,London,NY,True,True,Both,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
