pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,alert_bar_ts,alert_seq,bos_timestamp,bias,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
USDJPY,2026-04-13T07:00:00+00:00,2026-04-14T00:00:00+00:00,2026-04-14T03:00:00+00:00,London,bullish,BOS BOS,proximal,159.175,159.069,159.305,159.35,1.51,2.03,sl,159.069,-1.0,-1.0,-1.0,-250.0,1.509,-1.028,3,-1,-1,26,discount,1.0,1.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-04-10T03:00:00+00:00,BOS,BOS,False,False,False,,,,,False,7,2026-04-13T06:00:00+00:00,1,2026-04-10T07:00:00+00:00,LONG,no_fvg,Asia,Asia,True,False,OB only,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-13T07:00:00+00:00,2026-04-14T00:00:00+00:00,2026-04-14T03:00:00+00:00,London,bullish,BOS BOS,50pct,159.142,159.069,159.305,159.35,3.075,3.925,sl,159.069,-1.0,-1.0,-1.0,-250.0,2.644,-1.041,3,-1,-1,26,discount,1.0,1.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-04-10T03:00:00+00:00,BOS,BOS,False,False,False,,,,,False,7,2026-04-13T06:00:00+00:00,1,2026-04-10T07:00:00+00:00,LONG,no_fvg,Asia,Asia,True,False,OB only,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-14T05:00:00+00:00,2026-04-14T06:00:00+00:00,2026-04-14T06:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,159.076,159.268,158.775,158.766,1.75,1.8,sl,159.268,-1.0,-1.0,-1.0,-250.0,0.0,-1.073,0,-1,-1,4,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-14T01:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,5,2026-04-14T04:00:00+00:00,1,2026-04-14T04:00:00+00:00,SHORT,no_fvg,Asia,Asia,False,True,Fill only,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-14T05:00:00+00:00,2026-04-14T06:00:00+00:00,2026-04-14T06:00:00+00:00,Asia,bearish,CHoCH CHoCH,50pct,159.152,159.268,158.775,158.766,3.927,4.021,sl,159.268,-1.0,-1.0,-1.0,-250.0,0.388,-1.121,0,-1,-1,4,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-14T01:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,5,2026-04-14T04:00:00+00:00,1,2026-04-14T04:00:00+00:00,SHORT,no_fvg,Asia,Asia,False,True,Fill only,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-14T10:00:00+00:00,2026-04-16T03:00:00+00:00,2026-04-16T06:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,158.485,158.171,158.936,158.945,1.53,1.56,tp2,158.945,1.465,1.53,1.56,366.25,1.487,-0.723,3,3,3,93,discount,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-04-08T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,10,2026-04-14T09:00:00+00:00,1,2026-04-08T18:00:00+00:00,LONG,no_fvg,London,Asia,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-14T10:00:00+00:00,2026-04-16T03:00:00+00:00,2026-04-16T06:00:00+00:00,London,bullish,CHoCH CHoCH,50pct,158.348,158.171,158.936,158.945,3.745,3.803,tp2,158.945,3.373,3.745,3.803,843.25,3.412,-0.508,3,3,3,93,discount,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-04-08T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,10,2026-04-14T09:00:00+00:00,1,2026-04-08T18:00:00+00:00,LONG,no_fvg,London,Asia,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-15T07:00:00+00:00,2026-04-16T02:00:00+00:00,2026-04-16T03:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,158.534,158.337,158.835,158.844,1.7,1.75,sl,158.337,-1.0,-1.0,-1.0,-250.0,1.421,-1.401,1,-1,-1,115,discount,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-04-08T10:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,7,2026-04-15T06:00:00+00:00,1,2026-04-08T18:00:00+00:00,LONG,no_fvg,London,Asia,False,False,Neither,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-15T07:00:00+00:00,2026-04-16T03:00:00+00:00,2026-04-16T03:00:00+00:00,London,bullish,CHoCH CHoCH,50pct,158.455,158.337,158.835,158.844,3.878,3.969,sl,158.337,-1.0,-1.0,-1.0,-250.0,1.856,-1.67,0,-1,-1,115,discount,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-04-08T10:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,7,2026-04-15T06:00:00+00:00,1,2026-04-08T18:00:00+00:00,LONG,no_fvg,London,Asia,False,True,Fill only,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-15T13:00:00+00:00,2026-04-15T14:00:00+00:00,2026-04-16T02:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,158.937,158.596,159.429,159.452,1.53,1.6,sl,158.596,-1.0,-1.0,-1.0,-250.0,0.54,-1.284,12,-1,-1,5,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-15T08:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,2026-04-15T12:00:00+00:00,1,2026-04-15T12:00:00+00:00,LONG,no_fvg,London,NY,True,True,Both,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-15T13:00:00+00:00,2026-04-15T16:00:00+00:00,2026-04-16T02:00:00+00:00,NY,bullish,CHoCH CHoCH,50pct,158.786,158.596,159.429,159.452,3.782,3.918,sl,158.596,-1.0,-1.0,-1.0,-250.0,1.763,-1.511,10,-1,-1,5,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-15T08:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,2026-04-15T12:00:00+00:00,1,2026-04-15T12:00:00+00:00,LONG,no_fvg,London,NY,True,True,Both,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-16T03:00:00+00:00,2026-04-16T06:00:00+00:00,2026-04-16T10:00:00+00:00,Asia,bearish,BOS BOS,proximal,158.925,159.074,158.715,158.636,1.63,2.24,sl,159.074,-1.0,-1.0,-1.0,-250.0,1.383,-1.376,4,-1,-1,7,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-15T20:00:00+00:00,BOS,BOS,False,False,False,,,,,True,3,2026-04-16T02:00:00+00:00,1,2026-04-16T02:00:00+00:00,SHORT,no_fvg,NY,Asia,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-16T03:00:00+00:00,2026-04-16T08:00:00+00:00,2026-04-16T10:00:00+00:00,Asia,bearish,BOS BOS,50pct,158.979,159.074,158.715,158.636,3.52,4.573,sl,159.074,-1.0,-1.0,-1.0,-250.0,1.421,-1.59,2,-1,-1,7,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-15T20:00:00+00:00,BOS,BOS,False,False,False,,,,,True,3,2026-04-16T02:00:00+00:00,1,2026-04-16T02:00:00+00:00,SHORT,no_fvg,NY,London,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-16T14:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,159.69,159.906,159.32,159.317,1.89,1.9,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,162,discount,5.8,4.0,1.83,0.0,0.0,0.0,"structure,sweep",False,h1_only,2026-04-07T18:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,False,14,2026-04-16T13:00:00+00:00,1,2026-04-07T22:00:00+00:00,SHORT,stale,NY,NY,False,False,never_filled,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDJPY,2026-04-16T14:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,159.778,159.906,159.32,159.317,4.241,4.269,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,162,discount,5.8,4.0,1.83,0.0,0.0,0.0,"structure,sweep",False,h1_only,2026-04-07T18:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,False,14,2026-04-16T13:00:00+00:00,1,2026-04-07T22:00:00+00:00,SHORT,stale,NY,NY,False,False,never_filled,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-13T01:00:00+00:00,2026-04-13T07:00:00+00:00,2026-04-13T16:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,0.58377,0.5857699999999999,0.58129,0.58102,1.55,1.72,sl,0.5857699999999999,-1.0,-1.0,-1.0,-250.0,0.984,-1.13,9,-1,-1,6,equilibrium,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-10T18:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,True,1,2026-04-13T00:00:00+00:00,1,2026-04-12T23:00:00+00:00,SHORT,fresh,NY,London,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-13T01:00:00+00:00,2026-04-13T14:00:00+00:00,2026-04-13T16:00:00+00:00,Asia,bearish,CHoCH CHoCH,50pct,0.58437,0.5857699999999999,0.58129,0.58102,3.08,3.35,sl,0.5857699999999999,-1.0,-1.0,-1.0,-250.0,0.501,-1.185,2,-1,-1,6,premium,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-10T18:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,True,1,2026-04-13T00:00:00+00:00,1,2026-04-12T23:00:00+00:00,SHORT,fresh,NY,NY,False,True,Fill only,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-13T17:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,0.5848,0.58321,0.58658,0.58672,1.5,1.62,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,premium,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-13T15:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,17,2026-04-13T16:00:00+00:00,1,2026-04-13T16:00:00+00:00,LONG,no_fvg,NY,NY,True,False,never_filled,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-13T17:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,0.5844,0.58321,0.58658,0.58672,2.759,2.937,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,premium,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-13T15:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,17,2026-04-13T16:00:00+00:00,1,2026-04-13T16:00:00+00:00,LONG,no_fvg,NY,NY,True,False,never_filled,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-14T07:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.58689,0.58509,0.58921,0.58928,1.66,1.71,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,6,premium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-14T01:00:00+00:00,BOS,BOS,True,False,False,,,,,False,7,2026-04-14T06:00:00+00:00,1,2026-04-14T06:00:00+00:00,LONG,fresh,Asia,London,False,False,never_filled,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-14T07:00:00+00:00,,,London,bullish,BOS BOS,50pct,0.58639,0.58509,0.58921,0.58928,3.133,3.211,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,6,premium,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-14T01:00:00+00:00,BOS,BOS,True,False,False,,,,,False,7,2026-04-14T06:00:00+00:00,1,2026-04-14T06:00:00+00:00,LONG,fresh,Asia,London,False,False,never_filled,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-15T17:00:00+00:00,2026-04-16T08:00:00+00:00,2026-04-16T10:00:00+00:00,NY,bullish,BOS BOS,proximal,0.59011,0.58879,0.59158,0.5921,1.59,2.16,sl,0.58879,-1.0,-1.0,-1.0,-250.0,0.396,-1.027,2,-1,-1,5,premium,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-15T12:00:00+00:00,BOS,BOS,True,False,False,,,,,False,17,2026-04-15T16:00:00+00:00,1,2026-04-15T16:00:00+00:00,LONG,fresh,London,London,True,True,Both,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-15T17:00:00+00:00,2026-04-16T08:00:00+00:00,2026-04-16T10:00:00+00:00,NY,bullish,BOS BOS,50pct,0.58985,0.58879,0.59158,0.5921,2.621,3.409,sl,0.58879,-1.0,-1.0,-1.0,-250.0,0.738,-1.033,2,-1,-1,5,premium,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-15T12:00:00+00:00,BOS,BOS,True,False,False,,,,,False,17,2026-04-15T16:00:00+00:00,1,2026-04-15T16:00:00+00:00,LONG,fresh,London,London,True,True,Both,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-15T19:00:00+00:00,2026-04-15T20:00:00+00:00,2026-04-16T08:00:00+00:00,NY,bullish,BOS BOS,proximal,0.59154,0.59004,0.59414,0.59446,2.37,2.66,sl,0.59004,-1.0,-1.0,-1.0,-250.0,0.491,-1.325,12,-1,-1,2,premium,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-15T17:00:00+00:00,BOS,BOS,False,False,False,,,,,True,19,2026-04-15T18:00:00+00:00,1,2026-04-15T18:00:00+00:00,LONG,no_fvg,NY,NY,False,False,Neither,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-15T19:00:00+00:00,2026-04-15T21:00:00+00:00,2026-04-16T08:00:00+00:00,NY,bullish,BOS BOS,50pct,0.59119,0.59004,0.59414,0.59446,3.933,4.36,sl,0.59004,-1.0,-1.0,-1.0,-250.0,0.945,-1.423,11,-1,-1,2,premium,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-15T17:00:00+00:00,BOS,BOS,False,False,False,,,,,True,19,2026-04-15T18:00:00+00:00,1,2026-04-15T18:00:00+00:00,LONG,no_fvg,NY,Other,False,False,Neither,True,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-16T09:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.59112,0.5930099999999999,0.58858,0.58844,1.71,1.8,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,7,premium,8.0,4.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-04-16T02:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,False,9,2026-04-16T08:00:00+00:00,1,2026-04-16T08:00:00+00:00,SHORT,fresh,Asia,London,False,False,never_filled,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
NZDUSD,2026-04-16T09:00:00+00:00,,,London,bearish,CHoCH CHoCH,50pct,0.59166,0.5930099999999999,0.58858,0.58844,3.242,3.389,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,7,premium,8.0,4.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-04-16T02:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,False,9,2026-04-16T08:00:00+00:00,1,2026-04-16T08:00:00+00:00,SHORT,fresh,Asia,London,False,False,never_filled,False,"03:30-07:00 UTC, 07:00-10:00 UTC, 12:00-17:00 UTC"
USDCHF,2026-04-13T00:00:00+00:00,2026-04-13T11:00:00+00:00,2026-04-13T14:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,0.78931,0.7879700000000001,0.7914,0.7917,1.83,2.1,sl,0.7879700000000001,-1.0,-1.0,-1.0,-250.0,1.41,-1.754,3,-1,-1,2,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-10T20:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,0,2026-04-12T23:00:00+00:00,1,2026-04-12T23:00:00+00:00,LONG,no_fvg,NY,London,False,False,Neither,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
USDCHF,2026-04-13T00:00:00+00:00,2026-04-13T13:00:00+00:00,2026-04-13T14:00:00+00:00,Asia,bullish,CHoCH CHoCH,50pct,0.78884,0.7879700000000001,0.7914,0.7917,3.821,4.269,sl,0.7879700000000001,-1.0,-1.0,-1.0,-250.0,1.264,-2.161,1,-1,-1,2,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2026-04-10T20:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,0,2026-04-12T23:00:00+00:00,1,2026-04-12T23:00:00+00:00,LONG,no_fvg,NY,NY,False,True,Fill only,True,"07:00-10:00 UTC, 12:00-17:00 UTC"
USDCHF,2026-04-13T14:00:00+00:00,2026-04-13T16:00:00+00:00,2026-04-13T17:00:00+00:00,NY,bullish,BOS BOS,proximal,0.78662,0.78564,0.78828,0.78896,2.13,3.0,sl,0.78564,-1.0,-1.0,-1.0,-250.0,1.102,-2.02,1,-1,-1,349,discount,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-03-23T20:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,2026-04-13T13:00:00+00:00,1,2026-03-24T04:00:00+00:00,LONG,stale,NY,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
USDCHF,2026-04-13T14:00:00+00:00,2026-04-13T16:00:00+00:00,2026-04-13T17:00:00+00:00,NY,bullish,BOS BOS,50pct,0.78633,0.78564,0.78828,0.78896,3.98,5.367,sl,0.78564,-1.0,-1.0,-1.0,-250.0,1.986,-2.449,1,-1,-1,349,discount,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-03-23T20:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,2026-04-13T13:00:00+00:00,1,2026-03-24T04:00:00+00:00,LONG,stale,NY,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
USDCHF,2026-04-13T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.7892,0.79145,0.78609,0.78606,1.52,1.53,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2026-04-13T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,15,2026-04-13T14:00:00+00:00,1,2026-04-13T14:00:00+00:00,SHORT,fresh,London,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-17:00 UTC"
