pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,alert_bar_ts,alert_seq,bos_timestamp,bias,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
NAS100,2024-08-20T17:00:00+00:00,2024-08-20T18:00:00+00:00,2024-08-21T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,19812.25,19927.02,19542.0,19529.0,2.36,2.47,sl,19927.02,-1.0,-1.0,-1.0,-250.0,0.233,-1.477,19,-1,-1,4,discount,5.8,4.0,1.83,0.0,0.0,0.0,"structure,sweep",False,h1_only,2024-08-20T13:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,False,17,2024-08-20T16:00:00+00:00,1,2024-08-20T14:00:00+00:00,SHORT,no_fvg,NY,NY,True,True,Both,False,13:00-21:00 UTC
NAS100,2024-08-20T17:00:00+00:00,2024-08-21T13:00:00+00:00,2024-08-21T14:00:00+00:00,NY,bearish,CHoCH CHoCH,50pct,19868.62,19927.02,19542.0,19529.0,5.595,5.817,sl,19927.02,-1.0,-1.0,-1.0,-250.0,1.107,-1.937,1,-1,-1,4,discount,5.8,4.0,1.83,0.0,0.0,0.0,"structure,sweep",False,h1_only,2024-08-20T13:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,False,17,2024-08-20T16:00:00+00:00,1,2024-08-20T14:00:00+00:00,SHORT,no_fvg,NY,NY,True,True,Both,False,13:00-21:00 UTC
NAS100,2024-08-22T02:00:00+00:00,2024-08-22T14:00:00+00:00,2024-08-22T15:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,19861.75,19822.23,19925.0,19930.75,1.6,1.75,sl,19822.23,-1.0,-1.0,-1.0,-250.0,3.138,-5.004,1,-1,-1,14,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-08-21T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,2,2024-08-22T01:00:00+00:00,1,2024-08-21T20:00:00+00:00,LONG,no_fvg,London,NY,False,True,Fill only,True,13:00-21:00 UTC
NAS100,2024-08-22T02:00:00+00:00,2024-08-22T15:00:00+00:00,2024-08-22T15:00:00+00:00,Asia,bullish,CHoCH CHoCH,50pct,19843.0,19822.23,19925.0,19930.75,3.952,4.229,sl,19822.23,-1.0,-1.0,-1.0,-250.0,3.479,-8.618,0,-1,-1,14,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-08-21T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,True,2,2024-08-22T01:00:00+00:00,1,2024-08-21T20:00:00+00:00,LONG,no_fvg,London,NY,False,True,Fill only,True,13:00-21:00 UTC
NAS100,2024-08-22T11:00:00+00:00,2024-08-22T14:00:00+00:00,2024-08-22T14:00:00+00:00,London,bullish,BOS BOS,proximal,19908.0,19890.48,19944.25,19953.25,2.07,2.59,sl,19890.48,-1.0,-1.0,-1.0,-250.0,4.438,-3.054,0,-1,-1,6,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-08-22T05:00:00+00:00,BOS,BOS,False,False,False,,,,,True,11,2024-08-22T10:00:00+00:00,1,2024-08-22T10:00:00+00:00,LONG,no_fvg,Asia,NY,False,True,Fill only,True,13:00-21:00 UTC
NAS100,2024-08-22T11:00:00+00:00,2024-08-22T14:00:00+00:00,2024-08-22T14:00:00+00:00,London,bullish,BOS BOS,50pct,19900.25,19890.48,19944.25,19953.25,4.513,5.436,sl,19890.48,-1.0,-1.0,-1.0,-250.0,8.751,-4.683,0,-1,-1,6,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-08-22T05:00:00+00:00,BOS,BOS,False,False,False,,,,,True,11,2024-08-22T10:00:00+00:00,1,2024-08-22T10:00:00+00:00,LONG,no_fvg,Asia,NY,False,True,Fill only,True,13:00-21:00 UTC
NAS100,2024-08-22T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,19951.5,19989.27,19868.25,19866.0,2.21,2.26,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-22T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,16,2024-08-22T15:00:00+00:00,1,2024-08-22T15:00:00+00:00,SHORT,fresh,London,NY,False,False,never_filled,False,13:00-21:00 UTC
NAS100,2024-08-22T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,19969.38,19989.27,19868.25,19866.0,5.09,5.203,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,discount,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-22T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,16,2024-08-22T15:00:00+00:00,1,2024-08-22T15:00:00+00:00,SHORT,fresh,London,NY,False,False,never_filled,False,13:00-21:00 UTC
GOLD,2024-08-19T01:00:00+00:00,2024-08-19T10:00:00+00:00,2024-08-21T13:00:00+00:00,Asia,bullish,BOS BOS,proximal,2533.9,2515.295,2570.4,,1.96,,timeout,2540.800048828125,0.371,0.371,0.371,92.75,1.962,-0.548,49,-1,-1,10,discount,5.0,3.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-16T14:00:00+00:00,BOS,BOS,True,False,False,,,,,True,1,2024-08-19T00:00:00+00:00,1,2024-08-16T19:00:00+00:00,LONG,fresh,NY,London,True,False,OB only,True,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2024-08-19T01:00:00+00:00,2024-08-19T11:00:00+00:00,2024-08-21T14:00:00+00:00,Asia,bullish,BOS BOS,50pct,2524.85,2515.295,2570.4,,4.77,,timeout,2539.10009765625,1.491,1.491,1.491,372.75,4.767,-0.12,49,-1,-1,10,discount,5.0,3.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-16T14:00:00+00:00,BOS,BOS,True,False,False,,,,,True,1,2024-08-19T00:00:00+00:00,1,2024-08-16T19:00:00+00:00,LONG,fresh,NY,London,True,False,OB only,True,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2024-08-20T14:00:00+00:00,2024-08-20T16:00:00+00:00,2024-08-20T18:00:00+00:00,NY,bullish,BOS BOS,proximal,2541.4,2536.795,2549.9,2551.4,1.85,2.17,tp2,2551.4,2.172,1.85,2.17,543.0,2.693,-0.608,2,1,2,9,discount,5.0,2.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-20T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,14,2024-08-20T13:00:00+00:00,1,2024-08-20T07:00:00+00:00,LONG,fresh,Asia,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2024-08-20T14:00:00+00:00,2024-08-20T16:00:00+00:00,2024-08-20T18:00:00+00:00,NY,bullish,BOS BOS,50pct,2539.35,2536.795,2549.9,2551.4,4.137,4.725,tp2,2551.4,4.716,4.137,4.725,1179.0,5.656,-0.294,2,1,2,9,discount,5.0,2.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-20T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,14,2024-08-20T13:00:00+00:00,1,2024-08-20T07:00:00+00:00,LONG,fresh,Asia,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2024-08-21T10:00:00+00:00,2024-08-21T18:00:00+00:00,2024-08-22T02:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,2553.9,2558.505,2538.6,2536.5,3.33,3.78,tp2,2536.5,3.779,3.33,3.78,944.75,3.8,-0.738,7,7,7,8,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-08-21T02:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,10,2024-08-21T09:00:00+00:00,1,2024-08-21T09:00:00+00:00,SHORT,no_fvg,Asia,NY,False,True,Fill only,True,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2024-08-21T10:00:00+00:00,2024-08-21T18:00:00+00:00,2024-08-22T02:00:00+00:00,London,bearish,CHoCH CHoCH,50pct,2555.95,2558.505,2538.6,2536.5,6.804,7.627,tp2,2536.5,7.613,6.804,7.627,1903.25,7.652,-0.528,7,7,7,8,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-08-21T02:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,10,2024-08-21T09:00:00+00:00,1,2024-08-21T09:00:00+00:00,SHORT,no_fvg,Asia,NY,False,True,Fill only,True,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2024-08-21T14:00:00+00:00,2024-08-21T15:00:00+00:00,2024-08-21T18:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,2545.0,2552.505,2533.7,2528.2,1.51,2.24,sl,2552.505,-1.0,-1.0,-1.0,-250.0,0.786,-1.639,3,-1,-1,3,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-08-21T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,14,2024-08-21T13:00:00+00:00,1,2024-08-21T13:00:00+00:00,SHORT,no_fvg,London,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2024-08-21T14:00:00+00:00,2024-08-21T15:00:00+00:00,2024-08-21T18:00:00+00:00,NY,bearish,CHoCH CHoCH,50pct,2548.5,2552.505,2533.7,2528.2,3.7,5.075,sl,2552.505,-1.0,-1.0,-1.0,-250.0,2.347,-2.197,3,-1,-1,3,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-08-21T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,14,2024-08-21T13:00:00+00:00,1,2024-08-21T13:00:00+00:00,SHORT,no_fvg,London,NY,False,True,Fill only,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2024-08-22T14:00:00+00:00,,,NY,bearish,BOS BOS,proximal,2537.1,2544.705,2523.7,2514.2,1.76,3.01,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-08-22T09:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,2024-08-22T13:00:00+00:00,1,2024-08-22T13:00:00+00:00,SHORT,no_fvg,London,NY,True,False,never_filled,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2024-08-22T14:00:00+00:00,,,NY,bearish,BOS BOS,50pct,2540.65,2544.705,2523.7,2514.2,4.185,6.531,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-08-22T09:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,2024-08-22T13:00:00+00:00,1,2024-08-22T13:00:00+00:00,SHORT,no_fvg,London,NY,True,False,never_filled,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2024-08-22T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,2495.4,2491.395,2502.8,2505.5,1.85,2.53,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,101,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-16T06:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,15,2024-08-22T14:00:00+00:00,1,2024-08-16T11:00:00+00:00,LONG,fresh,Asia,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
GOLD,2024-08-22T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,2493.65,2491.395,2502.8,2505.5,4.067,5.267,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,101,discount,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-16T06:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,15,2024-08-22T14:00:00+00:00,1,2024-08-16T11:00:00+00:00,LONG,fresh,Asia,NY,False,False,never_filled,False,"07:00-10:00 UTC, 12:00-21:00 UTC"
