setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,break_tier,break_close_atr,break_excess,break_body_atr,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
T0106,NZDUSD,2025-06-17T15:00:00+00:00,,,NY,bearish,BOS BOS,50pct,0.607,0.60844,0.60339,,3.471,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-06-17T13:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bearish,with_trend,2025-06-17T14:00:00+00:00,1,2025-06-17T14:00:00+00:00,SHORT,aligned,84.9,solid,1.17,2.08,2.08,no_fvg,NY,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0107,USDCHF,2025-04-04T17:00:00+00:00,2025-04-06T23:00:00+00:00,2025-04-06T23:00:00+00:00,NY,bullish,BOS BOS,proximal,0.8577,0.85411,0.87762,,5.88,,sl,0.85411,-1.0,-1.0,-1.0,-250.0,True,,0.0,-2.265,0,-1,-1,2,discount,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-04-04T15:00:00+00:00,BOS,BOS,False,False,False,,,,,False,17,bullish,with_trend,2025-04-04T16:00:00+00:00,1,2025-04-04T16:00:00+00:00,LONG,aligned,27.1,marginal,0.45,1.15,1.15,no_fvg,NY,Other,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0108,USDCHF,2025-04-04T17:00:00+00:00,2025-04-06T23:00:00+00:00,2025-04-06T23:00:00+00:00,NY,bullish,BOS BOS,50pct,0.8561,0.85411,0.87762,,12.022,,sl,0.85411,-1.0,-1.0,-1.0,-250.0,True,,0.0,-3.281,0,-1,-1,2,discount,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-04-04T15:00:00+00:00,BOS,BOS,False,False,False,,,,,False,17,bullish,with_trend,2025-04-04T16:00:00+00:00,1,2025-04-04T16:00:00+00:00,LONG,aligned,22.8,marginal,0.45,1.15,1.15,no_fvg,NY,Other,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0109,USDCHF,2025-04-08T07:00:00+00:00,2025-04-08T18:00:00+00:00,2025-04-09T00:00:00+00:00,London,bullish,BOS BOS,proximal,0.8492,0.84461,0.85704,0.85838,1.79,2.09,sl,0.84461,-1.0,-1.0,-1.0,-250.0,True,,0.383,-1.368,6,-1,-1,24,discount,6.0,1.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-04-07T07:00:00+00:00,BOS,BOS,True,False,False,,,,,False,7,bullish,with_trend,2025-04-08T06:00:00+00:00,1,2025-04-07T14:00:00+00:00,LONG,aligned,18.7,marginal,1.08,1.23,1.23,fresh,London,NY,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0110,USDCHF,2025-04-08T07:00:00+00:00,2025-04-08T19:00:00+00:00,2025-04-09T00:00:00+00:00,London,bullish,BOS BOS,50pct,0.8471,0.84461,0.85704,0.85838,4.341,4.926,sl,0.84461,-1.0,-1.0,-1.0,-250.0,True,,0.884,-1.679,5,-1,-1,24,discount,6.0,1.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-04-07T07:00:00+00:00,BOS,BOS,True,False,False,,,,,False,7,bullish,with_trend,2025-04-08T06:00:00+00:00,1,2025-04-07T14:00:00+00:00,LONG,aligned,9.3,marginal,1.08,1.23,1.23,fresh,London,NY,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0111,USDCHF,2025-04-09T18:00:00+00:00,2025-04-10T10:00:00+00:00,2025-04-10T12:00:00+00:00,NY,bullish,BOS BOS,proximal,0.84051,0.8354900000000001,0.85704,0.85838,3.43,3.71,sl,0.8354900000000001,-1.0,-1.0,-1.0,-250.0,True,,0.562,-1.157,2,-1,-1,6,discount,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-04-09T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,18,bullish,with_trend,2025-04-09T17:00:00+00:00,1,2025-04-09T17:00:00+00:00,LONG,aligned,14.7,strong,1.9,3.06,3.06,stale,London,London,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0112,USDCHF,2025-04-09T18:00:00+00:00,2025-04-10T12:00:00+00:00,2025-04-10T12:00:00+00:00,NY,bullish,BOS BOS,50pct,0.8382,0.8354900000000001,0.85704,0.85838,7.506,8.04,sl,0.8354900000000001,-1.0,-1.0,-1.0,-250.0,True,,0.631,-1.292,0,-1,-1,6,discount,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-04-09T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,18,bullish,with_trend,2025-04-09T17:00:00+00:00,1,2025-04-09T17:00:00+00:00,LONG,aligned,7.3,strong,1.9,3.06,3.06,stale,London,London,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0113,USDCHF,2025-04-18T06:00:00+00:00,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,0.81837,0.81626,0.82313,,2.49,,sl,0.81626,-1.0,-1.0,-1.0,-250.0,True,,0.924,-1.1,10,-1,-1,17,premium,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-04-17T13:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,6,bullish,with_trend,2025-04-18T05:00:00+00:00,1,2025-04-17T14:00:00+00:00,LONG,counter,59.6,marginal,1.01,1.02,1.53,fresh,NY,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0114,USDCHF,2025-04-18T06:00:00+00:00,2025-04-18T07:00:00+00:00,2025-04-18T11:00:00+00:00,Asia,bullish,CHoCH CHoCH,50pct,0.81751,0.81626,0.82313,,5.352,,sl,0.81751,0.0,-1.0,-1.0,0.0,True,,2.248,-0.096,4,-1,-1,17,premium,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-04-17T13:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,6,bullish,with_trend,2025-04-18T05:00:00+00:00,1,2025-04-17T14:00:00+00:00,LONG,counter,52.3,marginal,1.01,1.02,1.53,fresh,NY,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0115,USDCHF,2025-04-23T14:00:00+00:00,2025-04-23T15:00:00+00:00,2025-04-24T09:00:00+00:00,NY,bullish,BOS BOS,proximal,0.8249,0.82152,0.84663,,6.83,,sl,0.8249,0.0,1.243,1.243,0.0,True,,1.84,-0.059,18,-1,-1,3,premium,5.0,1.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2025-04-23T11:00:00+00:00,BOS,BOS,False,True,False,,,,,False,14,bullish,with_trend,2025-04-23T13:00:00+00:00,1,2025-04-23T13:00:00+00:00,LONG,counter,84.7,solid,1.1,1.75,1.75,no_fvg,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0116,USDCHF,2025-04-23T14:00:00+00:00,,,NY,bullish,BOS BOS,50pct,0.82341,0.82152,0.84663,,13.74,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,5.0,1.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2025-04-23T11:00:00+00:00,BOS,BOS,False,True,False,,,,,False,14,bullish,with_trend,2025-04-23T13:00:00+00:00,1,2025-04-23T13:00:00+00:00,LONG,counter,78.7,solid,1.1,1.75,1.75,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0117,USDCHF,2025-04-24T08:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.82295,0.82043,0.8269,0.82869,1.7,2.47,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,24,premium,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-04-23T08:00:00+00:00,BOS,BOS,True,True,False,,,,,False,8,bullish,with_trend,2025-04-24T07:00:00+00:00,1,2025-04-23T13:00:00+00:00,LONG,counter,70.0,strong,2.06,3.27,3.27,fresh,London,London,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0118,USDCHF,2025-04-24T08:00:00+00:00,,,London,bullish,BOS BOS,50pct,0.82189,0.82043,0.8269,0.82869,3.976,5.397,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,24,premium,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-04-23T08:00:00+00:00,BOS,BOS,True,True,False,,,,,False,8,bullish,with_trend,2025-04-24T07:00:00+00:00,1,2025-04-23T13:00:00+00:00,LONG,counter,66.1,strong,2.06,3.27,3.27,fresh,London,London,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0119,USDCHF,2025-04-30T15:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.81816,0.81531,0.82313,,1.88,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,140,discount,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-04-22T17:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bullish,with_trend,2025-04-30T14:00:00+00:00,1,2025-04-22T22:00:00+00:00,LONG,aligned,-7.4,solid,1.78,1.81,1.81,stale,NY,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0120,USDCHF,2025-04-30T15:00:00+00:00,,,NY,bullish,BOS BOS,50pct,0.81694,0.81531,0.82313,,4.329,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,140,discount,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-04-22T17:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bullish,with_trend,2025-04-30T14:00:00+00:00,1,2025-04-22T22:00:00+00:00,LONG,aligned,-16.9,solid,1.78,1.81,1.81,stale,NY,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0121,USDCHF,2025-05-01T15:00:00+00:00,2025-05-01T19:00:00+00:00,2025-05-02T03:00:00+00:00,NY,bullish,BOS BOS,proximal,0.82917,0.82741,0.83186,,1.72,,sl,0.82917,0.0,-1.0,-1.0,0.0,True,,1.511,-0.5,8,-1,-1,2,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-05-01T13:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bullish,with_trend,2025-05-01T14:00:00+00:00,1,2025-05-01T14:00:00+00:00,LONG,counter,67.5,solid,1.75,2.11,2.11,no_fvg,NY,NY,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0122,USDCHF,2025-05-01T15:00:00+00:00,2025-05-01T21:00:00+00:00,2025-05-02T03:00:00+00:00,NY,bullish,BOS BOS,50pct,0.82849,0.82741,0.83186,,3.83,,sl,0.82849,0.0,-1.0,-1.0,0.0,True,,3.093,-0.185,6,-1,-1,2,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-05-01T13:00:00+00:00,BOS,BOS,False,False,False,,,,,False,15,bullish,with_trend,2025-05-01T14:00:00+00:00,1,2025-05-01T14:00:00+00:00,LONG,counter,61.7,solid,1.75,2.11,2.11,no_fvg,NY,Other,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0123,USDCHF,2025-05-06T10:00:00+00:00,2025-05-06T13:00:00+00:00,2025-05-06T15:00:00+00:00,London,bullish,BOS BOS,proximal,0.82314,0.8218,0.8249,,1.54,,tp1,0.8249,1.313,1.54,0.0,328.25,True,,1.56,-0.455,2,2,-1,6,discount,4.0,1.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2025-05-06T04:00:00+00:00,BOS,BOS,False,True,False,,,,,False,10,bullish,with_trend,2025-05-06T09:00:00+00:00,1,2025-05-06T09:00:00+00:00,LONG,aligned,33.8,marginal,0.48,1.27,1.27,no_fvg,Asia,NY,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0124,USDCHF,2025-05-06T10:00:00+00:00,2025-05-06T13:00:00+00:00,2025-05-06T15:00:00+00:00,London,bullish,BOS BOS,50pct,0.82267,0.8218,0.8249,,3.328,,tp1,0.8249,2.563,3.328,0.0,640.75,True,,2.943,-0.161,2,2,-1,6,discount,4.0,1.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2025-05-06T04:00:00+00:00,BOS,BOS,False,True,False,,,,,False,10,bullish,with_trend,2025-05-06T09:00:00+00:00,1,2025-05-06T09:00:00+00:00,LONG,aligned,26.7,marginal,0.48,1.27,1.27,no_fvg,Asia,NY,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0125,USDCHF,2025-05-09T16:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.82627,0.8227300000000001,0.83139,,1.53,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,28,discount,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-05-08T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,bullish,with_trend,2025-05-09T15:00:00+00:00,1,2025-05-08T16:00:00+00:00,LONG,aligned,49.7,marginal,1.03,1.04,1.04,fresh,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0126,USDCHF,2025-05-09T16:00:00+00:00,,,NY,bullish,BOS BOS,50pct,0.8247,0.8227300000000001,0.83139,,3.78,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,28,discount,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-05-08T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,bullish,with_trend,2025-05-09T15:00:00+00:00,1,2025-05-08T16:00:00+00:00,LONG,aligned,39.7,marginal,1.03,1.04,1.04,fresh,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0127,USDCHF,2025-05-13T09:00:00+00:00,2025-05-13T14:00:00+00:00,2025-05-13T15:00:00+00:00,London,bearish,BOS BOS,proximal,0.84333,0.8448,0.84099,,1.84,,tp1,0.84099,1.592,1.84,0.0,398.0,True,,1.66,-0.082,1,1,-1,7,premium,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-05-13T02:00:00+00:00,BOS,BOS,False,True,False,,,,,False,9,bearish,with_trend,2025-05-13T08:00:00+00:00,1,2025-05-13T03:00:00+00:00,SHORT,aligned,79.2,marginal,0.57,1.02,1.02,no_fvg,Asia,NY,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0128,USDCHF,2025-05-13T09:00:00+00:00,,,London,bearish,BOS BOS,50pct,0.84387,0.8448,0.84099,,3.945,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,7,premium,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-05-13T02:00:00+00:00,BOS,BOS,False,True,False,,,,,False,9,bearish,with_trend,2025-05-13T08:00:00+00:00,1,2025-05-13T03:00:00+00:00,SHORT,aligned,81.8,marginal,0.57,1.02,1.02,no_fvg,Asia,London,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0129,USDCHF,2025-05-16T04:00:00+00:00,2025-05-16T08:00:00+00:00,2025-05-16T10:00:00+00:00,Asia,bearish,BOS BOS,proximal,0.83477,0.8369599999999999,0.82984,,2.48,,sl,0.8369599999999999,-1.0,-1.0,-1.0,-250.0,True,,0.749,-1.247,2,-1,-1,7,discount,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-05-15T21:00:00+00:00,BOS,BOS,True,False,False,,,,,False,4,bearish,with_trend,2025-05-16T03:00:00+00:00,1,2025-05-16T00:00:00+00:00,SHORT,counter,18.4,marginal,1.06,1.25,1.25,fresh,Other,London,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0130,USDCHF,2025-05-16T04:00:00+00:00,2025-05-16T08:00:00+00:00,2025-05-16T10:00:00+00:00,Asia,bearish,BOS BOS,50pct,0.83567,0.8369599999999999,0.82984,,5.349,,sl,0.8369599999999999,-1.0,-1.0,-1.0,-250.0,True,,1.969,-1.419,2,-1,-1,7,discount,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-05-15T21:00:00+00:00,BOS,BOS,True,False,False,,,,,False,4,bearish,with_trend,2025-05-16T03:00:00+00:00,1,2025-05-16T00:00:00+00:00,SHORT,counter,26.8,marginal,1.06,1.25,1.25,fresh,Other,London,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0131,USDCHF,2025-05-16T14:00:00+00:00,2025-05-19T06:00:00+00:00,2025-05-19T10:00:00+00:00,NY,bullish,BOS BOS,proximal,0.8342,0.83224,0.83928,,2.89,,sl,0.83224,-1.0,-1.0,-1.0,-250.0,True,,1.02,-1.214,4,-1,-1,7,discount,7.0,1.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-05-16T07:00:00+00:00,BOS,BOS,True,True,False,,,,,False,14,bullish,with_trend,2025-05-16T13:00:00+00:00,1,2025-05-16T08:00:00+00:00,LONG,aligned,14.3,solid,0.46,1.61,1.61,fresh,London,Asia,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0132,USDCHF,2025-05-16T14:00:00+00:00,2025-05-19T07:00:00+00:00,2025-05-19T10:00:00+00:00,NY,bullish,BOS BOS,50pct,0.83342,0.83224,0.83928,,5.98,,sl,0.83224,-1.0,-1.0,-1.0,-250.0,True,,1.042,-1.356,3,-1,-1,7,discount,7.0,1.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-05-16T07:00:00+00:00,BOS,BOS,True,True,False,,,,,False,14,bullish,with_trend,2025-05-16T13:00:00+00:00,1,2025-05-16T08:00:00+00:00,LONG,aligned,7.1,solid,0.46,1.61,1.61,fresh,London,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0133,USDCHF,2025-05-20T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.83259,0.83476,0.82961,,1.51,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-20T12:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,16,bearish,with_trend,2025-05-20T15:00:00+00:00,1,2025-05-20T14:00:00+00:00,SHORT,counter,18.4,marginal,1.37,1.02,1.53,fresh,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0134,USDCHF,2025-05-20T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,0.83347,0.83476,0.82961,,3.541,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-20T12:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,16,bearish,with_trend,2025-05-20T15:00:00+00:00,1,2025-05-20T14:00:00+00:00,SHORT,counter,27.9,marginal,1.37,1.02,1.53,fresh,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0135,USDCHF,2025-05-23T15:00:00+00:00,2025-05-27T09:00:00+00:00,2025-05-27T15:00:00+00:00,NY,bearish,BOS BOS,proximal,0.82576,0.82741,0.82354,,1.53,,sl,0.82741,-1.0,-1.0,-1.0,-250.0,True,,0.77,-1.345,6,-1,-1,7,discount,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-23T08:00:00+00:00,BOS,BOS,True,False,False,,,,,False,15,bearish,with_trend,2025-05-23T14:00:00+00:00,1,2025-05-23T14:00:00+00:00,SHORT,counter,49.6,marginal,1.26,1.38,1.38,fresh,London,London,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0136,USDCHF,2025-05-23T15:00:00+00:00,2025-05-27T10:00:00+00:00,2025-05-27T14:00:00+00:00,NY,bearish,BOS BOS,50pct,0.82638,0.82741,0.82354,,3.422,,sl,0.82638,0.0,-1.0,-1.0,0.0,True,,1.816,-0.951,4,-1,-1,7,premium,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-23T08:00:00+00:00,BOS,BOS,True,False,False,,,,,False,15,bearish,with_trend,2025-05-23T14:00:00+00:00,1,2025-05-23T14:00:00+00:00,SHORT,aligned,56.0,marginal,1.26,1.38,1.38,fresh,London,London,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0137,USDCHF,2025-05-27T11:00:00+00:00,2025-05-28T23:00:00+00:00,2025-05-28T23:00:00+00:00,London,bearish,BOS BOS,proximal,0.83102,0.83272,0.82842,,1.73,,sl,0.83272,-1.0,-1.0,-1.0,-250.0,True,,2.018,-2.194,0,-1,-1,115,premium,5.0,1.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-20T15:00:00+00:00,BOS,BOS,True,False,False,,,,,False,11,bearish,with_trend,2025-05-27T10:00:00+00:00,1,2025-05-20T17:00:00+00:00,SHORT,aligned,103.5,marginal,0.46,1.36,1.36,fresh,NY,Other,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0138,USDCHF,2025-05-27T11:00:00+00:00,2025-05-28T23:00:00+00:00,2025-05-28T23:00:00+00:00,London,bearish,BOS BOS,50pct,0.83167,0.83272,0.82842,,3.824,,sl,0.83272,-1.0,-1.0,-1.0,-250.0,True,,3.886,-2.933,0,-1,-1,115,premium,5.0,1.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-20T15:00:00+00:00,BOS,BOS,True,False,False,,,,,False,11,bearish,with_trend,2025-05-27T10:00:00+00:00,1,2025-05-20T17:00:00+00:00,SHORT,aligned,110.1,marginal,0.46,1.36,1.36,fresh,NY,Other,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0139,USDCHF,2025-05-30T07:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.82719,0.8292999999999999,0.8239,,1.72,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,20,premium,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-29T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,7,bearish,with_trend,2025-05-30T06:00:00+00:00,1,2025-05-29T12:00:00+00:00,SHORT,aligned,52.7,solid,1.02,1.84,2.75,fresh,London,London,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0140,USDCHF,2025-05-30T07:00:00+00:00,,,London,bearish,CHoCH CHoCH,50pct,0.82804,0.8292999999999999,0.8239,,3.906,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,20,premium,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-29T11:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,7,bearish,with_trend,2025-05-30T06:00:00+00:00,1,2025-05-29T12:00:00+00:00,SHORT,aligned,58.1,solid,1.02,1.84,2.75,fresh,London,London,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
