setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A3128,EURUSD,2011-01-17T06:00:00+00:00,2011-01-18T06:00:00+00:00,2011-01-18T07:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,1.33665,1.3384,1.3386,1.33361,,1.74,,sl,1.3386,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,1,-1,-1,32.0,25.0,8,discount,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2011-01-16T22:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,2.16,1.79,1.19,marginal,0.774,,0.629,0.002004,False,,,,,False,6,bullish,against_trend,2011-01-17T05:00:00+00:00,1,2011-01-17T05:00:00+00:00,SHORT,,counter,44.4,False,0,fresh,Other,Asia,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3129,EURUSD,2011-01-18T08:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.33216,1.33065,1.3304500000000001,1.33527,,2.06,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2011-01-18T04:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.58,1.31,1.31,marginal,0.555,0.461,3.721,0.002362,False,,,,,False,8,bullish,with_trend,2011-01-18T07:00:00+00:00,1,2011-01-18T07:00:00+00:00,LONG,,aligned,36.3,False,1,fresh,Asia,London,False,False,never_filled,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3130,EURUSD,2011-01-20T15:00:00+00:00,2011-01-20T15:00:00+00:00,2011-01-21T02:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.34318,1.34893,1.34913,1.33419,,1.56,,sl,1.34913,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.973,False,False,11,-1,-1,2.0,1.0,2,discount,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2011-01-20T13:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.03,1.67,1.11,marginal,1.424,,1.075,0.003899,False,,,,,False,15,bullish,against_trend,2011-01-20T14:00:00+00:00,1,2011-01-20T14:00:00+00:00,SHORT,,counter,25.4,False,0,no_fvg,NY,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3131,EURUSD,2011-01-21T08:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.34967,1.34627,1.34607,1.35595,,1.85,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2011-01-21T04:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.95,1.47,1.47,marginal,1.194,,1.541,0.002679,False,,,,,False,8,bullish,with_trend,2011-01-21T07:00:00+00:00,1,2011-01-21T06:00:00+00:00,LONG,,counter,61.6,False,1,no_fvg,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3132,EURUSD,2011-01-24T14:00:00+00:00,2011-01-25T08:00:00+00:00,2011-01-25T12:00:00+00:00,NY,bullish,BOS BOS,proximal,1.35763,1.35379,1.35359,1.36579,,2.13,,sl,1.35763,0.0,2.13,4.05,0.0,True,,1.542,-0.045,True,True,4,6,-1,22.0,19.0,4,discount,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2011-01-24T10:00:00+00:00,BOS,BOS,holding,False,full,False,1,0.56,1.3,1.3,marginal,1.371,,1.393,0.002656,False,,,,,False,14,bullish,with_trend,2011-01-24T13:00:00+00:00,1,2011-01-24T13:00:00+00:00,LONG,False,aligned,30.8,False,3,fresh,London,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3133,EURUSD,2011-01-25T09:00:00+00:00,2011-01-25T14:00:00+00:00,2011-01-25T19:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.3641,1.36882,1.36902,1.35399,,2.14,,sl,1.36902,-1.0,-1.0,-1.0,-250.0,True,,0.715,-0.744,True,False,5,-1,-1,8.0,6.0,3,premium,1.0,True,6.0,4.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2011-01-25T06:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,True,0,1.97,2.26,1.51,solid,1.765,,0.832,0.002561,False,,,,,False,9,bullish,against_trend,2011-01-25T08:00:00+00:00,1,2011-01-25T08:00:00+00:00,SHORT,,aligned,120.5,False,0,fresh,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3134,EURUSD,2011-01-28T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.36835,1.37187,1.37207,1.36279,,1.58,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,2,premium,1.0,True,10.0,4.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2011-01-28T13:00:00+00:00,CHoCH,CHoCH,holding,False,none,True,0,2.3,2.74,1.82,solid,1.108,1.355,0.494,0.002997,False,,,,,False,15,bullish,against_trend,2011-01-28T14:00:00+00:00,1,2011-01-28T14:00:00+00:00,SHORT,,aligned,52.4,False,0,no_fvg,NY,NY,True,False,never_filled,A+ Reversal at the Wall,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3135,USDJPY,2011-01-03T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,81.447,81.349,81.32900000000001,81.847,,4.08,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,0.0,False,5.0,3.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2011-01-03T09:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,2.24,1.81,1.21,marginal,0.864,0.809,1.894,0.090286,False,,,,,False,14,bearish,against_trend,2011-01-03T13:00:00+00:00,1,2011-01-03T12:00:00+00:00,LONG,,counter,56.2,False,0,fresh,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3136,USDJPY,2011-01-04T04:00:00+00:00,2011-01-04T06:00:00+00:00,2011-01-04T10:00:00+00:00,Asia,bearish,BOS BOS,proximal,82.267,82.328,82.348,82.044,,3.66,,tp1,82.044,2.753,3.66,0.0,688.25,True,,2.753,-0.099,,,4,4,-1,148.0,96.0,98,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2010-12-29T02:00:00+00:00,BOS,BOS,holding,False,none,False,1,1.58,1.5,1.5,marginal,0.339,,2.313,0.121071,False,,,,,False,4,bearish,with_trend,2011-01-04T03:00:00+00:00,1,2010-12-29T06:00:00+00:00,SHORT,True,aligned,133.6,False,2,no_fvg,Asia,Asia,True,False,OB only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3137,USDJPY,2011-01-04T11:00:00+00:00,2011-01-04T16:00:00+00:00,2011-01-05T11:00:00+00:00,London,bullish,Confirmation BOS,proximal,81.746,81.618,81.598,82.289,,4.24,,tp1,82.289,3.669,4.24,9.824,917.25,True,,3.669,-0.0,,,19,19,-1,18.0,16.0,13,premium,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2011-01-03T22:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,1.28,1.1,1.1,marginal,0.964,,5.152,0.112,False,,,,,False,11,bearish,against_trend,2011-01-04T10:00:00+00:00,1,2011-01-04T00:00:00+00:00,LONG,False,counter,66.6,False,1,fresh,Other,NY,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3138,USDJPY,2011-01-05T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,82.09,81.891,81.87100000000001,82.526,,2.19,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,7,premium,0.0,False,4.0,3.0,0.0,1.0,0.0,0.0,"structure,fvg",False,h1_only,2011-01-05T06:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,4.73,3.37,2.25,solid,1.003,3.16,0.958,0.1785,False,,,,,False,13,bearish,against_trend,2011-01-05T12:00:00+00:00,1,2011-01-05T11:00:00+00:00,LONG,,counter,54.3,False,0,fresh,Asia,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3139,USDJPY,2011-01-07T04:00:00+00:00,2011-01-07T12:00:00+00:00,2011-01-07T12:00:00+00:00,Asia,bullish,BOS BOS,proximal,83.307,83.217,83.197,83.491,,2.04,,sl,83.197,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,11.0,9.0,3,premium,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2011-01-07T01:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.95,1.14,1.14,marginal,0.616,0.22,1.152,0.113714,False,,,,,False,4,bullish,with_trend,2011-01-07T03:00:00+00:00,1,2011-01-07T03:00:00+00:00,LONG,,counter,71.7,False,2,fresh,Asia,London,True,True,Both,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3140,USDJPY,2011-01-10T12:00:00+00:00,,,London,bearish,BOS BOS,proximal,83.5,83.597,83.61699999999999,83.23,,2.78,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,26,premium,0.0,,5.0,3.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2011-01-07T10:00:00+00:00,BOS,BOS,holding,True,partial,False,0,0.51,2.01,2.01,solid,0.614,1.46,1.045,0.125357,False,,,,,False,12,bullish,against_trend,2011-01-10T11:00:00+00:00,1,2011-01-07T13:00:00+00:00,SHORT,,aligned,78.9,False,1,fresh,London,London,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3141,USDJPY,2011-01-12T18:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,83.269,83.389,83.40899999999999,83.058,82.978,1.76,2.43,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,premium,1.0,True,9.7,4.0,1.67,2.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2011-01-12T15:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,True,0,2.08,2.0,1.33,marginal,0.678,0.63,0.447,0.147571,False,,,,,False,18,bullish,against_trend,2011-01-12T17:00:00+00:00,1,2011-01-12T17:00:00+00:00,SHORT,,aligned,67.8,False,0,fresh,NY,NY,True,False,never_filled,A+ Reversal at the Wall,premium,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3142,USDJPY,2011-01-13T13:00:00+00:00,2011-01-14T15:00:00+00:00,2011-01-14T16:00:00+00:00,NY,bearish,Confirmation BOS,proximal,83.019,83.105,83.125,82.878,,1.64,,tp1,82.878,1.33,1.64,0.0,332.5,True,,1.33,-0.0,,,1,1,-1,29.0,27.0,3,premium,0.0,,5.7,4.0,1.67,0.0,0.0,0.0,"structure,sweep",False,h1_only,2011-01-13T10:00:00+00:00,BOS,Confirm,holding,False,none,True,1,1.64,1.38,1.38,marginal,0.505,,2.194,0.130786,False,,,,,False,13,bearish,with_trend,2011-01-13T12:00:00+00:00,1,2011-01-13T12:00:00+00:00,SHORT,,aligned,51.8,False,1,no_fvg,London,NY,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3143,USDJPY,2011-01-17T09:00:00+00:00,,,London,bearish,BOS BOS,proximal,82.871,83.0,83.02,82.676,,1.51,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,premium,0.0,,5.0,3.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2011-01-17T05:00:00+00:00,BOS,BOS,holding,True,partial,False,0,0.96,1.58,1.58,solid,1.139,1.139,1.484,0.095714,False,,,,,False,9,bearish,with_trend,2011-01-17T08:00:00+00:00,1,2011-01-17T08:00:00+00:00,SHORT,,aligned,71.1,False,2,fresh,Asia,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3144,USDJPY,2011-01-19T07:00:00+00:00,2011-01-19T08:00:00+00:00,2011-01-19T12:00:00+00:00,London,bearish,BOS BOS,proximal,82.218,82.317,82.33699999999999,82.044,81.994,1.76,2.26,tp1,82.044,1.462,1.76,2.26,365.5,True,,1.462,-0.58,,,4,4,4,3.0,2.0,2,discount,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2011-01-19T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.4,1.24,1.24,marginal,0.535,,3.136,0.147643,False,,,,,False,7,bearish,with_trend,2011-01-19T06:00:00+00:00,1,2011-01-19T06:00:00+00:00,SHORT,True,counter,23.2,False,4,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3145,USDJPY,2011-01-20T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,82.188,82.077,82.057,82.526,82.584,3.05,3.57,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,discount,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2011-01-20T07:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,3.38,2.67,1.78,solid,0.702,0.185,0.833,0.129714,False,,,,,False,13,bearish,against_trend,2011-01-20T12:00:00+00:00,1,2011-01-20T12:00:00+00:00,LONG,,aligned,35.4,False,0,fresh,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
