setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
T0021,NZDUSD,2024-07-03T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,0.60742,0.6064,0.60861,,1.9,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2024-07-03T11:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,False,14,bullish,with_trend,2024-07-03T13:00:00+00:00,1,2024-07-03T13:00:00+00:00,LONG,counter,293.6,fresh,London,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0022,NZDUSD,2024-07-03T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,50pct,0.60731,0.6064,0.60861,,2.549,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2024-07-03T11:00:00+00:00,CHoCH,CHoCH,True,True,False,,,,,False,14,bullish,with_trend,2024-07-03T13:00:00+00:00,1,2024-07-03T13:00:00+00:00,LONG,counter,292.7,fresh,London,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0023,NZDUSD,2024-07-10T13:00:00+00:00,2024-07-10T14:00:00+00:00,2024-07-11T12:00:00+00:00,NY,bearish,BOS BOS,proximal,0.60872,0.6102599999999999,0.6068,,1.68,,sl,0.6102599999999999,-1.0,-1.0,-1.0,-250.0,True,,0.651,-3.126,22,-1,-1,7,premium,4.0,1.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-10T06:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bearish,with_trend,2024-07-10T12:00:00+00:00,1,2024-07-10T07:00:00+00:00,SHORT,aligned,304.6,fresh,Asia,NY,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0024,NZDUSD,2024-07-10T13:00:00+00:00,2024-07-11T00:00:00+00:00,2024-07-11T12:00:00+00:00,NY,bearish,BOS BOS,50pct,0.60909,0.6102599999999999,0.6068,,2.974,,sl,0.6102599999999999,-1.0,-1.0,-1.0,-250.0,True,,0.572,-3.799,12,-1,-1,7,premium,4.0,1.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-10T06:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bearish,with_trend,2024-07-10T12:00:00+00:00,1,2024-07-10T07:00:00+00:00,SHORT,aligned,307.7,fresh,Asia,Asia,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0025,NZDUSD,2024-07-24T12:00:00+00:00,2024-07-24T18:00:00+00:00,2024-07-25T00:00:00+00:00,London,bullish,BOS BOS,proximal,0.59323,0.5918300000000001,0.59616,,2.94,,sl,0.5918300000000001,-1.0,-1.0,-1.0,-250.0,True,,0.45,-1.081,6,-1,-1,4,premium,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-07-24T08:00:00+00:00,BOS,BOS,False,False,False,,,,,False,12,bullish,with_trend,2024-07-24T11:00:00+00:00,1,2024-07-24T11:00:00+00:00,LONG,counter,174.2,no_fvg,London,NY,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0026,NZDUSD,2024-07-24T12:00:00+00:00,2024-07-24T18:00:00+00:00,2024-07-25T00:00:00+00:00,London,bullish,BOS BOS,50pct,0.59293,0.5918300000000001,0.59616,,4.614,,sl,0.5918300000000001,-1.0,-1.0,-1.0,-250.0,True,,0.845,-1.104,6,-1,-1,4,premium,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-07-24T08:00:00+00:00,BOS,BOS,False,False,False,,,,,False,12,bullish,with_trend,2024-07-24T11:00:00+00:00,1,2024-07-24T11:00:00+00:00,LONG,counter,171.6,no_fvg,London,NY,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0027,NZDUSD,2024-07-26T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,0.59154,0.5926899999999999,0.58886,0.58851,3.58,4.04,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,27,premium,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-25T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,8,bullish,against_trend,2024-07-26T07:00:00+00:00,1,2024-07-25T08:00:00+00:00,SHORT,aligned,159.9,fresh,Asia,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0028,NZDUSD,2024-07-26T08:00:00+00:00,,,London,bearish,BOS BOS,50pct,0.59172,0.5926899999999999,0.58886,0.58851,5.018,5.632,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,27,premium,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-25T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,8,bullish,against_trend,2024-07-26T07:00:00+00:00,1,2024-07-25T08:00:00+00:00,SHORT,aligned,161.5,fresh,Asia,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0029,NZDUSD,2024-07-26T08:00:00+00:00,2024-07-26T12:00:00+00:00,2024-07-28T23:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.58886,0.5877100000000001,0.59098,,2.84,,sl,0.58886,0.0,-1.0,-1.0,0.0,True,,1.572,-0.122,10,-1,-1,5,premium,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-07-26T03:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,8,bullish,with_trend,2024-07-26T07:00:00+00:00,1,2024-07-26T07:00:00+00:00,LONG,counter,137.4,fresh,Asia,London,True,True,Both,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0030,NZDUSD,2024-07-26T08:00:00+00:00,2024-07-29T04:00:00+00:00,2024-07-29T08:00:00+00:00,London,bullish,CHoCH CHoCH,50pct,0.58869,0.5877100000000001,0.59098,,3.948,,sl,0.5877100000000001,-1.0,-1.0,-1.0,-250.0,True,,1.307,-1.028,4,-1,-1,5,premium,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-07-26T03:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,8,bullish,with_trend,2024-07-26T07:00:00+00:00,1,2024-07-26T07:00:00+00:00,LONG,counter,136.0,fresh,Asia,Asia,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0031,USDCHF,2024-07-04T07:00:00+00:00,2024-07-04T08:00:00+00:00,2024-07-04T11:00:00+00:00,London,bullish,BOS BOS,proximal,0.9011,0.89957,0.90434,,2.44,,sl,0.89957,-1.0,-1.0,-1.0,-250.0,True,,0.392,-1.026,3,-1,-1,2,premium,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-07-04T05:00:00+00:00,BOS,BOS,False,False,False,,,,,False,7,bullish,with_trend,2024-07-04T06:00:00+00:00,1,2024-07-04T06:00:00+00:00,LONG,counter,603.6,no_fvg,Asia,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0032,USDCHF,2024-07-04T07:00:00+00:00,2024-07-04T09:00:00+00:00,2024-07-04T11:00:00+00:00,London,bullish,BOS BOS,50pct,0.90053,0.89957,0.90434,,5.013,,sl,0.89957,-1.0,-1.0,-1.0,-250.0,True,,0.813,-1.042,2,-1,-1,2,premium,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-07-04T05:00:00+00:00,BOS,BOS,False,False,False,,,,,False,7,bullish,with_trend,2024-07-04T06:00:00+00:00,1,2024-07-04T06:00:00+00:00,LONG,counter,600.4,no_fvg,Asia,London,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0033,USDCHF,2024-07-10T08:00:00+00:00,2024-07-11T12:00:00+00:00,2024-07-11T12:00:00+00:00,London,bullish,BOS BOS,proximal,0.89524,0.89403,0.8982,,2.93,,sl,0.89403,-1.0,-1.0,-1.0,-250.0,True,,2.86,-2.851,0,-1,-1,50,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-08T06:00:00+00:00,BOS,BOS,False,False,False,,,,,False,8,bullish,with_trend,2024-07-10T07:00:00+00:00,1,2024-07-08T14:00:00+00:00,LONG,counter,571.5,stale,Asia,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0034,USDCHF,2024-07-10T08:00:00+00:00,2024-07-11T12:00:00+00:00,2024-07-11T12:00:00+00:00,London,bullish,BOS BOS,50pct,0.89483,0.89403,0.8982,,5.617,,sl,0.89403,-1.0,-1.0,-1.0,-250.0,True,,4.837,-3.8,0,-1,-1,50,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-08T06:00:00+00:00,BOS,BOS,False,False,False,,,,,False,8,bullish,with_trend,2024-07-10T07:00:00+00:00,1,2024-07-08T14:00:00+00:00,LONG,counter,569.2,stale,Asia,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0035,USDCHF,2024-07-10T14:00:00+00:00,2024-07-11T12:00:00+00:00,2024-07-11T12:00:00+00:00,NY,bullish,BOS BOS,proximal,0.89752,0.8966500000000001,0.89863,,1.66,,sl,0.8966500000000001,-1.0,-1.0,-1.0,-250.0,True,,1.356,-6.586,0,-1,-1,8,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-10T06:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,bullish,with_trend,2024-07-10T13:00:00+00:00,1,2024-07-10T13:00:00+00:00,LONG,counter,583.9,no_fvg,Asia,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0036,USDCHF,2024-07-10T14:00:00+00:00,2024-07-11T12:00:00+00:00,2024-07-11T12:00:00+00:00,NY,bullish,BOS BOS,50pct,0.89729,0.8966500000000001,0.89863,,3.045,,sl,0.8966500000000001,-1.0,-1.0,-1.0,-250.0,True,,2.203,-8.594,0,-1,-1,8,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-10T06:00:00+00:00,BOS,BOS,False,False,False,,,,,False,14,bullish,with_trend,2024-07-10T13:00:00+00:00,1,2024-07-10T13:00:00+00:00,LONG,counter,582.7,no_fvg,Asia,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0037,USDCHF,2024-07-16T13:00:00+00:00,2024-07-16T14:00:00+00:00,2024-07-16T18:00:00+00:00,NY,bullish,BOS BOS,proximal,0.8961,0.89458,0.8982,,1.59,,sl,0.89458,-1.0,-1.0,-1.0,-250.0,True,,0.395,-1.336,4,-1,-1,2,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-16T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,13,bullish,with_trend,2024-07-16T12:00:00+00:00,1,2024-07-16T12:00:00+00:00,LONG,counter,576.2,no_fvg,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0038,USDCHF,2024-07-16T13:00:00+00:00,2024-07-16T15:00:00+00:00,2024-07-16T18:00:00+00:00,NY,bullish,BOS BOS,50pct,0.89554,0.89458,0.8982,,3.5,,sl,0.89458,-1.0,-1.0,-1.0,-250.0,True,,0.542,-1.531,3,-1,-1,2,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-16T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,13,bullish,with_trend,2024-07-16T12:00:00+00:00,1,2024-07-16T12:00:00+00:00,LONG,counter,573.1,no_fvg,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0039,USDCHF,2024-07-18T16:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.8844,0.8827,0.89411,,6.47,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-18T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,bullish,with_trend,2024-07-18T15:00:00+00:00,1,2024-07-18T15:00:00+00:00,LONG,counter,512.1,no_fvg,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0040,USDCHF,2024-07-18T16:00:00+00:00,,,NY,bullish,BOS BOS,50pct,0.88375,0.8827,0.89411,,12.188,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-18T12:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,bullish,with_trend,2024-07-18T15:00:00+00:00,1,2024-07-18T15:00:00+00:00,LONG,counter,508.5,no_fvg,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0041,USDCHF,2024-07-22T16:00:00+00:00,2024-07-22T21:00:00+00:00,2024-07-22T22:00:00+00:00,NY,bullish,BOS BOS,proximal,0.8878,0.88695,0.8895,,2.62,,tp1,0.8895,2.0,2.62,0.0,500.0,True,,2.423,-0.106,1,1,-1,6,premium,6.0,1.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2024-07-22T10:00:00+00:00,BOS,BOS,True,True,False,,,,,False,16,bullish,with_trend,2024-07-22T15:00:00+00:00,1,2024-07-22T15:00:00+00:00,LONG,counter,530.7,fresh,London,Other,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0042,USDCHF,2024-07-22T16:00:00+00:00,2024-07-24T09:00:00+00:00,2024-07-24T10:00:00+00:00,NY,bullish,BOS BOS,50pct,0.88758,0.88695,0.8895,,4.465,,sl,0.88695,-1.0,-1.0,-1.0,-250.0,True,,2.635,-1.841,1,-1,-1,6,premium,6.0,1.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2024-07-22T10:00:00+00:00,BOS,BOS,True,True,False,,,,,False,16,bullish,with_trend,2024-07-22T15:00:00+00:00,1,2024-07-22T15:00:00+00:00,LONG,counter,529.5,fresh,London,London,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0043,USDCHF,2024-07-24T09:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.89056,0.89172,0.8888,,1.83,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-24T06:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,9,bearish,with_trend,2024-07-24T08:00:00+00:00,1,2024-07-24T08:00:00+00:00,SHORT,aligned,545.8,no_fvg,Asia,London,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0044,USDCHF,2024-07-24T09:00:00+00:00,,,London,bearish,CHoCH CHoCH,50pct,0.89094,0.89172,0.8888,,3.69,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-24T06:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,9,bearish,with_trend,2024-07-24T08:00:00+00:00,1,2024-07-24T08:00:00+00:00,SHORT,aligned,547.9,no_fvg,Asia,London,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0045,USDCHF,2024-07-24T11:00:00+00:00,2024-07-24T13:00:00+00:00,2024-07-24T21:00:00+00:00,London,bullish,BOS BOS,proximal,0.88416,0.88278,0.88787,0.8895,3.14,4.53,sl,0.88416,0.0,-1.0,-1.0,0.0,True,,1.406,-0.971,8,-1,-1,96,premium,4.0,1.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-18T10:00:00+00:00,BOS,BOS,True,False,False,,,,,False,11,bearish,against_trend,2024-07-24T10:00:00+00:00,1,2024-07-18T15:00:00+00:00,LONG,counter,510.7,fresh,London,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0046,USDCHF,2024-07-24T11:00:00+00:00,2024-07-24T13:00:00+00:00,2024-07-24T15:00:00+00:00,London,bullish,BOS BOS,50pct,0.88367,0.88278,0.88787,0.8895,6.087,8.449,sl,0.88367,0.0,-1.0,-1.0,0.0,True,,1.483,-0.955,2,-1,-1,96,premium,4.0,1.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-18T10:00:00+00:00,BOS,BOS,True,False,False,,,,,False,11,bearish,against_trend,2024-07-24T10:00:00+00:00,1,2024-07-18T15:00:00+00:00,LONG,counter,508.1,fresh,London,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0047,USDCHF,2024-07-26T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.88114,0.88034,0.88207,,1.55,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-26T03:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,bullish,with_trend,2024-07-26T08:00:00+00:00,1,2024-07-26T07:00:00+00:00,LONG,counter,494.2,fresh,Asia,London,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0048,USDCHF,2024-07-26T09:00:00+00:00,,,London,bullish,BOS BOS,50pct,0.88094,0.88034,0.88207,,2.825,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-26T03:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,bullish,with_trend,2024-07-26T08:00:00+00:00,1,2024-07-26T07:00:00+00:00,LONG,counter,493.1,fresh,Asia,London,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0049,USDCHF,2024-07-29T09:00:00+00:00,2024-07-30T17:00:00+00:00,2024-07-30T20:00:00+00:00,London,bullish,BOS BOS,proximal,0.88279,0.8815700000000001,0.88443,,1.61,,sl,0.88279,0.0,-1.0,-1.0,0.0,True,,1.123,-0.246,3,-1,-1,7,premium,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-29T02:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,bullish,with_trend,2024-07-29T08:00:00+00:00,1,2024-07-29T08:00:00+00:00,LONG,counter,503.2,fresh,Asia,NY,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0050,USDCHF,2024-07-29T09:00:00+00:00,2024-07-30T21:00:00+00:00,2024-07-31T00:00:00+00:00,London,bullish,BOS BOS,50pct,0.88238,0.8815700000000001,0.88443,,3.361,,sl,0.8815700000000001,-1.0,-1.0,-1.0,-250.0,True,,0.889,-1.321,3,-1,-1,7,premium,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-29T02:00:00+00:00,BOS,BOS,True,False,False,,,,,False,9,bullish,with_trend,2024-07-29T08:00:00+00:00,1,2024-07-29T08:00:00+00:00,LONG,counter,501.0,fresh,Asia,Other,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0051,NAS100,2024-07-05T13:00:00+00:00,,,NY,bullish,BOS BOS,proximal,20247.0,20229.48,20460.0,,12.17,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,14,discount,5.5,3.0,0.0,2.0,0.5,0.0,"structure,fvg,freshness",False,h1_only,2024-07-03T03:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bullish,with_trend,2024-07-05T12:00:00+00:00,1,2024-07-03T13:30:00+00:00,LONG,aligned,-1124.8,fresh,Asia,NY,False,False,never_filled,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0052,NAS100,2024-07-05T13:00:00+00:00,,,NY,bullish,BOS BOS,50pct,20239.25,20229.48,20460.0,,22.641,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,14,discount,5.5,3.0,0.0,2.0,0.5,0.0,"structure,fvg,freshness",False,h1_only,2024-07-03T03:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bullish,with_trend,2024-07-05T12:00:00+00:00,1,2024-07-03T13:30:00+00:00,LONG,aligned,-1125.7,fresh,Asia,NY,False,False,never_filled,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0053,NAS100,2024-07-08T16:00:00+00:00,2024-07-08T18:00:00+00:00,2024-07-09T17:00:00+00:00,NY,bullish,BOS BOS,proximal,20615.75,20596.73,30783.25,,535.13,,sl,20615.75,0.0,14.406,14.406,0.0,True,,8.202,-0.355,22,-1,-1,8,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-07-08T08:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,bullish,with_trend,2024-07-08T15:00:00+00:00,1,2024-07-08T15:00:00+00:00,LONG,aligned,-1081.9,fresh,London,NY,False,False,Neither,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0054,NAS100,2024-07-08T16:00:00+00:00,,,NY,bullish,BOS BOS,50pct,20607.25,20596.73,30783.25,,969.143,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,8,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-07-08T08:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,bullish,with_trend,2024-07-08T15:00:00+00:00,1,2024-07-08T15:00:00+00:00,LONG,aligned,-1082.9,fresh,London,NY,False,False,never_filled,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0055,NAS100,2024-07-11T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,20868.0,20890.77,20712.25,,6.85,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,9,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-07-11T06:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,15,bearish,with_trend,2024-07-11T14:00:00+00:00,1,2024-07-11T14:00:00+00:00,SHORT,counter,-1052.6,no_fvg,Asia,NY,False,False,never_filled,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0056,NAS100,2024-07-11T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,20878.38,20890.77,20712.25,,13.43,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,9,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-07-11T06:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,15,bearish,with_trend,2024-07-11T14:00:00+00:00,1,2024-07-11T14:00:00+00:00,SHORT,counter,-1051.4,no_fvg,Asia,NY,False,False,never_filled,False,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0057,NAS100,2024-07-11T16:00:00+00:00,2024-07-11T17:00:00+00:00,2024-07-11T17:00:00+00:00,NY,bullish,BOS BOS,proximal,20448.0,20424.98,20639.5,20742.5,8.33,12.8,sl,20424.98,-1.0,-1.0,-1.0,-250.0,True,,1.542,-2.704,0,-1,-1,97,discount,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-07-05T11:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,bearish,against_trend,2024-07-11T15:00:00+00:00,1,2024-07-05T13:00:00+00:00,LONG,aligned,-1101.4,no_fvg,London,NY,False,False,Neither,True,"New York (indices): 08:30-11:00 America/New_York, London Close: 10:00-12:00 America/New_York"
