setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A3382,EURUSD,2021-05-13T08:00:00+00:00,2021-05-13T09:00:00+00:00,2021-05-13T09:00:00+00:00,London,bullish,BOS BOS,proximal,1.20786,1.2071,1.2069,1.20906,,1.58,,sl,1.2069,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,3.0,2.0,2,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2021-05-13T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.56,2.02,2.02,solid,0.55,0.569,4.693,0.001019,False,,,,,False,8,bullish,with_trend,2021-05-13T07:00:00+00:00,1,2021-05-13T07:00:00+00:00,LONG,,aligned,11.2,False,1,no_fvg,Asia,London,True,False,OB only,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3383,EURUSD,2021-05-13T10:00:00+00:00,2021-05-13T12:00:00+00:00,2021-05-14T07:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.20731,1.21013,1.21033,1.20263,,1.66,,sl,1.21033,-1.0,-1.0,-1.0,-250.0,True,,0.361,-0.897,False,False,19,-1,-1,5.0,4.0,3,discount,0.0,False,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2021-05-13T07:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,3.77,1.82,1.21,marginal,1.975,,1.84,0.001326,False,,,,,False,10,bullish,against_trend,2021-05-13T09:00:00+00:00,1,2021-05-13T08:00:00+00:00,SHORT,,counter,39.6,False,0,no_fvg,London,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3384,EURUSD,2021-05-14T11:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.20854,1.20742,1.20722,1.21061,,1.85,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,8,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2021-05-14T03:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.89,0.99,0.99,marginal,0.949,0.485,3.642,0.000969,False,,,,,False,11,bullish,with_trend,2021-05-14T10:00:00+00:00,1,2021-05-14T08:00:00+00:00,LONG,,aligned,31.0,False,1,fresh,Asia,London,False,False,never_filled,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3385,EURUSD,2021-05-17T12:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.21317,1.2124,1.2122,1.21439,1.21476,1.58,2.06,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-05-17T06:00:00+00:00,BOS,BOS,holding,False,full,False,0,1.3,1.69,1.69,solid,0.515,,2.287,0.001106,False,,,,,False,12,bullish,with_trend,2021-05-17T11:00:00+00:00,1,2021-05-17T11:00:00+00:00,LONG,,counter,64.1,False,4,fresh,Asia,London,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3386,EURUSD,2021-05-18T08:00:00+00:00,2021-05-19T20:00:00+00:00,2021-05-19T21:00:00+00:00,London,bullish,BOS BOS,proximal,1.21677,1.2161,1.2159,1.21783,1.21817,1.58,2.09,tp1,1.21783,1.218,1.58,2.09,304.5,True,,1.218,-0.0,,,1,1,5,39.0,37.0,3,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2021-05-18T05:00:00+00:00,BOS,BOS,holding,False,full,False,2,1.62,2.18,2.18,solid,0.63,,2.856,0.000746,False,,,,,False,8,bullish,with_trend,2021-05-18T07:00:00+00:00,1,2021-05-18T07:00:00+00:00,LONG,,counter,81.8,False,4,fresh,Asia,NY,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3387,EURUSD,2021-05-19T07:00:00+00:00,2021-05-19T08:00:00+00:00,2021-05-19T09:00:00+00:00,London,bullish,BOS BOS,proximal,1.22276,1.22177,1.22157,1.22426,,1.52,,sl,1.22157,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,1,-1,-1,6.0,2.0,5,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2021-05-19T02:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.89,1.1,1.1,marginal,0.998,,1.655,0.000791,False,,,,,False,7,bullish,with_trend,2021-05-19T06:00:00+00:00,1,2021-05-19T06:00:00+00:00,LONG,,counter,91.5,False,6,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3388,EURUSD,2021-05-19T15:00:00+00:00,2021-05-19T15:00:00+00:00,2021-05-19T19:00:00+00:00,NY,bearish,BOS BOS,proximal,1.22307,1.22446,1.22466,1.2198,,2.35,,tp1,1.2198,2.057,2.35,0.0,514.25,True,,2.057,-0.0,,,4,4,-1,9.0,2.0,9,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2021-05-19T06:00:00+00:00,BOS,BOS,holding,False,full,False,2,0.6,1.35,1.35,marginal,0.791,,0.865,0.001504,False,,,,,False,15,bearish,with_trend,2021-05-19T14:00:00+00:00,1,2021-05-19T13:00:00+00:00,SHORT,False,aligned,74.2,False,3,fresh,Asia,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3389,EURUSD,2021-05-21T05:00:00+00:00,2021-05-21T07:00:00+00:00,2021-05-21T08:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.22283,1.2223,1.2221,1.22387,,1.96,,sl,1.2221,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,7.0,6.0,5,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2021-05-21T00:00:00+00:00,BOS,BOS,holding,False,full,False,1,1.0,1.16,1.16,marginal,0.407,,5.575,0.000811,False,,,,,False,5,bullish,with_trend,2021-05-21T04:00:00+00:00,1,2021-05-21T01:00:00+00:00,LONG,,counter,80.2,False,2,fresh,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3390,EURUSD,2021-05-21T13:00:00+00:00,2021-05-21T13:00:00+00:00,2021-05-21T14:00:00+00:00,NY,bullish,BOS BOS,proximal,1.21828,1.2175,1.2173,1.22047,1.22263,2.81,5.58,tp1,1.22047,2.235,2.81,0.0,558.75,True,,2.235,-0.0,,,1,1,-1,31.0,23.0,31,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2021-05-20T06:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.63,1.21,1.21,marginal,0.63,0.185,3.88,0.00092,False,,,,,False,13,bullish,with_trend,2021-05-21T12:00:00+00:00,1,2021-05-20T14:00:00+00:00,LONG,,aligned,26.8,False,1,fresh,Asia,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3391,EURUSD,2021-05-24T08:00:00+00:00,2021-05-24T11:00:00+00:00,2021-05-24T15:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.22127,1.22271,1.22291,1.21889,1.21811,1.65,2.19,sl,1.22291,-1.0,-1.0,-1.0,-250.0,True,,0.555,-0.61,True,False,4,-1,-1,74.0,18.0,23,premium,1.0,True,7.0,4.0,1.0,1.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2021-05-21T09:00:00+00:00,CHoCH,CHoCH,holding,True,partial,True,0,2.07,1.62,1.08,marginal,1.485,1.449,1.916,0.000835,False,,,,,False,8,bullish,against_trend,2021-05-24T07:00:00+00:00,1,2021-05-21T17:00:00+00:00,SHORT,,aligned,65.6,False,0,fresh,London,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3392,EURUSD,2021-05-24T11:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.21835,1.21768,1.2174800000000001,1.22047,1.22263,3.16,6.39,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,discount,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2021-05-24T05:00:00+00:00,BOS,BOS,holding,False,full,False,0,0.9,1.42,1.42,marginal,0.447,,1.161,0.001051,False,,,,,False,11,bullish,with_trend,2021-05-24T10:00:00+00:00,1,2021-05-24T09:00:00+00:00,LONG,,aligned,28.6,False,2,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3393,EURUSD,2021-05-25T06:00:00+00:00,2021-05-26T15:00:00+00:00,2021-05-26T16:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.22165,1.22105,1.22085,1.22263,1.223,1.63,2.25,sl,1.22085,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,39.0,38.0,6,premium,0.0,,7.0,3.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2021-05-25T00:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,0.52,1.14,1.14,marginal,0.547,0.657,5.912,0.000731,False,,,,,False,6,bullish,with_trend,2021-05-25T05:00:00+00:00,1,2021-05-25T01:00:00+00:00,LONG,,counter,80.4,False,2,fresh,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3394,EURUSD,2021-05-27T07:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,1.22177,1.22368,1.22388,1.21889,1.2182,1.51,1.87,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,17,discount,1.0,True,7.0,4.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2021-05-26T14:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,1,2.7,1.44,0.96,marginal,1.942,1.249,1.272,0.000881,False,,,,,False,7,bullish,against_trend,2021-05-27T06:00:00+00:00,1,2021-05-26T15:00:00+00:00,SHORT,,counter,48.5,False,0,fresh,NY,London,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3395,EURUSD,2021-05-27T10:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.22375,1.2249,1.2251,1.22198,,1.54,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,24,premium,0.0,,5.0,3.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2021-05-26T10:00:00+00:00,BOS,BOS,holding,True,partial,False,1,1.54,1.18,1.18,marginal,0.847,0.981,1.338,0.001121,False,,,,,False,10,bearish,with_trend,2021-05-27T09:00:00+00:00,1,2021-05-26T12:00:00+00:00,SHORT,,aligned,68.5,False,1,fresh,London,London,False,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3396,EURUSD,2021-05-28T13:00:00+00:00,2021-05-28T15:00:00+00:00,2021-05-28T18:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.21871,1.22026,1.2204599999999999,1.2161,,1.68,,friday_flat,1.22005,-0.766,-1.0,-1.0,-191.5,True,,0.48,-0.971,,,3,-1,-1,6.0,3.0,4,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2021-05-28T09:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,1.83,1.73,1.73,solid,1.212,,6.591,0.001114,False,,,,,False,13,bearish,with_trend,2021-05-28T12:00:00+00:00,1,2021-05-28T12:00:00+00:00,SHORT,,counter,32.3,False,1,fresh,London,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3397,USDJPY,2021-05-03T09:00:00+00:00,2021-05-03T13:00:00+00:00,2021-05-03T14:00:00+00:00,London,bullish,BOS BOS,proximal,109.324,109.259,109.239,109.457,,2.05,,sl,109.239,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,13.0,11.0,9,premium,0.0,,2.5,1.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2021-05-03T00:00:00+00:00,BOS,BOS,fading,True,pristine,False,0,1.2,1.16,1.16,marginal,0.598,,7.658,0.075214,False,,,,,False,9,bullish,with_trend,2021-05-03T08:00:00+00:00,1,2021-05-03T02:00:00+00:00,LONG,,counter,69.7,False,3,fresh,Asia,NY,True,True,Both,Caution: Late-Trend Chase,caution,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3398,USDJPY,2021-05-03T15:00:00+00:00,2021-05-03T15:00:00+00:00,2021-05-04T06:00:00+00:00,NY,bullish,BOS BOS,proximal,108.931,108.804,108.784,109.297,109.342,2.88,3.24,tp1,109.297,2.49,2.88,3.24,622.5,True,,2.49,-0.19,,,15,15,15,76.0,24.0,28,discount,0.0,,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2021-04-30T11:00:00+00:00,BOS,BOS,holding,False,full,False,1,2.06,2.5,2.5,strong,0.929,,2.762,0.115143,False,,,,,False,15,bullish,with_trend,2021-05-03T14:00:00+00:00,1,2021-04-30T15:00:00+00:00,LONG,True,aligned,34.9,False,6,fresh,London,NY,True,True,Both,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3399,USDJPY,2021-05-07T18:00:00+00:00,,,NY,bearish,BOS BOS,proximal,109.129,109.227,109.247,108.937,,1.96,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,premium,0.0,,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2021-05-07T12:00:00+00:00,BOS,BOS,holding,False,full,False,1,2.37,3.19,3.19,strong,0.397,,0.718,0.196286,False,,,,,False,18,bearish,with_trend,2021-05-07T17:00:00+00:00,1,2021-05-07T13:00:00+00:00,SHORT,,aligned,72.6,False,2,fresh,London,NY,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3400,USDJPY,2021-05-10T08:00:00+00:00,2021-05-10T09:00:00+00:00,2021-05-10T09:00:00+00:00,London,bullish,BOS BOS,proximal,108.866,108.775,108.75500000000001,109.055,,2.08,,sl,108.75500000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,3.0,2.0,2,discount,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2021-05-10T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.49,1.33,1.33,marginal,0.664,0.459,4.221,0.106857,False,,,,,False,8,bullish,with_trend,2021-05-10T07:00:00+00:00,1,2021-05-10T07:00:00+00:00,LONG,,aligned,38.9,False,1,no_fvg,Asia,London,False,False,Neither,A First Pullback,premium,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
