setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,tp_wick,tp_wick_rr,tp_nextpool,tp_nextpool_rr,tp_nextpool_zone_source,tp2_collapsed_to_tp1,tp_targets,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_tier,sweep2_level,sweep2_pierce_atr,sweep2_rejection_ratio,sweep2_follow_atr,sweep2_pools_swept,sweep2_rn_aligned,sweep2_rn_dist_atr,sweep2_eq_size,sweep2_age_at_alert_h1,sweep2_tiers_checked,setup_liq_stop_present,setup_liq_stop_offset_atr,setup_liq_stop_tier,setup_liq_tp_present,setup_liq_tp_offset_atr,setup_liq_legextreme_swept,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,leg_er_at_alert,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B4298,EURUSD,2021-04-14T17:00:00+00:00,2021-04-14T20:00:00+00:00,2021-04-15T01:00:00+00:00,NY,bullish,Range BOS,proximal,1.19701,1.1955,1.1953,1.19852,,1.0,,1.19852,1.0,wick,,,,,,,,False,triple,tp1,1.19852,0.883,1.0,0.0,220.75,True,,0.883,-0.0,1.0,,,,,,,1.479,5,5,-1,6.0,4.0,3,premium,0.0,,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-04-14T14:00:00+00:00,BOS,Range,0,holding,False,none,False,0,0.03,0.88,0.88,marginal,1.133,,1.998,0.001156,0.496,0,62.768,False,,,,,False,17,bullish,with_trend,False,False,False,,1.19763,False,True,False,EXPANSION_UP,broken,intact,broken,intact,,8.007,,PD,False,8.0,PD,,,9.477,2.0,False,7.999,False,59.0,high,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.182,bare,False,,False,2021-04-14T16:00:00+00:00,1,2021-04-14T16:00:00+00:00,LONG,,counter,93.4,False,1,no_fvg,NY,Other,True,False,OB only,1.0,,,1.2263,1.19273,1.17382,premium,both_premium,0.294,0.792,0.152,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4299,EURUSD,2021-04-15T12:00:00+00:00,2021-04-15T13:00:00+00:00,2021-04-15T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.19747,1.19921,1.19941,1.19624,1.18962,0.71,4.51,1.19509,1.37,zone,,zone,1.19537,1.21,1.18962,4.51,zone,False,triple,tp1,1.19624,0.634,0.71,0.0,158.5,True,,0.634,-0.0,1.0,,,,,,,2.089,1,1,-1,5.0,2.0,4,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-04-15T08:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.82,1.77,1.18,marginal,1.658,,0.56,0.000929,0.364,1,54.447,False,,,,,False,12,bullish,ambiguous,False,False,True,bearish,1.19621,False,False,False,SWEPT_HIGH,swept,intact,broken,intact,,3.102,,PD,True,2.0,PD,,,12.298,2.0,True,,,76.0,high,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2021-04-15T11:00:00+00:00,1,2021-04-15T11:00:00+00:00,SHORT,,aligned,87.8,False,0,no_fvg,London,NY,True,True,Both,0.948,,,1.2507,1.19273,1.17382,premium,both_premium,-1.475,0.46,0.203,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Retail Sales m/m,USD,0.0,
B4300,EURUSD,2021-04-16T04:00:00+00:00,2021-04-16T06:00:00+00:00,2021-04-16T07:00:00+00:00,Asia,bearish,Confirmation BOS,proximal,1.19662,1.19721,1.19741,1.19624,1.18962,0.64,11.86,1.19509,2.59,zone,,zone,1.19545,1.98,1.18962,11.86,zone,False,triple,tp1,1.19624,0.481,0.64,0.0,120.25,True,,0.481,-0.0,1.0,,,,,,,0.656,1,1,-1,6.0,3.0,4,premium,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2021-04-16T00:00:00+00:00,BOS,Confirm,0,holding,True,pristine,True,0,0.47,0.65,0.65,marginal,0.324,0.282,1.569,0.001204,0.59,1,46.925,False,,,,,False,4,bearish,with_trend,True,False,False,,1.19504,False,False,False,SWEPT_LOW,intact,swept,broken,intact,2.25,18.932,PD,PW,False,1.0,PD,,,8.777,2.0,True,,,1.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,0.266,bare,False,,True,2021-04-16T03:00:00+00:00,1,2021-04-16T03:00:00+00:00,SHORT,,aligned,75.5,False,1,fresh,Asia,London,False,True,Fill only,0.893,A First Pullback,premium,1.2057,1.19273,1.17382,premium,both_premium,0.44,0.626,0.108,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4301,EURUSD,2021-04-16T09:00:00+00:00,2021-04-16T10:00:00+00:00,2021-04-16T11:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.19702,1.19563,1.19543,1.19841,,1.0,,1.19841,1.0,wick,,,,,,,,False,triple,tp1,1.19841,0.874,1.0,0.0,218.5,True,,0.874,-0.0,1.0,,,,,,,1.528,1,1,-1,3.0,2.0,2,discount,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-04-16T07:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,1.19,2.37,1.58,solid,1.143,,1.806,0.001041,0.681,0,48.588,False,,,,,False,9,bearish,ambiguous,False,False,True,bullish,1.19887,False,False,False,SWEPT_LOW,intact,swept,broken,intact,2.22,22.292,PD,PW,True,5.0,PD,,,10.541,2.0,False,9.013,False,1.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.327,bare,False,,False,2021-04-16T08:00:00+00:00,1,2021-04-16T08:00:00+00:00,LONG,,aligned,46.2,False,0,no_fvg,London,London,True,False,OB only,,,,1.2269,1.19273,1.17382,premium,mixed,-0.711,0.731,0.426,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4302,EURUSD,2021-04-20T04:00:00+00:00,2021-04-20T11:00:00+00:00,2021-04-20T12:00:00+00:00,Asia,bullish,Confirmation BOS,proximal,1.20455,1.20361,1.20341,1.20549,,1.0,,1.20549,1.0,wick,,,,,,,,False,triple,tp1,1.20549,0.825,1.0,0.0,206.25,True,,0.825,-0.0,1.0,,,,,,,1.182,1,1,-1,10.0,8.0,3,premium,0.0,,7.0,4.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2021-04-20T01:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.7,1.26,1.26,marginal,0.767,,7.57,0.000964,0.473,0,40.168,False,,,,,False,4,bullish,with_trend,False,False,False,,1.20551,False,True,False,EXPANSION_UP,broken,intact,broken,intact,,10.671,,PD,False,,,,,19.185,2.0,False,18.003,False,27.0,low,0.0,1.0,True,SW,1.19504,0.747,0.099,10.858,1,True,0.041,,24.0,"pd,eq,sw",False,,,False,,False,2021-04-20T03:00:00+00:00,1,2021-04-20T03:00:00+00:00,LONG,,counter,91.5,False,1,no_fvg,Asia,London,False,True,Fill only,1.0,,,1.4091,1.19949,1.18712,premium,both_premium,1.514,0.328,0.268,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4303,EURUSD,2021-04-21T09:00:00+00:00,2021-04-21T15:00:00+00:00,2021-04-21T16:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.20259,1.2036,1.2038,1.20158,,1.0,,1.20158,1.0,wick,,,,,,,,False,triple,sl,1.2038,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.135,4.245,23.0,True,1.366,1,-1,-1,9.0,7.0,3,discount,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-04-21T06:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,1.22,1.91,1.27,marginal,0.915,,1.242,0.000886,0.444,0,39.819,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,1.20033,False,False,True,EXPANSION_DOWN,intact,broken,broken,intact,6.085,17.466,PD,PW,False,,,,,18.674,2.0,True,,,55.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2021-04-21T08:00:00+00:00,1,2021-04-21T08:00:00+00:00,SHORT,,counter,29.5,False,0,no_fvg,London,NY,True,True,Both,1.0,,,1.2506,1.19949,1.18712,premium,mixed,0.192,0.364,0.014,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4304,EURUSD,2021-04-22T17:00:00+00:00,2021-04-23T08:00:00+00:00,2021-04-23T13:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.20417,1.20684,1.20704,1.20156,1.19638,0.98,2.92,1.19984,1.62,zone,,zone,1.20036,1.43,1.19638,2.92,zone,False,triple,sl,1.20704,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.721,,False,False,0.298,,,,1.643,5,-1,-1,19.0,16.0,4,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2021-04-22T13:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.62,0.66,0.44,marginal,1.414,0.578,1.173,0.001747,0.83,0,47.449,False,,,,,False,17,bullish,ambiguous,False,False,True,bearish,1.20026,False,False,False,INSIDE,intact,intact,broken,intact,1.563,2.747,PD,PD,False,,,,,,,,,,96.0,high,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2021-04-22T16:00:00+00:00,1,2021-04-22T16:00:00+00:00,SHORT,,aligned,53.2,False,0,fresh,NY,London,True,True,Both,1.0,,,1.3783,1.19949,1.18712,premium,both_premium,0.778,0.418,0.659,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,German Flash Manufacturing PMI,EUR,0.0,
B4305,EURUSD,2021-04-23T05:00:00+00:00,2021-04-23T08:00:00+00:00,2021-04-23T09:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,1.20417,1.20576,1.20596,1.20164,1.19638,1.59,4.9,1.20129,1.81,zone,,zone,1.20159,1.62,1.19638,4.9,zone,False,triple,sl,1.20596,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,False,0.142,5.827,,False,1.817,1,-1,-1,21.0,16.0,18,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2021-04-22T11:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,1.34,1.42,0.94,marginal,1.411,1.025,2.081,0.000985,0.597,1,56.379,False,,,,,False,5,bullish,ambiguous,False,False,True,bearish,1.19937,False,False,False,INSIDE,intact,intact,broken,intact,2.772,4.873,PD,PD,False,,,,,,,,,,96.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,True,-0.355,True,2021-04-23T04:00:00+00:00,1,2021-04-22T16:00:00+00:00,SHORT,,aligned,63.7,False,0,fresh,London,London,True,True,Both,0.512,,,1.3783,1.19949,1.18712,premium,both_premium,1.381,0.418,0.659,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,German Flash Manufacturing PMI,EUR,0.0,
B4306,EURUSD,2021-04-23T18:00:00+00:00,2021-04-26T14:00:00+00:00,2021-04-26T15:00:00+00:00,NY,bullish,Range BOS,proximal,1.20667,1.20444,1.20424,1.20798,,0.59,,1.20798,0.59,wick,,,1.20798,0.59,,,,True,triple,tp1,1.20798,0.539,0.59,0.0,134.75,True,,0.539,-0.0,1.0,,,,,,,1.969,1,1,-1,71.0,21.0,3,premium,0.0,,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2021-04-23T15:00:00+00:00,BOS,Range,0,holding,True,pristine,False,0,0.08,0.7,0.7,marginal,1.645,0.138,5.08,0.001234,0.581,0,39.146,False,,,,,False,18,bullish,with_trend,False,False,False,,1.20774,False,True,False,SWEPT_HIGH,swept,intact,swept,intact,,4.359,,PD,False,3.0,PD,,,,,,,,126.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,True,0.0,False,2021-04-23T17:00:00+00:00,1,2021-04-23T17:00:00+00:00,LONG,,counter,87.2,False,1,fresh,NY,NY,True,True,Both,1.0,,,1.5804,1.19949,1.18712,premium,both_premium,1.248,0.45,0.46,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4307,EURUSD,2021-04-27T10:00:00+00:00,2021-04-27T11:00:00+00:00,2021-04-27T11:00:00+00:00,London,bearish,Confirmation BOS,proximal,1.20702,1.20785,1.20805,1.20619,,1.0,,1.20619,1.0,wick,,,,,,,,False,triple,sl,1.20805,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.538,,20.0,,1.18,0,-1,-1,5.0,2.0,4,discount,0.0,,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-04-27T06:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.33,1.3,1.3,marginal,0.722,,4.823,0.000873,0.413,1,46.252,False,,,,,False,10,bearish,with_trend,False,False,False,,1.20572,False,False,True,SWEPT_LOW,intact,swept,swept,intact,5.362,14.619,PD,PW,False,0.0,PD,,,,,,,,14.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2021-04-27T09:00:00+00:00,1,2021-04-27T09:00:00+00:00,SHORT,,counter,21.7,False,1,no_fvg,London,London,True,True,Both,0.956,,,0.8112,1.20999,1.19426,premium,mixed,-0.607,0.442,0.153,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4308,EURUSD,2021-04-27T12:00:00+00:00,2021-04-27T17:00:00+00:00,2021-04-27T19:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.20716,1.20552,1.20532,1.20861,1.21067,0.88,2.14,1.20936,1.34,zone,,zone,1.20906,1.16,1.21067,2.14,zone,False,triple,tp1,1.20861,0.788,0.88,0.0,197.0,True,,0.788,-0.06,1.0,,,,,,,1.848,2,2,-1,8.0,6.0,3,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2021-04-27T09:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.34,1.84,1.23,marginal,1.446,,1.416,0.000996,0.819,0,52.778,False,,,,,False,12,bearish,ambiguous,False,False,True,bullish,1.20852,False,False,False,SWEPT_LOW,intact,swept,swept,intact,4.56,12.956,PD,PW,True,6.0,PD,,,,,,,,20.0,low,0.0,0.0,False,,,,,,0,,,,,,False,,,False,,False,2021-04-27T11:00:00+00:00,1,2021-04-27T11:00:00+00:00,LONG,,aligned,18.5,False,0,no_fvg,London,NY,False,False,Neither,1.0,,,0.8201,1.20999,1.19426,premium,mixed,0.352,0.303,0.35,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4309,EURUSD,2021-04-28T08:00:00+00:00,2021-04-28T15:00:00+00:00,2021-04-28T15:00:00+00:00,London,bearish,BOS BOS,proximal,1.20877,1.20928,1.20948,1.20716,,3.16,,1.20568,6.06,zone,,,1.20591,5.61,,,,False,triple,sl,1.20948,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.678,7.366,4.0,True,0.944,0,-1,-1,15.0,8.0,8,premium,0.0,,7.0,3.0,1.0,1.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2021-04-28T00:00:00+00:00,BOS,BOS,0,holding,True,partial,False,0,1.23,1.69,1.69,solid,0.412,0.838,3.138,0.000752,0.226,2,34.998,False,,,,,False,8,bearish,with_trend,True,False,False,,1.20593,False,False,False,BOTH_SIDES,swept,swept,swept,intact,,19.292,,PW,True,6.0,PD,0.705,2.0,,,False,-0.239,False,14.0,low,1.0,0.0,True,SW,1.20928,0.027,5.667,4.454,1,True,-0.957,,9.0,"pd,eq,sw",True,-0.16,bare,False,,False,2021-04-28T07:00:00+00:00,1,2021-04-28T07:00:00+00:00,SHORT,,aligned,85.4,False,1,fresh,Asia,NY,False,True,Fill only,0.937,,,0.9224,1.20999,1.19426,premium,both_premium,0.651,0.305,0.06,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4310,EURUSD,2021-04-28T16:00:00+00:00,2021-04-28T19:00:00+00:00,2021-04-28T20:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.20746,1.20596,1.20576,1.21067,,2.14,,1.2117,2.83,zone,,,1.21134,2.59,,,,False,triple,tp1,1.21067,1.888,2.14,0.0,472.0,True,,1.888,-0.0,1.0,,,,,,,1.405,1,1,-1,6.0,4.0,3,discount,1.0,True,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2021-04-28T13:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.69,1.32,0.88,marginal,1.074,,0.769,0.00121,0.354,0,52.139,False,,,,,False,16,bearish,ambiguous,False,False,True,bullish,1.20999,False,False,False,BOTH_SIDES,swept,swept,swept,intact,,10.909,,PW,False,1.0,PD,,,1.512,2.0,False,0.107,True,1.0,high,0.0,1.0,True,PD,1.20568,0.041,0.225,3.562,2,True,0.562,,7.0,"pd,eq,sw",True,-0.066,bare,False,,True,2021-04-28T15:00:00+00:00,1,2021-04-28T15:00:00+00:00,LONG,,aligned,49.9,False,0,no_fvg,NY,NY,True,False,OB only,1.0,,,0.8392,1.20999,1.19426,premium,mixed,0.372,0.621,0.237,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,FOMC Press Conference,USD,0.0,
B4311,EURUSD,2021-04-29T15:00:00+00:00,2021-04-29T17:00:00+00:00,2021-04-30T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.2121,1.2136,1.2138,1.20746,,3.09,,1.2057,4.27,zone,,,1.20608,4.01,,,,False,triple,tp1,1.20746,2.729,3.09,3.547,682.25,True,,2.729,-0.488,1.0,,,,,,,1.359,21,21,-1,5.0,3.0,3,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-04-29T12:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.37,1.24,0.82,marginal,1.039,,1.071,0.001251,0.492,0,49.937,False,,,,,False,15,bullish,ambiguous,False,False,True,bearish,1.21021,False,False,False,SWEPT_HIGH,swept,intact,broken,intact,,5.173,,PD,True,3.0,PD,,,5.173,2.0,True,,,21.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2021-04-29T14:00:00+00:00,1,2021-04-29T14:00:00+00:00,SHORT,False,aligned,68.9,False,0,no_fvg,NY,NY,True,False,OB only,1.0,,,1.1341,1.20999,1.19426,premium,both_premium,-0.991,0.372,0.219,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4312,EURUSD,2021-05-04T16:00:00+00:00,2021-05-06T13:00:00+00:00,2021-05-06T14:00:00+00:00,NY,bearish,BOS BOS,proximal,1.20596,1.20693,1.20713,1.20221,,3.87,,1.19992,6.23,zone,,,1.20029,5.85,,,,False,triple,sl,1.20713,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,False,0.033,11.87,,True,1.298,1,-1,-1,66.0,52.0,21,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2021-05-03T19:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.99,1.28,1.28,marginal,0.854,0.477,6.989,0.000901,0.792,1,37.087,False,,,,,False,16,bearish,with_trend,True,False,False,,1.19992,False,False,True,EXPANSION_UP,broken,intact,intact,swept,10.051,8.165,PW,PD,True,4.0,PD,,,7.588,2.0,True,,,66.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2021-05-04T15:00:00+00:00,1,2021-05-04T09:00:00+00:00,SHORT,,aligned,78.7,False,1,fresh,NY,NY,False,True,Fill only,0.84,A First Pullback,premium,0.3219,1.21502,1.20166,discount,mixed,1.309,0.565,0.809,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4313,EURUSD,2021-05-05T08:00:00+00:00,2021-05-06T07:00:00+00:00,2021-05-06T09:00:00+00:00,London,bearish,BOS BOS,proximal,1.20203,1.20288,1.20308,1.20118,,1.0,,1.20118,1.0,wick,,,,,,,,False,triple,sl,1.20308,-1.0,-1.0,-1.0,-250.0,True,,0.762,-0.781,-1.312,False,False,1.766,,,,1.354,2,-1,-1,27.0,24.0,4,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2021-05-05T04:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.93,1.45,1.45,marginal,0.838,0.761,3.584,0.000776,0.477,0,36.582,False,,,,,False,8,bearish,with_trend,False,False,False,,1.19929,False,False,False,INSIDE,intact,intact,intact,broken,0.838,4.422,PD,PD,False,29.0,PW,,,3.751,2.0,True,,,60.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,True,2021-05-05T07:00:00+00:00,1,2021-05-05T07:00:00+00:00,SHORT,,counter,27.5,False,2,fresh,Asia,London,False,True,Fill only,1.0,,,0.0277,1.21502,1.20166,discount,both_discount,1.018,0.544,0.014,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4314,EURUSD,2021-05-06T08:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,1.20011,1.19951,1.19931,1.20203,,3.2,,1.20268,4.28,zone,,,1.20244,3.88,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.999,0,-1,-1,,,4,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2021-05-06T04:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.27,1.31,0.87,marginal,0.5,0.1,2.335,0.000801,0.275,0,49.342,False,,,,,False,8,bearish,ambiguous,False,False,True,bullish,1.20203,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,-0.2,bare,False,,True,2021-05-06T07:00:00+00:00,1,2021-05-06T07:00:00+00:00,LONG,,aligned,16.8,False,0,fresh,Asia,London,False,False,never_filled,1.0,,,-0.116,1.21502,1.20166,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4315,EURUSD,2021-05-07T09:00:00+00:00,2021-05-07T13:00:00+00:00,2021-05-07T14:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.20642,1.2051,1.2049,1.20774,,1.0,,1.20774,1.0,wick,,,,,,,,False,triple,tp1,1.20774,0.868,1.0,7.066,217.0,True,,0.868,-0.0,1.0,,,,,,,1.756,1,1,-1,6.0,5.0,2,premium,0.0,,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2021-05-07T07:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.58,2.04,2.04,solid,1.294,,9.068,0.000866,0.277,0,42.816,False,,,,,False,9,bullish,with_trend,False,False,False,,1.20892,False,True,False,SWEPT_HIGH,swept,intact,intact,swept,9.934,8.213,PW,PD,False,0.0,PD,,,8.432,2.0,False,6.677,False,5.0,low,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2021-05-07T08:00:00+00:00,1,2021-05-07T08:00:00+00:00,LONG,,counter,75.8,False,1,no_fvg,London,NY,True,True,Both,,,,0.3563,1.21502,1.20166,discount,mixed,2.437,0.544,0.102,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Average Hourly Earnings m/m,USD,0.0,
