setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A2689,EURUSD,2025-05-13T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.111,1.10952,1.10932,1.11347,,1.67,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-05-13T10:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,2.22,1.58,1.05,marginal,0.778,0.924,1.337,0.001646,False,,,,,False,15,bearish,against_trend,2025-05-13T14:00:00+00:00,1,2025-05-13T14:00:00+00:00,LONG,,aligned,19.6,False,0,fresh,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2690,EURUSD,2025-05-14T10:00:00+00:00,2025-05-14T16:00:00+00:00,2025-05-14T16:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.11924,1.11827,1.1180700000000001,1.12336,,4.25,,sl,1.1180700000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,11.0,10.0,5,premium,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-05-14T05:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,1,3.67,1.55,1.03,marginal,0.444,0.796,1.269,0.001734,False,,,,,False,10,bearish,against_trend,2025-05-14T09:00:00+00:00,1,2025-05-14T06:00:00+00:00,LONG,,counter,55.8,False,0,fresh,Asia,NY,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2691,EURUSD,2025-05-16T08:00:00+00:00,2025-05-16T08:00:00+00:00,2025-05-16T09:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.12061,1.11968,1.11948,1.12336,,2.96,,sl,1.11948,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,5.0,3.0,5,premium,0.0,,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-05-16T03:00:00+00:00,BOS,Confirm,holding,True,partial,False,1,0.59,1.12,1.12,marginal,0.679,0.232,9.873,0.001076,False,,,,,False,8,bullish,with_trend,2025-05-16T07:00:00+00:00,1,2025-05-16T05:00:00+00:00,LONG,,counter,61.9,False,1,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2692,EURUSD,2025-05-26T04:00:00+00:00,2025-05-27T05:00:00+00:00,2025-05-27T07:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.13684,1.13511,1.13491,1.1395,,1.54,,sl,1.13684,0.0,-1.0,-1.0,0.0,True,,1.28,-0.212,False,False,2,-1,-1,81.0,29.0,8,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2025-05-23T20:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.21,1.26,1.26,marginal,0.859,0.331,5.61,0.001781,False,,,,,False,4,bullish,with_trend,2025-05-26T03:00:00+00:00,1,2025-05-26T00:00:00+00:00,LONG,True,counter,69.1,False,2,fresh,NY,Asia,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2693,EURUSD,2025-05-30T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.12912,1.1266,1.1264,1.13366,,1.8,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,22,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-29T11:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.54,1.13,1.13,marginal,1.357,2.802,6.459,0.001709,False,,,,,False,9,bullish,with_trend,2025-05-30T08:00:00+00:00,1,2025-05-29T14:00:00+00:00,LONG,,aligned,41.1,False,1,fresh,London,London,True,False,never_filled,A First Pullback,premium,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2694,EURUSD,2025-05-30T14:00:00+00:00,2025-05-30T14:00:00+00:00,2025-05-30T17:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.1335,1.13609,1.13629,1.12955,,1.53,,sl,1.13629,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.857,True,False,3,-1,-1,2.0,1.0,2,premium,1.0,True,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2025-05-30T12:00:00+00:00,CHoCH,CHoCH,holding,False,none,True,0,2.36,1.57,1.05,marginal,1.316,,0.54,0.001816,False,,,,,False,14,bullish,against_trend,2025-05-30T13:00:00+00:00,1,2025-05-30T13:00:00+00:00,SHORT,,aligned,69.4,False,0,no_fvg,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2695,USDJPY,2025-05-01T04:00:00+00:00,2025-05-01T06:00:00+00:00,2025-05-01T07:00:00+00:00,Asia,bearish,BOS BOS,proximal,144.412,144.625,144.645,144.014,,1.87,,sl,144.645,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,489.0,334.0,343,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-04-10T21:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.69,1.55,1.55,solid,0.695,0.605,8.109,0.277714,False,,,,,False,4,bullish,against_trend,2025-05-01T03:00:00+00:00,1,2025-04-11T08:00:00+00:00,SHORT,,aligned,137.1,False,2,fresh,Other,Asia,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2696,USDJPY,2025-05-01T15:00:00+00:00,2025-05-02T09:00:00+00:00,2025-05-02T09:00:00+00:00,NY,bullish,BOS BOS,proximal,144.803,144.499,144.47899999999998,145.782,,3.22,,sl,144.47899999999998,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,20.0,19.0,2,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-05-01T13:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.46,1.95,1.95,solid,0.684,,4.51,0.415071,False,,,,,False,15,bullish,with_trend,2025-05-01T14:00:00+00:00,1,2025-05-01T14:00:00+00:00,LONG,,counter,80.3,False,3,no_fvg,NY,London,True,False,OB only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2697,USDJPY,2025-05-02T14:00:00+00:00,2025-05-02T15:00:00+00:00,2025-05-02T18:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,144.541,144.835,144.85500000000002,144.014,,1.79,,friday_flat,144.724,-0.583,-1.0,-1.0,-145.75,True,,0.162,-0.806,,,3,-1,-1,5.0,3.0,4,premium,1.0,True,4.5,4.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-05-02T10:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,1.49,1.96,1.31,marginal,0.69,,0.693,0.397,False,,,,,False,14,bullish,against_trend,2025-05-02T13:00:00+00:00,1,2025-05-02T12:00:00+00:00,SHORT,,aligned,65.1,False,0,no_fvg,London,NY,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2698,USDJPY,2025-05-06T08:00:00+00:00,2025-05-07T18:00:00+00:00,2025-05-07T19:00:00+00:00,London,bearish,Confirmation BOS,proximal,143.695,143.857,143.877,143.444,,1.55,,sl,143.877,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,37.0,35.0,3,discount,0.0,,6.7,4.0,1.67,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-05-06T05:00:00+00:00,BOS,Confirm,holding,False,none,True,0,1.63,1.48,1.48,marginal,0.577,,7.221,0.246214,False,,,,,False,8,bearish,with_trend,2025-05-06T07:00:00+00:00,1,2025-05-06T07:00:00+00:00,SHORT,,counter,18.1,False,1,no_fvg,Asia,NY,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2699,USDJPY,2025-05-06T13:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,141.956,141.688,141.66799999999998,142.418,,1.72,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,221,discount,0.0,,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-04-23T08:00:00+00:00,BOS,Confirm,holding,True,partial,False,0,0.76,1.04,1.04,marginal,1.028,1.508,12.571,0.241357,False,,,,,False,13,bearish,against_trend,2025-05-06T12:00:00+00:00,1,2025-04-23T20:00:00+00:00,LONG,,aligned,-0.7,False,1,fresh,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2700,USDJPY,2025-05-08T09:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,143.678,143.506,143.486,143.955,,1.61,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,premium,1.0,True,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-08T03:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.47,1.55,1.03,marginal,0.489,0.325,1.255,0.310714,False,,,,,False,9,bearish,against_trend,2025-05-08T08:00:00+00:00,1,2025-05-08T06:00:00+00:00,LONG,,counter,53.1,False,0,fresh,Asia,London,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2701,USDJPY,2025-05-09T07:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,144.688,144.41,144.39,145.133,145.734,1.6,3.76,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,18,premium,0.0,,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-08T13:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,1.42,1.38,1.38,marginal,0.799,0.666,4.459,0.322929,False,,,,,False,7,bullish,with_trend,2025-05-09T06:00:00+00:00,1,2025-05-08T15:00:00+00:00,LONG,,counter,61.1,False,1,fresh,NY,London,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2702,USDJPY,2025-05-12T08:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,145.921,145.704,145.684,146.289,,1.7,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,discount,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-05-12T03:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,3.72,4.11,2.74,strong,0.451,,1.021,0.436643,False,,,,,False,8,bearish,against_trend,2025-05-12T07:00:00+00:00,1,2025-05-12T07:00:00+00:00,LONG,,aligned,34.5,False,0,no_fvg,Asia,London,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2703,USDJPY,2025-05-14T09:00:00+00:00,2025-05-14T16:00:00+00:00,2025-05-15T06:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,146.962,147.241,147.26100000000002,145.712,,4.48,,tp1,145.712,4.181,4.48,3.492,1045.25,True,,4.181,-0.0,,,14,14,-1,10.0,9.0,3,discount,1.0,True,4.5,4.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-05-14T06:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,2.94,2.57,1.72,solid,0.92,,1.204,0.281571,False,,,,,False,9,bullish,against_trend,2025-05-14T08:00:00+00:00,1,2025-05-14T07:00:00+00:00,SHORT,False,counter,33.0,False,0,no_fvg,Asia,NY,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2704,USDJPY,2025-05-15T13:00:00+00:00,2025-05-16T14:00:00+00:00,2025-05-16T18:00:00+00:00,NY,bearish,BOS BOS,proximal,146.073,146.355,146.375,145.603,,1.67,,friday_flat,145.917,0.517,1.67,4.49,129.25,True,,0.692,-0.089,,,4,6,-1,37.0,32.0,12,discount,0.0,,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2025-05-15T01:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.68,1.37,1.37,marginal,0.793,,3.012,0.330357,False,,,,,False,13,bearish,with_trend,2025-05-15T12:00:00+00:00,1,2025-05-15T06:00:00+00:00,SHORT,,counter,18.7,False,2,no_fvg,Asia,NY,True,True,Both,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2705,USDJPY,2025-05-20T06:00:00+00:00,2025-05-20T12:00:00+00:00,2025-05-21T03:00:00+00:00,Asia,bearish,BOS BOS,proximal,144.743,145.312,145.33200000000002,143.729,143.555,1.78,2.09,tp1,143.729,1.722,1.78,2.09,430.5,True,,1.722,-0.399,,,15,15,17,10.0,7.0,4,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-05-20T02:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.39,1.39,1.39,marginal,1.991,,1.621,0.275714,False,,,,,False,6,bearish,with_trend,2025-05-20T05:00:00+00:00,1,2025-05-20T05:00:00+00:00,SHORT,False,counter,35.3,False,3,no_fvg,Asia,London,True,True,Both,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2706,USDJPY,2025-05-20T18:00:00+00:00,,,NY,bearish,BOS BOS,proximal,144.84,145.032,145.05200000000002,144.552,144.43,1.5,2.14,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,19,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-05-19T23:00:00+00:00,BOS,BOS,holding,False,full,False,1,1.41,1.41,1.41,marginal,0.633,,1.646,0.271571,False,,,,,False,18,bearish,with_trend,2025-05-20T17:00:00+00:00,1,2025-05-20T05:00:00+00:00,SHORT,,aligned,52.6,False,3,fresh,Other,NY,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2707,USDJPY,2025-05-27T06:00:00+00:00,,,Asia,bullish,CHoCH CHoCH,proximal,142.612,142.227,142.207,143.192,,1.51,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,discount,1.0,True,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-05-27T00:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.4,1.94,1.29,marginal,1.724,1.847,1.115,0.211714,False,,,,,False,6,bearish,against_trend,2025-05-27T05:00:00+00:00,1,2025-05-27T05:00:00+00:00,LONG,,aligned,22.5,False,0,fresh,Asia,Asia,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2708,USDJPY,2025-05-29T13:00:00+00:00,,,NY,bearish,BOS BOS,proximal,144.881,145.139,145.15900000000002,144.43,144.089,1.75,3.07,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,2,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-05-29T11:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.72,1.53,1.53,solid,0.559,,3.187,0.425429,False,,,,,False,13,bearish,with_trend,2025-05-29T12:00:00+00:00,1,2025-05-29T12:00:00+00:00,SHORT,,aligned,66.3,False,1,no_fvg,London,NY,True,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
