setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A6442,NZDUSD,2008-02-20T13:00:00+00:00,2008-02-20T16:00:00+00:00,2008-02-20T18:00:00+00:00,NY,bearish,BOS BOS,proximal,0.796,0.7982,0.7986,0.7924,,1.64,,sl,0.7986,-1.0,-1.0,-1.0,-250.0,True,,0.038,-0.577,True,False,2,-1,-1,7.0,4.0,4,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-20T09:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.94,1.45,1.45,marginal,0.768,0.085,2.305,0.002343,0.222,0,False,,,,,False,13,bearish,with_trend,False,False,,0.7902,70.7,False,False,True,2008-02-20T12:00:00+00:00,1,2008-02-20T12:00:00+00:00,SHORT,,counter,48.3,False,2,fresh,London,NY,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6443,NZDUSD,2008-02-22T04:00:00+00:00,,,Asia,bullish,BOS BOS,proximal,0.7988,0.7969,0.7965000000000001,0.8022,,1.79,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,18,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-02-21T10:00:00+00:00,BOS,BOS,holding,False,full,False,1,0.54,1.07,1.07,marginal,0.868,,1.736,0.001729,0.733,0,False,,,,,False,4,bullish,with_trend,False,False,,0.8022,66.7,False,False,False,2008-02-22T03:00:00+00:00,1,2008-02-21T13:00:00+00:00,LONG,,counter,75.4,False,2,fresh,London,Asia,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6444,NZDUSD,2008-02-22T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.8012,0.7997,0.7993,0.8073,,4.07,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,8,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-22T01:00:00+00:00,BOS,BOS,holding,False,full,False,0,1.83,1.94,1.94,solid,0.606,,1.654,0.001814,0.455,1,False,,,,,False,9,bullish,with_trend,False,False,,0.8073,59.8,False,True,False,2008-02-22T08:00:00+00:00,1,2008-02-22T07:00:00+00:00,LONG,,counter,64.3,False,2,fresh,Asia,London,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6445,NZDUSD,2008-02-27T08:00:00+00:00,2008-02-27T10:00:00+00:00,2008-02-27T18:00:00+00:00,London,bullish,BOS BOS,proximal,0.8176,0.8156,0.8152,0.821,,1.7,,sl,0.8152,-1.0,-1.0,-1.0,-250.0,True,,0.917,-0.958,False,False,8,-1,-1,4.0,3.0,2,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-27T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.53,1.27,1.27,marginal,0.725,,2.673,0.002207,0.313,0,False,,,,,False,8,bullish,with_trend,False,False,,0.821,40.0,False,True,False,2008-02-27T07:00:00+00:00,1,2008-02-27T07:00:00+00:00,LONG,,counter,76.6,False,3,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6446,NZDUSD,2008-02-29T07:00:00+00:00,2008-02-29T07:00:00+00:00,2008-02-29T07:00:00+00:00,London,bullish,BOS BOS,proximal,0.8158,0.8134,0.8130000000000001,0.8214,,2.33,,sl,0.8130000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,2.0,1.0,2,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-29T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.44,1.03,1.03,marginal,0.982,,2.407,0.002036,0.35,0,False,,,,,False,7,bullish,with_trend,False,False,,0.8167,15.5,False,False,False,2008-02-29T06:00:00+00:00,1,2008-02-29T06:00:00+00:00,LONG,,counter,75.7,False,5,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6447,NZDUSD,2008-02-29T11:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.8139,0.8171,0.8175,0.8065,,2.31,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-29T06:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.76,1.76,1.17,marginal,1.005,0.503,1.221,0.002786,0.75,0,False,,,,,False,11,bullish,against_trend,False,True,bearish,0.8034,96.3,False,False,True,2008-02-29T10:00:00+00:00,1,2008-02-29T10:00:00+00:00,SHORT,,aligned,74.5,False,0,fresh,Asia,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6448,NZDUSD,2008-03-05T09:00:00+00:00,2008-03-05T11:00:00+00:00,2008-03-05T14:00:00+00:00,London,bearish,BOS BOS,proximal,0.7961,0.7987,0.7990999999999999,0.7947,,0.54,,sl,0.7990999999999999,-1.0,-1.0,-1.0,-250.0,True,,0.4,-0.867,False,False,3,-1,-1,6.0,3.0,4,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-03-05T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.17,1.32,1.32,marginal,1.048,,3.095,0.0021,0.545,0,False,,,,,False,9,bearish,with_trend,False,False,,0.7926,37.2,False,False,True,2008-03-05T08:00:00+00:00,1,2008-03-05T08:00:00+00:00,SHORT,,counter,22.6,False,3,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6449,NZDUSD,2008-03-07T12:00:00+00:00,2008-03-07T12:00:00+00:00,2008-03-07T12:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.7984,0.7957,0.7953,0.8032,,1.78,,sl,0.7953,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,2.0,1.0,2,discount,1.0,True,7.0,4.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2008-03-07T10:00:00+00:00,CHoCH,CHoCH,holding,False,none,True,0,1.42,1.98,1.32,marginal,0.988,,0.773,0.002329,0.696,0,False,,,,,False,12,bearish,against_trend,False,True,bullish,0.8011,52.9,False,False,False,2008-03-07T11:00:00+00:00,1,2008-03-07T11:00:00+00:00,LONG,,aligned,38.9,False,0,no_fvg,London,London,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6450,NZDUSD,2008-03-10T17:00:00+00:00,2008-03-10T17:00:00+00:00,2008-03-10T19:00:00+00:00,NY,bearish,BOS BOS,proximal,0.7896,0.7924,0.7928,0.7881,,0.54,,tp1,0.7881,0.469,0.54,0.0,117.25,True,,0.469,-0.062,,,2,2,-1,2.0,1.0,2,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-03-10T15:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.66,1.08,1.08,marginal,0.926,,2.044,0.002593,0.292,0,False,,,,,False,17,bearish,with_trend,False,False,,0.7888,11.4,False,False,False,2008-03-10T16:00:00+00:00,1,2008-03-10T16:00:00+00:00,SHORT,,counter,14.9,False,1,no_fvg,NY,NY,True,False,OB only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6451,NZDUSD,2008-03-11T09:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,0.7943,0.7921,0.7917000000000001,0.7978,0.8016,1.59,3.32,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-11T05:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,1.66,1.52,1.01,marginal,0.826,,0.964,0.002179,0.389,0,False,,,,,False,9,bearish,against_trend,False,True,bullish,0.7986,43.4,False,False,False,2008-03-11T08:00:00+00:00,1,2008-03-11T07:00:00+00:00,LONG,,aligned,48.2,False,0,no_fvg,Asia,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6452,NZDUSD,2008-03-25T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.8117,0.8147,0.8150999999999999,0.8039,,2.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,100,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-19T10:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.2,1.62,1.08,marginal,1.48,0.228,3.813,0.001757,0.269,0,False,,,,,False,16,bullish,against_trend,False,False,,0.7866,104.6,False,True,False,2008-03-25T15:00:00+00:00,1,2008-03-19T17:00:00+00:00,SHORT,,aligned,147.6,False,0,fresh,London,NY,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6453,NZDUSD,2008-03-25T16:00:00+00:00,2008-03-26T00:00:00+00:00,2008-03-26T07:00:00+00:00,NY,bullish,BOS BOS,proximal,0.8042,0.8011,0.8007000000000001,0.8101,,1.9,,sl,0.8007000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.086,-0.914,False,False,7,-1,-1,15.0,10.0,7,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-25T09:00:00+00:00,BOS,BOS,holding,False,none,False,1,1.6,1.24,1.24,marginal,1.096,,2.962,0.002464,0.259,2,False,,,,,False,16,bullish,with_trend,False,False,,0.808,24.1,False,True,False,2008-03-25T15:00:00+00:00,1,2008-03-25T14:00:00+00:00,LONG,,counter,82.2,False,1,no_fvg,London,Asia,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6454,NZDUSD,2008-03-26T11:00:00+00:00,2008-03-26T15:00:00+00:00,2008-03-27T07:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.8017,0.7982,0.7978000000000001,0.808,,1.8,,sl,0.8017,0.0,-1.0,-1.0,0.0,True,,1.103,-0.436,False,False,16,-1,-1,8.0,7.0,4,discount,0.0,False,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-26T07:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.68,1.47,0.98,marginal,1.382,0.803,0.847,0.002243,0.355,0,False,,,,,False,11,bearish,against_trend,False,True,bullish,0.8094,65.3,False,True,False,2008-03-26T10:00:00+00:00,1,2008-03-26T08:00:00+00:00,LONG,False,aligned,28.7,False,0,fresh,London,NY,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6455,NZDUSD,2008-03-27T08:00:00+00:00,2008-03-27T08:00:00+00:00,2008-03-27T11:00:00+00:00,London,bearish,BOS BOS,proximal,0.8041,0.8059,0.8062999999999999,0.7995,,2.56,,sl,0.8062999999999999,-1.0,-1.0,-1.0,-250.0,True,,0.227,-0.727,True,True,3,-1,-1,4.0,1.0,4,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-03-27T04:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.99,1.73,1.73,solid,0.757,,1.946,0.00185,0.857,1,False,,,,,False,8,bearish,with_trend,False,False,,0.7999,68.9,False,False,False,2008-03-27T07:00:00+00:00,1,2008-03-27T07:00:00+00:00,SHORT,,counter,47.8,False,1,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6456,NZDUSD,2008-03-28T14:00:00+00:00,,,NY,bearish,BOS BOS,proximal,0.8036,0.8065,0.8069,0.7986,,1.72,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-28T09:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.69,1.26,1.26,marginal,1.129,0.271,1.355,0.002214,0.72,0,False,,,,,False,14,bearish,with_trend,False,False,,0.7986,67.6,False,False,True,2008-03-28T13:00:00+00:00,1,2008-03-28T13:00:00+00:00,SHORT,,aligned,62.5,False,2,fresh,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6457,NZDUSD,2008-03-31T18:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,0.7927,0.7948,0.7951999999999999,0.7891,0.7845,1.71,3.9,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,14,discount,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-31T04:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,1.46,1.25,1.25,marginal,0.758,0.58,6.822,0.002243,0.529,0,False,,,,,False,18,bearish,with_trend,False,False,,0.7845,41.2,False,False,False,2008-03-31T17:00:00+00:00,1,2008-03-31T12:00:00+00:00,SHORT,,counter,37.1,False,1,fresh,Asia,NY,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6458,NZDUSD,2008-04-02T12:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.7947,0.7971,0.7975,0.7903,0.7891,1.83,2.33,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,64,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-28T18:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,2.5,1.81,1.21,marginal,0.892,,0.624,0.002243,0.8,0,False,,,,,False,12,bearish,with_trend,False,True,bullish,0.7782,63.0,False,False,False,2008-04-02T11:00:00+00:00,1,2008-03-28T19:00:00+00:00,SHORT,,counter,46.2,False,0,no_fvg,NY,London,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6459,NZDUSD,2008-04-02T12:00:00+00:00,2008-04-02T12:00:00+00:00,2008-04-02T22:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.7883,0.7857,0.7853,0.7924,,1.58,,sl,0.7853,-1.0,-1.0,-1.0,-250.0,True,,0.933,-0.9,True,True,10,-1,-1,3.0,1.0,3,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-04-02T09:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.56,1.89,1.26,marginal,0.868,,0.71,0.002536,0.636,0,False,,,,,False,12,bearish,against_trend,False,True,bullish,0.7924,64.1,False,False,False,2008-04-02T11:00:00+00:00,1,2008-04-02T11:00:00+00:00,LONG,,counter,71.1,False,0,no_fvg,London,London,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6460,NZDUSD,2008-04-08T08:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,0.7883,0.7862,0.7858,0.7924,,1.95,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,30,discount,0.0,,10.0,4.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2008-04-07T02:00:00+00:00,BOS,Confirm,holding,True,pristine,True,0,1.25,1.2,1.2,marginal,0.891,0.367,2.674,0.001907,0.412,2,False,,,,,False,8,bullish,with_trend,False,False,,0.7987,81.9,False,False,False,2008-04-08T07:00:00+00:00,1,2008-04-07T09:00:00+00:00,LONG,,aligned,41.6,False,1,fresh,Asia,London,True,False,never_filled,A First Pullback,premium,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6461,NZDUSD,2008-04-14T15:00:00+00:00,2008-04-14T20:00:00+00:00,2008-04-14T20:00:00+00:00,NY,bearish,BOS BOS,proximal,0.7902,0.7918,0.7921999999999999,0.7866,,2.25,,sl,0.7921999999999999,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,9.0,7.0,4,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-04-14T11:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.85,1.33,1.33,marginal,0.639,,2.289,0.001879,0.25,1,False,,,,,False,15,bearish,with_trend,False,False,,0.7882,23.5,False,False,True,2008-04-14T14:00:00+00:00,1,2008-04-14T13:00:00+00:00,SHORT,,counter,29.1,False,2,no_fvg,London,NY,True,False,OB only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6462,USDCHF,2008-02-18T09:00:00+00:00,2008-02-18T10:00:00+00:00,2008-02-19T05:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.1039,1.1065,1.1067,1.0962,,2.96,,tp1,1.0962,2.75,2.96,1.464,687.5,True,,2.75,-0.179,,,19,19,-1,93.0,42.0,43,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-02-14T13:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.61,1.8,1.2,marginal,1.383,1.325,0.922,0.001736,0.292,0,False,,,,,False,9,bearish,with_trend,False,True,bullish,1.0884,108.4,False,False,False,2008-02-18T08:00:00+00:00,1,2008-02-14T15:00:00+00:00,SHORT,False,aligned,59.6,False,0,fresh,NY,London,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6463,USDCHF,2008-02-18T09:00:00+00:00,2008-02-19T09:00:00+00:00,2008-02-19T09:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.0938,1.0929,1.0927,1.0981,,4.78,,sl,1.0927,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,30.0,26.0,6,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-18T03:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.36,2.35,1.57,solid,0.447,0.959,0.831,0.001564,0.286,0,False,,,,,False,9,bearish,against_trend,False,True,bullish,1.1014,93.8,False,False,False,2008-02-18T08:00:00+00:00,1,2008-02-18T07:00:00+00:00,LONG,,aligned,25.5,False,0,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6464,USDCHF,2008-02-20T11:00:00+00:00,2008-02-21T14:00:00+00:00,2008-02-21T14:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.0958,1.0948,1.0946,1.0981,,2.3,,sl,1.0946,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,34.0,29.0,7,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-20T04:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.65,1.52,1.01,marginal,0.56,,1.33,0.001429,0.5,2,False,,,,,False,11,bearish,against_trend,False,True,bullish,1.1002,61.1,False,False,False,2008-02-20T10:00:00+00:00,1,2008-02-20T09:00:00+00:00,LONG,,aligned,37.2,False,0,no_fvg,Asia,NY,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6465,USDCHF,2008-02-20T12:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.1045,1.106,1.1062,1.1022,1.1011,1.53,2.27,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,98,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-14T09:00:00+00:00,BOS,BOS,holding,False,full,False,0,2.41,2.69,2.69,strong,1.123,,7.346,0.001157,0.385,2,False,,,,,False,12,bearish,with_trend,False,True,bullish,1.0884,75.9,False,False,False,2008-02-20T11:00:00+00:00,1,2008-02-14T15:00:00+00:00,SHORT,,aligned,100.6,False,1,stale,London,London,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6466,USDCHF,2008-02-21T08:00:00+00:00,2008-02-21T09:00:00+00:00,2008-02-21T10:00:00+00:00,London,bearish,BOS BOS,proximal,1.0997,1.101,1.1012,1.0977,,1.54,,sl,1.1012,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,5.0,2.0,4,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-21T04:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.81,1.25,1.25,marginal,0.74,0.404,1.885,0.001486,0.545,0,False,,,,,False,8,bearish,with_trend,False,False,,1.0961,,False,False,False,2008-02-21T07:00:00+00:00,1,2008-02-21T07:00:00+00:00,SHORT,,aligned,76.9,False,1,fresh,Asia,London,False,True,Fill only,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6467,USDCHF,2008-02-21T11:00:00+00:00,2008-02-21T14:00:00+00:00,2008-02-21T14:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.0983,1.0959,1.0957000000000001,1.1024,,1.71,,sl,1.0957000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,7.0,4.0,4,discount,0.0,False,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-02-21T07:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.08,1.93,1.29,marginal,1.328,0.543,0.664,0.001657,0.773,0,False,,,,,False,11,bearish,against_trend,False,True,bullish,1.1031,141.2,False,True,False,2008-02-21T10:00:00+00:00,1,2008-02-21T10:00:00+00:00,LONG,,aligned,31.4,False,0,fresh,London,NY,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6468,USDCHF,2008-02-21T15:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.0997,1.1012,1.1014,1.0962,,2.33,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,2,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-21T13:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.63,2.4,2.4,solid,0.587,,2.123,0.002214,0.462,0,False,,,,,False,15,bearish,with_trend,False,False,,1.094,83.8,False,False,True,2008-02-21T14:00:00+00:00,1,2008-02-21T14:00:00+00:00,SHORT,,aligned,67.9,False,1,no_fvg,NY,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6469,USDCHF,2008-02-22T13:00:00+00:00,2008-02-25T03:00:00+00:00,2008-02-25T10:00:00+00:00,NY,bearish,Range BOS,proximal,1.0884,1.0909,1.0911,1.0865,,0.76,,sl,1.0911,-1.0,-1.0,-1.0,-250.0,True,,0.519,-0.852,False,False,7,-1,-1,68.0,15.0,6,discount,0.0,,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-02-22T07:00:00+00:00,BOS,Range,holding,True,partial,False,0,0.53,1.02,1.02,marginal,1.298,0.621,2.653,0.001771,0.391,0,False,,,,,False,13,bearish,with_trend,False,False,,1.0834,64.1,False,False,False,2008-02-22T12:00:00+00:00,1,2008-02-22T11:00:00+00:00,SHORT,,counter,11.4,False,1,fresh,London,Asia,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
