setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
A0010,EURUSD,2025-03-03T11:00:00+00:00,2025-03-03T12:00:00+00:00,2025-03-03T14:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.04749,1.04893,1.04539,,1.69,,sl,1.04749,0.0,-1.0,-1.0,0.0,True,,1.556,-0.118,2,-1,-1,50,premium,1.0,True,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2025-02-27T09:00:00+00:00,CHoCH,CHoCH,True,False,3.87,3.2,2.13,solid,0.63,1.903,0.564,0.00165,False,,,,,False,11,bearish,with_trend,2025-03-03T10:00:00+00:00,1,2025-02-27T13:00:00+00:00,SHORT,aligned,238.3,False,0,fresh,London,London,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0011,EURUSD,2025-03-04T09:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,1.04837,1.04706,1.05033,,1.77,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,0.0,False,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2025-03-04T03:00:00+00:00,CHoCH,CHoCH,False,False,1.49,1.72,1.14,marginal,0.599,,0.921,0.00152,False,,,,,False,9,bearish,against_trend,2025-03-04T08:00:00+00:00,1,2025-03-04T08:00:00+00:00,LONG,counter,75.4,False,0,no_fvg,Asia,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A0012,EURUSD,2025-03-06T05:00:00+00:00,2025-03-06T07:00:00+00:00,2025-03-06T09:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.07922,1.07806,1.08201,,2.91,,sl,1.07922,0.0,-1.0,-1.0,0.0,True,,2.595,-0.034,2,-1,-1,8,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-05T21:00:00+00:00,BOS,BOS,False,False,0.98,1.1,1.1,marginal,0.405,,10.391,0.001876,False,,,,,False,5,bullish,with_trend,2025-03-06T04:00:00+00:00,1,2025-03-06T01:00:00+00:00,LONG,counter,93.9,False,4,no_fvg,Other,London,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
