setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
A1319,EURUSD,2009-01-02T04:00:00+00:00,,,Asia,bearish,BOS BOS,proximal,1.4076,1.4143,1.4144999999999999,1.3952,,1.85,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,14,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-12-31T05:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.01,1.24,1.24,marginal,1.022,0.818,1.51,0.006357,False,,,,,False,4,bearish,with_trend,2008-12-31T18:00:00+00:00,1,2008-12-31T10:00:00+00:00,SHORT,aligned,61.0,False,2,fresh,Asia,Asia,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1320,EURUSD,2009-01-05T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.3892,1.3932,1.3934,1.3826,,1.65,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-01-05T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,2.91,4.14,4.14,strong,0.635,,1.988,0.005986,False,,,,,False,8,bearish,with_trend,2009-01-05T07:00:00+00:00,1,2009-01-05T07:00:00+00:00,SHORT,counter,41.1,False,3,no_fvg,Asia,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1321,EURUSD,2009-01-05T08:00:00+00:00,2009-01-05T08:00:00+00:00,2009-01-05T10:00:00+00:00,London,bullish,BOS BOS,proximal,1.3668,1.363,1.3628,1.3726,,1.53,,sl,1.3628,-1.0,-1.0,-1.0,-250.0,True,,1.075,-0.3,2,-1,-1,263,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-12-16T09:00:00+00:00,BOS,BOS,holding,False,full,False,1,1.3,2.71,2.71,strong,0.601,,0.835,0.005986,False,,,,,False,8,bearish,against_trend,2009-01-05T07:00:00+00:00,1,2008-12-16T17:00:00+00:00,LONG,aligned,0.9,False,4,stale,London,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1322,EURUSD,2009-01-06T07:00:00+00:00,2009-01-06T18:00:00+00:00,2009-01-07T02:00:00+00:00,London,bearish,BOS BOS,proximal,1.3508,1.3553,1.3555,1.343,,1.73,,sl,1.3508,0.0,-1.0,-1.0,0.0,True,,1.617,-0.596,8,-1,-1,2,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-01-06T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.81,1.67,1.67,solid,0.876,,2.282,0.004907,False,,,,,False,7,bearish,with_trend,2009-01-06T06:00:00+00:00,1,2009-01-06T06:00:00+00:00,SHORT,counter,7.8,False,5,no_fvg,Asia,NY,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1323,EURUSD,2009-01-06T07:00:00+00:00,2009-01-06T09:00:00+00:00,2009-01-06T10:00:00+00:00,London,bullish,BOS BOS,proximal,1.3385,1.3362,1.336,1.3499,1.3617,4.96,10.09,sl,1.336,-1.0,-1.0,-1.0,-250.0,True,,2.12,-0.84,1,-1,-1,322,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-12-12T20:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.57,1.06,1.06,marginal,0.428,,2.079,0.004907,False,,,,,False,7,bearish,against_trend,2009-01-06T06:00:00+00:00,1,2008-12-14T22:00:00+00:00,LONG,aligned,-8.2,False,4,no_fvg,NY,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1324,EURUSD,2009-01-06T16:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.3276,1.3222,1.322,1.3386,,2.04,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,361,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-12-11T14:00:00+00:00,BOS,BOS,holding,False,full,False,1,2.04,1.45,1.45,marginal,0.784,,1.147,0.006629,False,,,,,False,16,bearish,against_trend,2009-01-06T15:00:00+00:00,1,2008-12-11T15:00:00+00:00,LONG,aligned,-4.1,False,2,stale,NY,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1325,EURUSD,2009-01-07T07:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,1.3532,1.3484,1.3482,1.3617,,1.77,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-01-07T05:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.1,2.07,1.38,marginal,0.933,,0.872,0.004929,False,,,,,False,7,bearish,against_trend,2009-01-07T06:00:00+00:00,1,2009-01-07T06:00:00+00:00,LONG,aligned,24.1,False,0,no_fvg,Asia,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1326,EURUSD,2009-01-07T13:00:00+00:00,2009-01-07T14:00:00+00:00,2009-01-07T15:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.3625,1.3586,1.3584,1.3702,,1.97,,tp1,1.3702,1.878,1.97,0.0,469.5,True,,2.366,-0.585,1,1,-1,2,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-01-07T11:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,3.1,2.18,1.45,marginal,0.611,,0.71,0.006057,False,,,,,False,13,bearish,against_trend,2009-01-07T12:00:00+00:00,1,2009-01-07T12:00:00+00:00,LONG,aligned,34.4,False,0,no_fvg,London,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1327,EURUSD,2009-01-08T13:00:00+00:00,2009-01-09T12:00:00+00:00,2009-01-09T13:00:00+00:00,NY,bullish,Confirmation BOS,proximal,1.3593,1.3551,1.3549,1.3658,,1.55,,sl,1.3549,-1.0,-1.0,-1.0,-250.0,True,,3.568,-0.159,1,-1,-1,3,discount,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-01-08T10:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,0.81,1.75,1.75,solid,0.679,0.187,2.987,0.005893,False,,,,,False,13,bullish,with_trend,2009-01-08T12:00:00+00:00,1,2009-01-08T12:00:00+00:00,LONG,aligned,28.2,False,1,fresh,London,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1328,EURUSD,2009-01-09T13:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.3689,1.3732,1.3734,1.3591,1.3558,2.28,3.05,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-01-09T09:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.58,1.71,1.71,solid,0.855,,0.563,0.004793,False,,,,,False,13,bearish,with_trend,2009-01-09T12:00:00+00:00,1,2009-01-09T12:00:00+00:00,SHORT,counter,49.3,False,1,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1329,EURUSD,2009-01-12T08:00:00+00:00,2009-01-12T09:00:00+00:00,2009-01-12T10:00:00+00:00,London,bearish,BOS BOS,proximal,1.3391,1.3425,1.3427,1.3313,,2.29,,sl,1.3427,-1.0,-1.0,-1.0,-250.0,True,,0.861,-0.639,1,-1,-1,3,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-01-12T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.47,1.05,1.05,marginal,0.717,,8.467,0.004464,False,,,,,False,8,bearish,with_trend,2009-01-12T07:00:00+00:00,1,2009-01-12T07:00:00+00:00,SHORT,counter,15.5,False,2,no_fvg,Asia,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1330,EURUSD,2009-01-13T05:00:00+00:00,2009-01-13T09:00:00+00:00,2009-01-13T10:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.3323,1.3339,1.3341,1.3289,,2.12,,tp1,1.3289,1.889,2.12,0.0,472.25,True,,2.667,-0.389,1,1,-1,3,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-01-13T02:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.83,1.86,1.86,solid,0.361,,3.996,0.003879,False,,,,,False,5,bearish,with_trend,2009-01-13T04:00:00+00:00,1,2009-01-13T04:00:00+00:00,SHORT,counter,15.6,False,3,no_fvg,Asia,London,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1331,EURUSD,2009-01-13T15:00:00+00:00,2009-01-15T14:00:00+00:00,2009-01-15T14:00:00+00:00,NY,bullish,BOS BOS,proximal,1.3053,1.3039,1.3037,1.3157,1.333,7.43,19.79,sl,1.3037,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,490,discount,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-12-11T03:00:00+00:00,BOS,BOS,holding,True,partial,False,0,1.13,1.57,1.57,solid,0.229,1.241,1.299,0.005236,False,,,,,False,15,bearish,against_trend,2009-01-13T14:00:00+00:00,1,2008-12-11T04:00:00+00:00,LONG,aligned,-19.8,False,1,fresh,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1332,EURUSD,2009-01-13T18:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,1.302,1.2999,1.2997,1.3069,1.3157,2.33,6.52,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,498,discount,0.0,,9.0,4.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2008-12-10T22:00:00+00:00,BOS,Confirm,holding,True,pristine,True,0,4.27,1.4,1.4,marginal,0.325,0.12,1.658,0.00585,False,,,,,False,18,bearish,against_trend,2009-01-13T17:00:00+00:00,1,2008-12-11T03:00:00+00:00,LONG,aligned,-23.7,False,1,fresh,Other,NY,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1333,EURUSD,2009-01-14T13:00:00+00:00,2009-01-14T22:00:00+00:00,2009-01-15T08:00:00+00:00,NY,bearish,BOS BOS,proximal,1.3203,1.3261,1.3263,1.3081,,2.1,,sl,1.3203,0.0,2.1,0.0,0.0,True,,1.15,-0.267,10,14,-1,4,discount,0.0,,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2009-01-14T09:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,0.8,1.65,1.65,solid,1.036,0.314,3.495,0.005407,False,,,,,False,13,bearish,with_trend,2009-01-14T12:00:00+00:00,1,2009-01-14T12:00:00+00:00,SHORT,counter,45.3,False,3,fresh,London,Other,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1334,EURUSD,2009-01-20T07:00:00+00:00,2009-01-20T11:00:00+00:00,2009-01-20T12:00:00+00:00,London,bearish,BOS BOS,proximal,1.2995,1.3032,1.3034,1.2911,,2.27,,tp1,1.2911,2.154,2.27,0.0,538.5,True,,2.154,-0.077,1,1,-1,2,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-01-20T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.05,1.77,1.77,solid,0.814,,4.535,0.0043,False,,,,,False,7,bearish,with_trend,2009-01-20T06:00:00+00:00,1,2009-01-20T06:00:00+00:00,SHORT,counter,14.5,False,9,no_fvg,Asia,London,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1335,EURUSD,2009-01-20T18:00:00+00:00,2009-01-20T18:00:00+00:00,2009-01-21T00:00:00+00:00,NY,bearish,BOS BOS,proximal,1.291,1.2959,1.2961,1.2799,,2.27,,sl,1.291,0.0,-1.0,-1.0,0.0,True,,1.275,-0.039,6,-1,-1,3,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-01-20T15:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.77,1.06,1.06,marginal,0.905,,5.103,0.005193,False,,,,,False,18,bearish,with_trend,2009-01-20T17:00:00+00:00,1,2009-01-20T17:00:00+00:00,SHORT,counter,6.1,False,8,no_fvg,NY,NY,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1336,EURUSD,2009-01-23T07:00:00+00:00,2009-01-23T17:00:00+00:00,2009-01-23T18:00:00+00:00,London,bearish,BOS BOS,proximal,1.2999,1.3029,1.3031,1.2943,,1.87,,friday_flat,1.3021,-0.688,-1.0,-1.0,-172.0,True,,3.0,-0.688,1,-1,-1,10,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-01-22T21:00:00+00:00,BOS,BOS,holding,False,full,False,0,1.23,2.12,2.12,solid,0.763,,3.323,0.003671,False,,,,,False,7,bearish,with_trend,2009-01-23T06:00:00+00:00,1,2009-01-23T06:00:00+00:00,SHORT,aligned,91.1,False,1,fresh,Other,NY,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1337,EURUSD,2009-01-23T18:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.2853,1.2783,1.2781,1.2966,,1.61,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2009-01-23T14:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.68,1.55,1.55,solid,1.025,0.527,3.089,0.006636,False,,,,,False,18,bullish,with_trend,2009-01-23T17:00:00+00:00,1,2009-01-23T17:00:00+00:00,LONG,aligned,27.7,False,2,fresh,NY,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1338,EURUSD,2009-01-26T17:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.3341,1.3374,1.3376,1.3289,,1.58,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,134,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-01-19T02:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.85,1.57,1.57,solid,0.717,0.393,0.579,0.004321,False,,,,,False,17,bearish,with_trend,2009-01-26T16:00:00+00:00,1,2009-01-19T13:00:00+00:00,SHORT,aligned,87.7,False,7,fresh,Asia,NY,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1339,EURUSD,2009-01-29T16:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.3109,1.3172,1.3174,1.3001,,1.71,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,0.0,,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2009-01-29T12:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,0.82,1.81,1.81,solid,1.186,0.117,5.581,0.005143,False,,,,,False,16,bearish,with_trend,2009-01-29T15:00:00+00:00,1,2009-01-29T15:00:00+00:00,SHORT,counter,36.5,False,3,fresh,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1340,EURUSD,2009-01-30T06:00:00+00:00,2009-01-30T10:00:00+00:00,2009-01-30T14:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,1.2831,1.2775,1.2773,1.2915,1.2951,1.5,2.14,sl,1.2831,0.0,-1.0,-1.0,0.0,True,,1.172,-0.5,4,-1,-1,115,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-01-23T10:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,0,1.33,3.04,2.02,solid,1.592,,3.92,0.003393,False,,,,,False,6,bearish,against_trend,2009-01-30T05:00:00+00:00,1,2009-01-23T17:00:00+00:00,LONG,aligned,-10.0,False,0,stale,London,London,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1341,EURUSD,2009-01-30T11:00:00+00:00,2009-01-30T11:00:00+00:00,2009-01-30T13:00:00+00:00,London,bearish,BOS BOS,proximal,1.2835,1.2882,1.2884,1.2764,,1.51,,sl,1.2884,-1.0,-1.0,-1.0,-250.0,True,,0.673,-0.714,2,-1,-1,2,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-01-30T09:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.65,1.52,1.52,solid,1.162,,7.62,0.003871,False,,,,,False,11,bearish,with_trend,2009-01-30T10:00:00+00:00,1,2009-01-30T10:00:00+00:00,SHORT,counter,3.9,False,3,no_fvg,London,London,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1342,EURUSD,2009-02-04T07:00:00+00:00,2009-02-04T10:00:00+00:00,2009-02-04T10:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.2883,1.2843,1.2841,1.2951,,1.7,,sl,1.2841,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,20,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-02-03T11:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,2.44,1.56,1.04,marginal,0.836,0.484,2.047,0.004543,False,,,,,False,7,bearish,against_trend,2009-02-04T06:00:00+00:00,1,2009-02-03T15:00:00+00:00,LONG,aligned,32.3,False,0,fresh,London,London,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1343,EURUSD,2009-02-04T11:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.3021,1.3071,1.3073,1.2943,,1.56,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,0.0,,8.0,3.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2009-02-04T05:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,0.4,1.44,1.44,marginal,1.018,0.361,1.209,0.004714,False,,,,,False,11,bearish,with_trend,2009-02-04T10:00:00+00:00,1,2009-02-04T09:00:00+00:00,SHORT,aligned,82.1,False,1,fresh,Asia,London,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1344,EURUSD,2009-02-12T14:00:00+00:00,2009-02-12T15:00:00+00:00,2009-02-12T21:00:00+00:00,NY,bearish,BOS BOS,proximal,1.282,1.288,1.2882,1.2682,,2.3,,sl,1.2882,-1.0,-1.0,-1.0,-250.0,True,,0.871,-0.823,6,-1,-1,2,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-02-12T12:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.23,2.32,2.32,solid,1.149,,2.812,0.00505,False,,,,,False,14,bearish,with_trend,2009-02-12T13:00:00+00:00,1,2009-02-12T13:00:00+00:00,SHORT,counter,36.2,False,2,no_fvg,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1345,EURUSD,2009-02-18T04:00:00+00:00,2009-02-18T06:00:00+00:00,2009-02-18T08:00:00+00:00,Asia,bearish,Confirmation BOS,proximal,1.263,1.2674,1.2676,1.2563,,1.52,,tp1,1.2563,1.457,1.52,0.0,364.25,True,,1.587,-0.217,2,2,-1,19,discount,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-02-17T09:00:00+00:00,BOS,Confirm,holding,False,none,False,1,0.91,1.04,1.04,marginal,1.364,,5.782,0.003079,False,,,,,False,4,bearish,with_trend,2009-02-18T03:00:00+00:00,1,2009-02-17T14:00:00+00:00,SHORT,counter,27.0,False,1,no_fvg,London,Asia,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1346,EURUSD,2009-02-19T08:00:00+00:00,2009-02-20T03:00:00+00:00,2009-02-20T06:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.2586,1.2568,1.2566,1.264,,3.0,,sl,1.2566,-1.0,-1.0,-1.0,-250.0,True,,1.65,-0.4,3,-1,-1,4,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-02-19T04:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.49,1.92,1.28,marginal,0.614,,0.844,0.002607,False,,,,,False,8,bearish,against_trend,2009-02-19T07:00:00+00:00,1,2009-02-19T07:00:00+00:00,LONG,aligned,23.6,False,0,no_fvg,Asia,Asia,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1347,EURUSD,2009-02-23T15:00:00+00:00,2009-02-24T08:00:00+00:00,2009-02-24T16:00:00+00:00,NY,bearish,BOS BOS,proximal,1.2779,1.2831,1.2832999999999999,1.2682,,1.87,,sl,1.2779,0.0,-1.0,-1.0,0.0,True,,1.463,-0.926,8,-1,-1,3,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-02-23T12:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.93,1.3,1.3,marginal,0.968,,1.627,0.005164,False,,,,,False,15,bearish,with_trend,2009-02-23T14:00:00+00:00,1,2009-02-23T14:00:00+00:00,SHORT,aligned,51.2,False,1,no_fvg,London,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1348,EURUSD,2009-02-25T15:00:00+00:00,2009-02-26T11:00:00+00:00,2009-02-26T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.2788,1.2825,1.2827,1.2731,,1.54,,tp1,1.2731,1.462,1.54,4.872,365.5,True,,1.692,-0.564,3,3,-1,3,premium,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-02-25T12:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.34,2.09,1.39,marginal,0.745,,0.745,0.0047,False,,,,,False,15,bullish,against_trend,2009-02-25T14:00:00+00:00,1,2009-02-25T14:00:00+00:00,SHORT,aligned,53.4,False,0,no_fvg,London,London,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1349,EURUSD,2009-02-25T16:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.2811,1.2846,1.2848,1.2753,,1.66,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,7,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-02-25T09:00:00+00:00,BOS,BOS,holding,False,full,False,1,0.59,1.18,1.18,marginal,0.651,,0.493,0.005071,False,,,,,False,16,bearish,with_trend,2009-02-25T15:00:00+00:00,1,2009-02-25T10:00:00+00:00,SHORT,aligned,63.1,False,2,fresh,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1350,EURUSD,2009-02-27T08:00:00+00:00,2009-02-27T14:00:00+00:00,2009-02-27T15:00:00+00:00,London,bearish,Confirmation BOS,proximal,1.2717,1.2748,1.275,1.2665,,1.68,,tp1,1.2665,1.576,1.68,0.0,394.0,True,,2.879,-0.576,1,1,-1,4,discount,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-02-27T04:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,1.17,1.4,1.4,marginal,0.942,0.357,4.71,0.003079,False,,,,,False,8,bearish,with_trend,2009-02-27T07:00:00+00:00,1,2009-02-27T07:00:00+00:00,SHORT,counter,48.6,False,1,fresh,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
