pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,bias,killzone_blocked,killzone_windows
USDJPY,2026-03-23T07:00:00+00:00,2026-03-23T07:00:00+00:00,2026-03-23T07:00:00+00:00,London,bullish,Minor BOS,50pct,159.557,159.437,160.414,160.442,7.142,7.375,sl,159.437,-1.0,-1.0,-1.0,-250.0,0.575,-1.533,0,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-23T06:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-24T15:00:00+00:00,2026-03-24T15:00:00+00:00,2026-03-24T20:00:00+00:00,NY,bullish,Minor BOS,proximal,158.809,158.52,159.292,159.355,1.67,1.89,sl,158.52,-1.0,-1.0,-1.0,-250.0,1.318,-1.574,5,-1,-1,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-24T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,15,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-24T15:00:00+00:00,2026-03-24T15:00:00+00:00,2026-03-24T20:00:00+00:00,NY,bullish,Minor BOS,50pct,158.674,158.52,159.292,159.355,4.013,4.422,sl,158.52,-1.0,-1.0,-1.0,-250.0,3.351,-2.078,5,-1,-1,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-24T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,15,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-25T05:00:00+00:00,2026-03-25T08:00:00+00:00,2026-03-25T18:00:00+00:00,Asia,bullish,Minor BOS,proximal,158.835,158.541,159.292,159.355,1.55,1.77,tp2,159.355,1.769,1.55,1.77,442.25,2.088,-0.408,10,8,10,5,equilibrium,6.0,1.5,1.83,1.2,1.5,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-03-25T00:00:00+00:00,BOS,Minor,True,True,False,,,,,False,5,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-25T05:00:00+00:00,,,Asia,bullish,Minor BOS,50pct,158.698,158.541,159.292,159.355,3.783,4.185,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,equilibrium,6.0,1.5,1.83,1.2,1.5,0.0,"structure,sweep,fvg,freshness",False,h1_only,2026-03-25T00:00:00+00:00,BOS,Minor,True,True,False,,,,,False,5,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-25T18:00:00+00:00,,,NY,bullish,Minor BOS,proximal,159.203,158.968,159.584,159.639,1.62,1.86,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-25T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,18,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-25T18:00:00+00:00,,,NY,bullish,Minor BOS,50pct,159.096,158.968,159.584,159.639,3.812,4.242,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-25T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,18,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-26T11:00:00+00:00,2026-03-26T11:00:00+00:00,2026-03-26T19:00:00+00:00,London,bullish,Minor BOS,proximal,159.541,159.41,159.749,159.804,1.59,2.01,tp2,159.804,2.008,1.59,2.01,502.0,2.221,-0.901,8,6,8,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-26T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-26T11:00:00+00:00,2026-03-26T11:00:00+00:00,2026-03-26T19:00:00+00:00,London,bullish,Minor BOS,50pct,159.485,159.41,159.749,159.804,3.52,4.253,tp2,159.804,4.253,3.52,4.253,1063.25,4.627,-0.827,8,6,8,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-26T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-26T19:00:00+00:00,2026-03-26T19:00:00+00:00,2026-03-26T20:00:00+00:00,NY,bullish,Minor BOS,proximal,159.801,159.689,159.976,160.414,1.56,5.47,sl,159.689,-1.0,-1.0,-1.0,-250.0,0.393,-4.232,1,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-26T18:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-26T19:00:00+00:00,2026-03-26T19:00:00+00:00,2026-03-26T20:00:00+00:00,NY,bullish,Minor BOS,50pct,159.755,159.689,159.976,160.414,3.348,9.985,sl,159.689,-1.0,-1.0,-1.0,-250.0,1.364,-6.485,1,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-26T18:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-30T21:00:00+00:00,,,Other,bullish,Minor BOS,proximal,159.508,159.382,159.749,159.804,1.91,2.35,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-30T16:00:00+00:00,BOS,Minor,True,False,False,,,,,True,21,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDJPY,2026-03-30T21:00:00+00:00,,,Other,bullish,Minor BOS,50pct,159.455,159.382,159.749,159.804,4.027,4.781,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-30T16:00:00+00:00,BOS,Minor,True,False,False,,,,,True,21,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-02T01:00:00+00:00,2026-03-02T01:00:00+00:00,2026-03-02T05:00:00+00:00,Asia,bullish,Minor BOS,proximal,0.59855,0.5969,0.60103,0.60143,1.5,1.74,sl,0.5969,-1.0,-1.0,-1.0,-250.0,0.61,-1.426,4,-1,-1,11,premium,1.8,1.5,0.0,0.3,0.0,0.0,"structure,fvg",False,h1_only,2026-02-27T13:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-02T01:00:00+00:00,2026-03-02T01:00:00+00:00,2026-03-02T05:00:00+00:00,Asia,bullish,Minor BOS,50pct,0.59793,0.5969,0.60103,0.60143,3.01,3.398,sl,0.5969,-1.0,-1.0,-1.0,-250.0,1.579,-1.683,4,-1,-1,11,premium,1.8,1.5,0.0,0.3,0.0,0.0,"structure,fvg",False,h1_only,2026-02-27T13:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-04T10:00:00+00:00,2026-03-04T12:00:00+00:00,2026-03-04T19:00:00+00:00,London,bullish,Minor BOS,proximal,0.59081,0.58926,0.5934,0.59379,1.67,1.92,tp2,0.59379,1.923,1.67,1.92,480.75,2.241,-0.002,7,4,7,2,premium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-04T08:00:00+00:00,BOS,Minor,True,False,False,,,,,False,10,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-04T10:00:00+00:00,2026-03-05T14:00:00+00:00,2026-03-05T15:00:00+00:00,London,bullish,Minor BOS,50pct,0.59023,0.58926,0.5934,0.59379,3.268,3.67,sl,0.58926,-1.0,-1.0,-1.0,-250.0,1.532,-1.02,1,-1,-1,2,premium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-04T08:00:00+00:00,BOS,Minor,True,False,False,,,,,False,10,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-04T19:00:00+00:00,2026-03-05T06:00:00+00:00,2026-03-05T09:00:00+00:00,NY,bullish,Minor BOS,proximal,0.59161,0.59044,0.5934,0.59379,1.53,1.86,tp2,0.59379,1.863,1.53,1.86,465.75,2.496,-0.865,3,3,3,5,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-04T14:00:00+00:00,BOS,Minor,True,False,False,,,,,True,19,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-04T19:00:00+00:00,2026-03-05T08:00:00+00:00,2026-03-05T09:00:00+00:00,NY,bullish,Minor BOS,50pct,0.59123,0.59044,0.5934,0.59379,2.747,3.241,tp2,0.59379,3.241,2.747,3.241,810.25,4.178,-0.8,1,1,1,5,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-04T14:00:00+00:00,BOS,Minor,True,False,False,,,,,True,19,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-05T00:00:00+00:00,2026-03-05T00:00:00+00:00,2026-03-05T01:00:00+00:00,Asia,bullish,Minor BOS,proximal,0.59453,0.59353,0.59652,0.59659,1.99,2.06,sl,0.59353,-1.0,-1.0,-1.0,-250.0,0.354,-1.164,1,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-04T23:00:00+00:00,BOS,Minor,False,False,False,,,,,True,0,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-05T00:00:00+00:00,2026-03-05T00:00:00+00:00,2026-03-05T01:00:00+00:00,Asia,bullish,Minor BOS,50pct,0.59423,0.59353,0.59652,0.59659,3.271,3.371,sl,0.59353,-1.0,-1.0,-1.0,-250.0,0.934,-1.234,1,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-04T23:00:00+00:00,BOS,Minor,False,False,False,,,,,True,0,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-05T02:00:00+00:00,2026-03-05T02:00:00+00:00,2026-03-05T03:00:00+00:00,Asia,bullish,Minor BOS,proximal,0.59488,0.59297,0.59787,0.59805,1.56,1.65,sl,0.59297,-1.0,-1.0,-1.0,-250.0,0.0,-1.069,1,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-05T01:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-05T02:00:00+00:00,2026-03-05T02:00:00+00:00,2026-03-05T03:00:00+00:00,Asia,bullish,Minor BOS,50pct,0.59413,0.59297,0.59787,0.59805,3.224,3.379,sl,0.59297,-1.0,-1.0,-1.0,-250.0,0.041,-1.113,1,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-05T01:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-09T16:00:00+00:00,2026-03-10T02:00:00+00:00,2026-03-10T07:00:00+00:00,NY,bullish,Minor BOS,proximal,0.59116,0.58954,0.59379,0.59414,1.62,1.84,tp2,0.59414,1.84,1.62,1.84,460.0,2.037,-0.11,5,5,5,4,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-09T12:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-09T16:00:00+00:00,,,NY,bullish,Minor BOS,50pct,0.59055,0.58954,0.59379,0.59414,3.208,3.554,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-09T12:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-09T19:00:00+00:00,2026-03-09T19:00:00+00:00,2026-03-10T02:00:00+00:00,NY,bullish,Minor BOS,proximal,0.59242,0.59114,0.59446,0.59453,1.6,1.66,sl,0.59114,-1.0,-1.0,-1.0,-250.0,1.345,-1.015,7,-1,-1,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-09T17:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-09T19:00:00+00:00,2026-03-09T19:00:00+00:00,2026-03-10T02:00:00+00:00,NY,bullish,Minor BOS,50pct,0.59198,0.59114,0.59446,0.59453,2.952,3.036,sl,0.59114,-1.0,-1.0,-1.0,-250.0,2.574,-1.022,7,-1,-1,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-09T17:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-10T14:00:00+00:00,2026-03-10T14:00:00+00:00,2026-03-10T19:00:00+00:00,NY,bullish,Minor BOS,proximal,0.59467,0.59311,0.59726,,1.66,,sl,0.59311,-1.0,-1.0,-1.0,-250.0,1.184,-1.151,5,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-10T13:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-10T14:00:00+00:00,2026-03-10T14:00:00+00:00,2026-03-10T19:00:00+00:00,NY,bullish,Minor BOS,50pct,0.59409,0.59311,0.59726,,3.235,,sl,0.59311,-1.0,-1.0,-1.0,-250.0,2.476,-1.241,5,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-10T13:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-10T17:00:00+00:00,2026-03-10T17:00:00+00:00,2026-03-10T18:00:00+00:00,NY,bullish,Minor BOS,proximal,0.5963,0.59509,0.59841,0.59887,1.73,2.11,sl,0.59509,-1.0,-1.0,-1.0,-250.0,0.179,-2.192,1,-1,-1,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-10T15:00:00+00:00,BOS,Minor,False,False,False,,,,,False,17,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-10T17:00:00+00:00,2026-03-10T17:00:00+00:00,2026-03-10T18:00:00+00:00,NY,bullish,Minor BOS,50pct,0.59589,0.59509,0.59841,0.59887,3.15,3.725,sl,0.59509,-1.0,-1.0,-1.0,-250.0,0.783,-2.803,1,-1,-1,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-10T15:00:00+00:00,BOS,Minor,False,False,False,,,,,False,17,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-16T09:00:00+00:00,,,London,bullish,Minor BOS,proximal,0.5814,0.58029,0.5834,0.58394,1.8,2.3,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-16T04:00:00+00:00,BOS,Minor,True,False,False,,,,,False,9,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-16T09:00:00+00:00,,,London,bullish,Minor BOS,50pct,0.58104,0.58029,0.5834,0.58394,3.147,3.867,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-16T04:00:00+00:00,BOS,Minor,True,False,False,,,,,False,9,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-16T15:00:00+00:00,2026-03-16T15:00:00+00:00,2026-03-16T16:00:00+00:00,NY,bullish,Minor BOS,proximal,0.58586,0.58426,0.58869,0.58921,1.77,2.09,sl,0.58426,-1.0,-1.0,-1.0,-250.0,0.0,-1.071,1,-1,-1,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-16T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,15,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-16T15:00:00+00:00,2026-03-16T15:00:00+00:00,2026-03-16T16:00:00+00:00,NY,bullish,Minor BOS,50pct,0.58526,0.58426,0.58869,0.58921,3.43,3.95,sl,0.58426,-1.0,-1.0,-1.0,-250.0,0.289,-1.114,1,-1,-1,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-16T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,15,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-16T18:00:00+00:00,2026-03-16T18:00:00+00:00,2026-03-17T05:00:00+00:00,NY,bullish,Minor BOS,proximal,0.58555,0.58416,0.58869,0.58921,2.25,2.63,sl,0.58416,-1.0,-1.0,-1.0,-250.0,0.938,-1.965,11,-1,-1,3,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-16T15:00:00+00:00,BOS,Minor,True,False,False,,,,,False,18,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-16T18:00:00+00:00,2026-03-17T00:00:00+00:00,2026-03-17T05:00:00+00:00,NY,bullish,Minor BOS,50pct,0.58505,0.58416,0.58869,0.58921,4.09,4.674,sl,0.58416,-1.0,-1.0,-1.0,-250.0,0.56,-2.507,5,-1,-1,3,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-16T15:00:00+00:00,BOS,Minor,True,False,False,,,,,False,18,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T14:00:00+00:00,NY,bullish,Minor BOS,proximal,0.58153,0.57975,0.58421,0.58445,1.51,1.64,tp2,0.58445,1.64,1.51,1.64,410.0,1.834,-0.739,1,1,1,1,discount,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-03-19T12:00:00+00:00,BOS,Minor,False,True,False,,,,,False,13,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-19T13:00:00+00:00,2026-03-19T13:00:00+00:00,2026-03-19T14:00:00+00:00,NY,bullish,Minor BOS,50pct,0.58084,0.57975,0.58421,0.58445,3.092,3.312,tp2,0.58445,3.312,3.092,3.312,828.0,3.629,-0.574,1,1,1,1,discount,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-03-19T12:00:00+00:00,BOS,Minor,False,True,False,,,,,False,13,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-19T16:00:00+00:00,2026-03-19T16:00:00+00:00,2026-03-20T13:00:00+00:00,NY,bullish,Minor BOS,proximal,0.5849,0.58232,0.58921,0.58928,1.67,1.7,sl,0.5849,0.0,1.67,0.0,0.0,1.696,-0.596,21,9,-1,1,discount,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-03-19T15:00:00+00:00,BOS,Minor,False,True,False,,,,,False,16,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-19T16:00:00+00:00,2026-03-19T16:00:00+00:00,2026-03-20T14:00:00+00:00,NY,bullish,Minor BOS,50pct,0.58381,0.58232,0.58921,0.58928,3.624,3.671,sl,0.58381,0.0,3.624,0.0,0.0,3.668,-0.3,22,9,-1,1,discount,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-03-19T15:00:00+00:00,BOS,Minor,False,True,False,,,,,False,16,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-23T12:00:00+00:00,,,London,bullish,Minor BOS,proximal,0.57817,0.57604,0.5816,0.58258,1.61,2.07,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-23T10:00:00+00:00,BOS,Minor,True,False,False,,,,,False,12,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-23T12:00:00+00:00,,,London,bullish,Minor BOS,50pct,0.5773,0.57604,0.5816,0.58258,3.413,4.19,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-23T10:00:00+00:00,BOS,Minor,True,False,False,,,,,False,12,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-23T16:00:00+00:00,2026-03-23T16:00:00+00:00,2026-03-23T16:00:00+00:00,NY,bullish,Minor BOS,proximal,0.58869,0.58395,0.59584,0.59652,1.51,1.65,sl,0.58395,-1.0,-1.0,-1.0,-250.0,0.0,-1.102,0,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-23T15:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-23T16:00:00+00:00,2026-03-23T16:00:00+00:00,2026-03-23T16:00:00+00:00,NY,bullish,Minor BOS,50pct,0.58652,0.58395,0.59584,0.59652,3.626,3.891,sl,0.58395,-1.0,-1.0,-1.0,-250.0,0.0,-1.189,0,-1,-1,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-23T15:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,LONG,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-25T10:00:00+00:00,2026-03-26T06:00:00+00:00,2026-03-26T11:00:00+00:00,London,bullish,Minor BOS,proximal,0.57968,0.57767,0.58275,0.58289,1.53,1.6,sl,0.57767,-1.0,-1.0,-1.0,-250.0,0.233,-1.117,5,-1,-1,49,discount,3.4,1.5,0.0,0.6,0.75,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-23T09:00:00+00:00,BOS,Minor,True,False,False,,,,,False,10,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-03-25T10:00:00+00:00,2026-03-26T07:00:00+00:00,2026-03-26T11:00:00+00:00,London,bullish,Minor BOS,50pct,0.57887,0.57767,0.58275,0.58289,3.233,3.35,sl,0.57767,-1.0,-1.0,-1.0,-250.0,0.756,-1.197,4,-1,-1,49,discount,3.4,1.5,0.0,0.6,0.75,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-23T09:00:00+00:00,BOS,Minor,True,False,False,,,,,False,10,LONG,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDCHF,2026-03-03T07:00:00+00:00,2026-03-03T07:00:00+00:00,2026-03-03T09:00:00+00:00,London,bullish,Major CHoCH,proximal,0.78183,0.78068,0.78376,0.78573,1.68,3.39,tp2,0.78573,3.391,1.68,3.39,847.75,3.73,-0.73,2,1,2,1,discount,6.0,3.0,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-03-03T06:00:00+00:00,CHoCH,Major,False,True,False,,,,,False,7,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-03T07:00:00+00:00,2026-03-03T07:00:00+00:00,2026-03-03T09:00:00+00:00,London,bullish,Major CHoCH,50pct,0.78135,0.78068,0.78376,0.78573,3.597,6.537,tp2,0.78573,6.537,3.597,6.537,1634.25,7.119,-0.537,2,1,2,1,discount,6.0,3.0,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-03-03T06:00:00+00:00,CHoCH,Major,False,True,False,,,,,False,7,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-05T19:00:00+00:00,2026-03-05T20:00:00+00:00,2026-03-06T07:00:00+00:00,NY,bullish,Minor BOS,proximal,0.78147,0.77955,0.78573,0.78634,2.22,2.54,sl,0.77955,-1.0,-1.0,-1.0,-250.0,1.135,-1.078,11,-1,-1,5,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-05T14:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-05T19:00:00+00:00,2026-03-05T21:00:00+00:00,2026-03-06T07:00:00+00:00,NY,bullish,Minor BOS,50pct,0.78061,0.77955,0.78573,0.78634,4.83,5.406,sl,0.77955,-1.0,-1.0,-1.0,-250.0,0.849,-1.142,10,-1,-1,5,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-05T14:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-10T18:00:00+00:00,2026-03-10T21:00:00+00:00,2026-03-11T12:00:00+00:00,NY,bullish,Minor BOS,proximal,0.77665,0.77491,0.7793,0.77931,1.52,1.53,tp2,0.77931,1.529,1.52,1.53,382.25,1.793,-0.109,15,15,15,4,discount,5.7,1.5,1.0,1.2,1.5,0.5,"structure,sweep,fvg,freshness,killzone",False,h1_only,2026-03-10T14:00:00+00:00,BOS,Minor,True,True,False,,,,,False,18,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-10T18:00:00+00:00,,,NY,bullish,Minor BOS,50pct,0.77588,0.77491,0.7793,0.77931,3.526,3.536,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,5.7,1.5,1.0,1.2,1.5,0.5,"structure,sweep,fvg,freshness,killzone",False,h1_only,2026-03-10T14:00:00+00:00,BOS,Minor,True,True,False,,,,,False,18,LONG,True,07:00-16:30 UTC
