setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A3061,EURUSD,2009-02-02T15:00:00+00:00,2009-02-03T13:00:00+00:00,2009-02-03T14:00:00+00:00,NY,bearish,BOS BOS,proximal,1.2943,1.2988,1.299,1.2872,,1.58,,sl,1.299,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,115.0,61.0,44,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2009-01-29T18:00:00+00:00,BOS,BOS,holding,True,partial,False,0,0.98,1.06,1.06,marginal,0.879,,4.987,0.004893,False,,,,,False,15,bearish,with_trend,2009-02-02T14:00:00+00:00,1,2009-01-29T23:00:00+00:00,SHORT,,counter,37.3,False,2,fresh,NY,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3062,EURUSD,2009-02-04T07:00:00+00:00,2009-02-04T10:00:00+00:00,2009-02-04T10:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.2883,1.2843,1.2841,1.2951,,1.7,,sl,1.2841,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,23.0,19.0,20,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2009-02-03T11:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,2.52,1.61,1.08,marginal,0.836,,2.047,0.004543,False,,,,,False,7,bearish,against_trend,2009-02-04T06:00:00+00:00,1,2009-02-03T15:00:00+00:00,LONG,,aligned,32.3,False,0,fresh,London,London,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3063,EURUSD,2009-02-04T07:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.3109,1.3172,1.3174,1.299,1.2967,1.89,2.25,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,90,premium,0.0,,9.0,3.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2009-01-29T12:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,0.93,2.06,2.06,solid,1.395,0.137,6.565,0.004371,False,,,,,False,7,bearish,with_trend,2009-02-04T06:00:00+00:00,1,2009-01-29T15:00:00+00:00,SHORT,,aligned,121.3,False,4,fresh,London,London,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3064,EURUSD,2009-02-04T11:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.3021,1.3071,1.3073,1.2943,,1.56,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,premium,0.0,,6.0,3.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2009-02-04T05:00:00+00:00,BOS,BOS,holding,False,full,True,2,0.4,1.44,1.44,marginal,1.018,,1.209,0.004714,False,,,,,False,11,bearish,with_trend,2009-02-04T10:00:00+00:00,1,2009-02-04T09:00:00+00:00,SHORT,,aligned,82.1,False,1,fresh,Asia,London,False,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3065,EURUSD,2009-02-10T04:00:00+00:00,2009-02-10T04:00:00+00:00,2009-02-10T04:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.2845,1.2885,1.2887,1.2778,,1.67,,sl,1.2887,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,3.0,2.0,3,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-02-10T01:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.34,1.41,1.41,marginal,0.862,0.227,1.429,0.004407,False,,,,,False,4,bearish,with_trend,2009-02-10T03:00:00+00:00,1,2009-02-10T02:00:00+00:00,SHORT,,counter,12.7,False,1,fresh,Asia,Asia,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3066,EURUSD,2009-02-11T16:00:00+00:00,2009-02-11T16:00:00+00:00,2009-02-11T16:00:00+00:00,NY,bullish,BOS BOS,proximal,1.2892,1.2866,1.2864,1.2934,,1.62,,sl,1.2864,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,15.0,9.0,15,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2009-02-11T01:00:00+00:00,BOS,BOS,holding,False,none,False,1,1.14,1.12,1.12,marginal,0.527,,1.802,0.00455,False,,,,,False,16,bullish,with_trend,2009-02-11T15:00:00+00:00,1,2009-02-11T07:00:00+00:00,LONG,,aligned,35.8,False,3,no_fvg,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3067,EURUSD,2009-02-12T14:00:00+00:00,2009-02-12T15:00:00+00:00,2009-02-12T21:00:00+00:00,NY,bearish,BOS BOS,proximal,1.282,1.288,1.2882,1.272,,1.67,,sl,1.2882,-1.0,-1.0,-1.0,-250.0,True,,0.871,-0.823,False,False,6,-1,-1,3.0,2.0,2,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-02-12T12:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.2,2.26,2.26,solid,1.149,,2.812,0.00505,False,,,,,False,14,bearish,with_trend,2009-02-12T13:00:00+00:00,1,2009-02-12T13:00:00+00:00,SHORT,,counter,36.2,False,2,no_fvg,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3068,EURUSD,2009-02-18T04:00:00+00:00,2009-02-18T06:00:00+00:00,2009-02-18T08:00:00+00:00,Asia,bearish,Confirmation BOS,proximal,1.263,1.2674,1.2676,1.2558,,1.64,,tp1,1.2558,1.565,1.64,0.0,391.25,True,,1.565,-0.217,,,2,2,-1,21.0,16.0,19,discount,0.0,,5.0,4.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2009-02-17T09:00:00+00:00,BOS,Confirm,holding,False,none,False,1,1.03,1.18,1.18,marginal,1.364,,5.782,0.003079,False,,,,,False,4,bearish,with_trend,2009-02-18T03:00:00+00:00,1,2009-02-17T14:00:00+00:00,SHORT,,counter,27.0,False,1,no_fvg,London,Asia,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3069,EURUSD,2009-02-18T14:00:00+00:00,2009-02-18T23:00:00+00:00,2009-02-19T07:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.2581,1.2624,1.2626,1.2558,,0.53,,sl,1.2626,-1.0,-1.0,-1.0,-250.0,True,,0.356,-0.467,False,False,8,-1,-1,13.0,10.0,4,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2009-02-18T10:00:00+00:00,BOS,Confirm,holding,False,none,False,0,1.33,1.17,1.17,marginal,1.169,,5.075,0.003507,False,,,,,False,14,bearish,with_trend,2009-02-18T13:00:00+00:00,1,2009-02-18T13:00:00+00:00,SHORT,,counter,14.4,False,1,no_fvg,London,Other,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3070,EURUSD,2009-02-19T08:00:00+00:00,2009-02-20T03:00:00+00:00,2009-02-20T06:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.2586,1.2568,1.2566,1.264,,3.0,,sl,1.2566,-1.0,-1.0,-1.0,-250.0,True,,0.85,-0.4,True,True,3,-1,-1,23.0,20.0,4,discount,1.0,True,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2009-02-19T04:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,2,2.47,1.9,1.27,marginal,0.614,,0.844,0.002607,False,,,,,False,8,bearish,against_trend,2009-02-19T07:00:00+00:00,1,2009-02-19T07:00:00+00:00,LONG,,aligned,23.6,False,0,fresh,Asia,Asia,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3071,EURUSD,2009-02-20T17:00:00+00:00,2009-02-23T00:00:00+00:00,2009-02-23T00:00:00+00:00,NY,bearish,BOS BOS,proximal,1.2908,1.294,1.2942,1.2858,,1.56,,sl,1.2942,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,258.0,157.0,154,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2009-02-12T06:00:00+00:00,BOS,BOS,holding,False,full,False,2,1.17,1.03,1.03,marginal,0.974,,2.729,0.003079,False,,,,,False,17,bullish,against_trend,2009-02-20T16:00:00+00:00,1,2009-02-12T09:00:00+00:00,SHORT,,aligned,183.8,False,1,stale,Asia,Asia,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3072,EURUSD,2009-02-20T17:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.2653,1.2611,1.2609000000000001,1.2759,,2.52,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,discount,0.0,,6.0,3.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2009-02-20T14:00:00+00:00,BOS,BOS,holding,True,partial,True,0,1.2,1.31,1.31,marginal,0.818,,0.899,0.004893,False,,,,,False,17,bullish,with_trend,2009-02-20T16:00:00+00:00,1,2009-02-20T16:00:00+00:00,LONG,,aligned,32.0,False,2,fresh,NY,NY,True,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3073,EURUSD,2009-02-23T15:00:00+00:00,2009-02-24T08:00:00+00:00,2009-02-24T16:00:00+00:00,NY,bearish,BOS BOS,proximal,1.2779,1.2831,1.2832999999999999,1.265,,2.48,,sl,1.2779,0.0,-1.0,-1.0,0.0,True,,1.463,-0.926,True,False,8,-1,-1,20.0,18.0,3,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-02-23T12:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.93,1.3,1.3,marginal,0.968,,1.627,0.005164,False,,,,,False,15,bearish,with_trend,2009-02-23T14:00:00+00:00,1,2009-02-23T14:00:00+00:00,SHORT,False,aligned,51.2,False,1,no_fvg,London,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3074,EURUSD,2009-02-25T15:00:00+00:00,2009-02-26T11:00:00+00:00,2009-02-26T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.2788,1.2825,1.2827,1.2726,1.2704,1.68,2.27,tp1,1.2726,1.59,1.68,2.27,397.5,True,,1.59,-0.564,,,3,3,12,23.0,21.0,3,premium,0.0,False,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-02-25T12:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,2.17,1.93,1.29,marginal,0.745,,0.745,0.0047,False,,,,,False,15,bullish,against_trend,2009-02-25T14:00:00+00:00,1,2009-02-25T14:00:00+00:00,SHORT,True,aligned,53.4,False,0,fresh,London,London,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3075,EURUSD,2009-02-27T04:00:00+00:00,,,Asia,bearish,CHoCH CHoCH,proximal,1.2811,1.2846,1.2848,1.2753,,1.66,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,43,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-02-25T09:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,1.06,2.12,1.41,marginal,1.108,,1.175,0.002979,False,,,,,False,4,bullish,against_trend,2009-02-27T03:00:00+00:00,1,2009-02-25T10:00:00+00:00,SHORT,,aligned,100.8,False,0,stale,London,Asia,True,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3076,EURUSD,2009-02-27T08:00:00+00:00,2009-02-27T14:00:00+00:00,2009-02-27T15:00:00+00:00,London,bearish,Confirmation BOS,proximal,1.2717,1.2748,1.275,1.2662,,1.77,,tp1,1.2662,1.667,1.77,0.0,416.75,True,,1.667,-0.0,,,1,1,-1,10.0,7.0,4,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2009-02-27T04:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,1.19,1.42,1.42,marginal,0.942,,4.71,0.003079,False,,,,,False,8,bearish,with_trend,2009-02-27T07:00:00+00:00,1,2009-02-27T07:00:00+00:00,SHORT,,counter,48.6,False,1,fresh,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3077,USDJPY,2009-02-02T08:00:00+00:00,2009-02-02T14:00:00+00:00,2009-02-02T14:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,89.57,89.69,89.71,89.15,,3.5,,sl,89.71,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,10.0,8.0,4,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-02-02T04:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.44,1.72,1.14,marginal,0.428,,2.098,0.233571,False,,,,,False,8,bullish,against_trend,2009-02-02T07:00:00+00:00,1,2009-02-02T06:00:00+00:00,SHORT,,aligned,56.9,False,0,fresh,Asia,NY,True,True,Both,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3078,USDJPY,2009-02-05T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,90.05,89.61,89.59,90.73,,1.55,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,premium,0.0,False,4.5,3.0,1.0,0.0,0.5,0.0,"structure,sweep,freshness",False,h1_only,2009-02-05T11:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,True,0,1.81,2.53,1.69,solid,1.755,,0.752,0.239286,False,,,,,False,15,bearish,against_trend,2009-02-05T14:00:00+00:00,1,2009-02-05T14:00:00+00:00,LONG,,counter,84.4,False,0,fresh,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3079,USDJPY,2009-02-11T05:00:00+00:00,2009-02-11T13:00:00+00:00,2009-02-11T15:00:00+00:00,Asia,bearish,BOS BOS,proximal,90.325,90.475,90.49499999999999,90.08,,1.63,,sl,90.49499999999999,-1.0,-1.0,-1.0,-250.0,True,,0.765,-0.941,False,False,2,-1,-1,13.0,9.0,5,discount,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2009-02-11T00:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.61,1.55,1.55,solid,0.395,,4.332,0.328929,False,,,,,False,5,bearish,with_trend,2009-02-11T04:00:00+00:00,1,2009-02-11T04:00:00+00:00,SHORT,,counter,17.7,False,2,no_fvg,Asia,NY,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3080,USDJPY,2009-02-12T06:00:00+00:00,2009-02-12T07:00:00+00:00,2009-02-12T09:00:00+00:00,Asia,bullish,BOS BOS,proximal,89.8,89.65,89.63000000000001,90.06,,1.73,,tp1,90.06,1.529,1.73,11.5,382.25,True,,1.529,-0.0,,,2,2,-1,166.0,112.0,116,discount,0.0,,4.5,3.0,1.0,0.0,0.5,0.0,"structure,sweep,freshness",False,h1_only,2009-02-05T09:00:00+00:00,BOS,BOS,holding,False,full,True,1,2.51,4.29,4.29,strong,0.694,,2.883,0.187286,False,,,,,False,6,bearish,against_trend,2009-02-12T05:00:00+00:00,1,2009-02-05T14:00:00+00:00,LONG,False,aligned,-11.0,False,2,stale,London,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3081,USDJPY,2009-02-16T05:00:00+00:00,,,Asia,bullish,Confirmation BOS,proximal,91.085,90.765,90.745,91.57,91.65,1.52,1.77,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,25,premium,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-02-13T03:00:00+00:00,BOS,Confirm,holding,False,full,False,0,1.18,1.52,1.52,solid,1.317,,4.85,0.227857,False,,,,,False,5,bullish,with_trend,2009-02-16T04:00:00+00:00,1,2009-02-13T07:00:00+00:00,LONG,,counter,54.9,False,1,stale,Asia,Asia,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3082,USDJPY,2009-02-18T13:00:00+00:00,,,NY,bullish,BOS BOS,proximal,92.615,92.345,92.325,93.5,,3.28,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2009-02-18T07:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.88,1.67,1.67,solid,1.277,,3.141,0.195786,False,,,,,False,13,bullish,with_trend,2009-02-18T12:00:00+00:00,1,2009-02-18T12:00:00+00:00,LONG,,counter,90.1,False,3,fresh,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3083,USDJPY,2009-02-19T13:00:00+00:00,2009-02-20T07:00:00+00:00,2009-02-20T16:00:00+00:00,NY,bullish,BOS BOS,proximal,93.785,93.515,93.495,94.61,,3.06,,sl,93.785,0.0,-1.0,-1.0,0.0,True,,2.034,-0.759,False,False,9,-1,-1,21.0,19.0,3,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2009-02-19T10:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.24,2.17,2.17,solid,1.026,,2.429,0.243714,False,,,,,False,13,bullish,with_trend,2009-02-19T12:00:00+00:00,1,2009-02-19T12:00:00+00:00,LONG,False,counter,89.9,False,5,no_fvg,London,London,False,False,Neither,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3084,USDJPY,2009-02-20T08:00:00+00:00,2009-02-20T09:00:00+00:00,2009-02-20T12:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,94.005,94.205,94.225,93.293,,3.56,,sl,94.225,-1.0,-1.0,-1.0,-250.0,True,,0.682,-0.955,False,False,3,-1,-1,5.0,2.0,4,premium,0.0,False,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2009-02-20T04:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.05,1.62,1.08,marginal,0.878,,0.829,0.205,False,,,,,False,8,bullish,against_trend,2009-02-20T07:00:00+00:00,1,2009-02-20T07:00:00+00:00,SHORT,,aligned,86.6,False,0,no_fvg,Asia,London,True,False,OB only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3085,USDJPY,2009-02-23T08:00:00+00:00,,,London,bullish,BOS BOS,proximal,93.084,92.739,92.71900000000001,93.885,,2.32,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2009-02-23T02:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.92,1.43,1.43,marginal,0.856,0.553,2.02,0.379714,False,,,,,False,8,bullish,with_trend,2009-02-23T07:00:00+00:00,1,2009-02-23T07:00:00+00:00,LONG,,aligned,29.9,False,3,fresh,Asia,London,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3086,USDJPY,2009-02-25T05:00:00+00:00,2009-02-25T06:00:00+00:00,2009-02-25T10:00:00+00:00,Asia,bullish,BOS BOS,proximal,96.713,96.34,96.32000000000001,97.319,,1.62,,sl,96.713,0.0,1.62,1.982,0.0,True,,1.112,-0.0,False,False,4,9,-1,6.0,5.0,5,premium,0.0,,5.2,3.0,1.67,0.0,0.5,0.0,"structure,sweep,freshness",False,h1_only,2009-02-25T00:00:00+00:00,BOS,BOS,holding,False,full,True,1,0.43,1.82,1.82,solid,1.194,,8.877,0.295714,False,,,,,False,5,bullish,with_trend,2009-02-25T04:00:00+00:00,1,2009-02-25T01:00:00+00:00,LONG,False,counter,87.4,False,3,fresh,Asia,Asia,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3087,USDJPY,2009-02-26T05:00:00+00:00,2009-02-27T02:00:00+00:00,2009-02-27T08:00:00+00:00,Asia,bullish,BOS BOS,proximal,97.36,97.01,96.99000000000001,97.96,,1.71,,sl,97.36,0.0,-1.0,-1.0,0.0,True,,1.522,-0.0,False,False,6,-1,-1,34.0,32.0,13,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2009-02-25T16:00:00+00:00,BOS,BOS,holding,False,full,False,1,1.39,1.11,1.11,marginal,1.198,,2.484,0.275357,False,,,,,False,5,bullish,with_trend,2009-02-26T04:00:00+00:00,1,2009-02-25T18:00:00+00:00,LONG,False,counter,62.7,False,4,stale,NY,Asia,True,True,Both,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3088,USDJPY,2009-02-26T12:00:00+00:00,2009-02-26T12:00:00+00:00,2009-02-26T14:00:00+00:00,London,bullish,BOS BOS,proximal,97.945,97.622,97.602,98.176,,0.72,,tp1,98.176,0.673,0.72,0.0,168.25,True,,0.673,-0.364,,,2,2,-1,5.0,1.0,5,premium,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2009-02-26T07:00:00+00:00,BOS,BOS,fading,False,none,False,0,0.63,1.12,1.12,marginal,1.315,,1.38,0.2305,False,,,,,False,12,bullish,with_trend,2009-02-26T11:00:00+00:00,1,2009-02-26T11:00:00+00:00,LONG,,counter,87.3,False,5,no_fvg,London,London,False,True,Fill only,Caution: Late-Trend Chase,caution,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3089,USDJPY,2009-02-26T18:00:00+00:00,2009-02-26T23:00:00+00:00,2009-02-27T00:00:00+00:00,NY,bullish,BOS BOS,proximal,98.188,97.68,97.66000000000001,98.7,,1.01,,sl,97.66000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,1,-1,-1,11.0,9.0,6,premium,0.0,,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2009-02-26T12:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.61,1.89,1.89,solid,1.695,,1.104,0.287929,False,,,,,False,18,bullish,with_trend,2009-02-26T17:00:00+00:00,1,2009-02-26T14:00:00+00:00,LONG,,counter,78.2,False,5,fresh,London,Other,True,False,OB only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A3090,NZDUSD,2009-02-02T13:00:00+00:00,2009-02-02T14:00:00+00:00,2009-02-02T16:00:00+00:00,NY,bearish,BOS BOS,proximal,0.5013,0.5037,0.5041,0.4974,,1.63,,sl,0.5041,-1.0,-1.0,-1.0,-250.0,True,,0.286,-0.5,False,False,2,-1,-1,12.0,6.0,11,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2009-02-02T02:00:00+00:00,BOS,BOS,holding,True,partial,False,0,1.51,1.87,1.87,solid,0.828,,3.272,0.002414,False,,,,,False,13,bearish,with_trend,2009-02-02T12:00:00+00:00,1,2009-02-02T08:00:00+00:00,SHORT,,counter,13.4,False,5,fresh,Asia,NY,True,True,Both,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
