pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,bias,killzone_blocked,killzone_windows
NAS100,2025-07-01T14:00:00+00:00,,,NY,bullish,Minor BOS,50pct,22552.5,22518.0,22713.5,22759.75,4.667,6.007,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,71,discount,3.5,1.5,1.5,0.0,0.0,0.5,"structure,sweep,killzone",False,h1_only,2025-06-26T12:00:00+00:00,BOS,Minor,False,True,False,,,,,False,14,LONG,False,13:30-20:30 UTC
NAS100,2025-07-02T14:00:00+00:00,,,NY,bullish,Minor BOS,proximal,22685.75,22580.0,22914.75,22915.0,2.17,2.17,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,discount,6.2,1.5,1.5,1.2,1.5,0.5,"structure,sweep,fvg,freshness,killzone",False,h1_only,2025-07-02T12:00:00+00:00,BOS,Minor,True,True,False,,,,,False,14,LONG,False,13:30-20:30 UTC
NAS100,2025-07-02T14:00:00+00:00,,,NY,bullish,Minor BOS,50pct,22633.88,22580.0,22914.75,22915.0,5.213,5.218,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,discount,6.2,1.5,1.5,1.2,1.5,0.5,"structure,sweep,fvg,freshness,killzone",False,h1_only,2025-07-02T12:00:00+00:00,BOS,Minor,True,True,False,,,,,False,14,LONG,False,13:30-20:30 UTC
NAS100,2025-07-02T18:00:00+00:00,2025-07-02T18:00:00+00:00,2025-07-03T13:30:00+00:00,NY,bullish,Minor BOS,proximal,22848.25,22806.5,22914.75,22915.0,1.59,1.6,tp2,22915.0,1.599,1.59,1.6,399.75,3.743,-0.844,9,9,9,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-02T17:00:00+00:00,BOS,Minor,False,False,False,,,,,False,18,LONG,False,13:30-20:30 UTC
NAS100,2025-07-02T18:00:00+00:00,2025-07-02T18:00:00+00:00,2025-07-03T13:30:00+00:00,NY,bullish,Minor BOS,50pct,22828.38,22806.5,22914.75,22915.0,3.947,3.959,tp2,22915.0,3.959,3.947,3.959,989.75,8.049,-0.703,9,9,9,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-02T17:00:00+00:00,BOS,Minor,False,False,False,,,,,False,18,LONG,False,13:30-20:30 UTC
NAS100,2025-07-07T14:00:00+00:00,,,NY,bullish,Minor BOS,proximal,22701.75,22636.25,22825.5,22914.75,1.89,3.25,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,49,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-07-02T11:00:00+00:00,BOS,Minor,True,False,False,,,,,False,14,LONG,False,13:30-20:30 UTC
NAS100,2025-07-07T14:00:00+00:00,,,NY,bullish,Minor BOS,50pct,22670.0,22636.25,22825.5,22914.75,4.607,7.252,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,49,discount,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-07-02T11:00:00+00:00,BOS,Minor,True,False,False,,,,,False,14,LONG,False,13:30-20:30 UTC
NAS100,2025-07-08T07:00:00+00:00,2025-07-08T07:00:00+00:00,2025-07-08T07:00:00+00:00,London,bullish,Minor BOS,proximal,22926.75,22904.75,22962.75,22972.75,1.64,2.09,tp2,22972.75,2.091,1.64,2.09,522.75,2.091,-0.409,0,0,0,3,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-08T04:00:00+00:00,BOS,Minor,False,False,False,,,,,True,7,LONG,True,13:30-20:30 UTC
NAS100,2025-07-08T07:00:00+00:00,2025-07-08T10:00:00+00:00,2025-07-08T13:00:00+00:00,London,bullish,Minor BOS,50pct,22916.75,22904.75,22962.75,22972.75,3.833,4.667,sl,22904.75,-1.0,-1.0,-1.0,-250.0,3.354,-2.979,3,-1,-1,3,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-08T04:00:00+00:00,BOS,Minor,False,False,False,,,,,True,7,LONG,True,13:30-20:30 UTC
NAS100,2025-07-15T01:00:00+00:00,2025-07-15T01:00:00+00:00,2025-07-15T01:00:00+00:00,Asia,bullish,Major BOS,proximal,23019.75,22995.5,23065.25,23066.5,1.88,1.93,tp2,23066.5,1.928,1.88,1.93,482.0,6.351,-0.959,0,0,0,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-15T00:00:00+00:00,BOS,Major,False,False,False,,,,,True,1,LONG,True,13:30-20:30 UTC
NAS100,2025-07-15T01:00:00+00:00,2025-07-15T01:00:00+00:00,2025-07-15T01:00:00+00:00,Asia,bullish,Major BOS,50pct,23008.62,22995.5,23065.25,23066.5,4.316,4.412,tp2,23066.5,4.412,4.316,4.412,1103.0,12.586,-0.924,0,0,0,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-15T00:00:00+00:00,BOS,Major,False,False,False,,,,,True,1,LONG,True,13:30-20:30 UTC
NAS100,2025-07-17T14:00:00+00:00,2025-07-17T14:00:00+00:00,2025-07-17T15:00:00+00:00,NY,bullish,Minor BOS,proximal,23115.25,23085.5,23173.75,23222.75,1.97,3.61,tp2,23222.75,3.613,1.97,3.61,903.25,4.714,-0.008,1,0,1,4,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-17T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,13:30-20:30 UTC
NAS100,2025-07-17T14:00:00+00:00,,,NY,bullish,Minor BOS,50pct,23101.38,23085.5,23173.75,23222.75,4.557,7.643,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-17T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,13:30-20:30 UTC
NAS100,2025-07-18T05:00:00+00:00,2025-07-18T05:00:00+00:00,2025-07-18T06:00:00+00:00,Asia,bullish,Major BOS,proximal,23285.5,23271.75,23308.25,23309.5,1.65,1.75,sl_collision,23285.5,0.0,1.65,1.75,0.0,1.745,-0.564,1,0,1,2,discount,2.5,1.0,0.0,0.0,1.5,0.0,"structure,freshness",True,h1_only,2025-07-18T03:00:00+00:00,BOS,Major,False,False,False,,,,,True,5,LONG,True,13:30-20:30 UTC
NAS100,2025-07-18T05:00:00+00:00,2025-07-18T05:00:00+00:00,2025-07-18T06:00:00+00:00,Asia,bullish,Major BOS,50pct,23279.62,23271.75,23308.25,23309.5,3.638,3.797,tp2,23309.5,3.797,3.638,3.797,949.25,3.797,-0.238,1,0,1,2,discount,2.5,1.0,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-18T03:00:00+00:00,BOS,Major,False,False,False,,,,,True,5,LONG,True,13:30-20:30 UTC
NAS100,2025-07-21T07:00:00+00:00,2025-07-21T12:00:00+00:00,2025-07-21T12:00:00+00:00,London,bullish,Minor BOS,proximal,23261.5,23240.5,23308.25,23309.5,2.23,2.29,sl,23240.5,-1.0,-1.0,-1.0,-250.0,1.06,-1.214,0,-1,-1,4,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-21T03:00:00+00:00,BOS,Minor,False,False,False,,,,,True,7,LONG,True,13:30-20:30 UTC
NAS100,2025-07-21T07:00:00+00:00,2025-07-21T12:00:00+00:00,2025-07-21T12:00:00+00:00,London,bullish,Minor BOS,50pct,23252.0,23240.5,23308.25,23309.5,4.891,5.0,sl,23240.5,-1.0,-1.0,-1.0,-250.0,2.761,-1.391,0,-1,-1,4,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-21T03:00:00+00:00,BOS,Minor,False,False,False,,,,,True,7,LONG,True,13:30-20:30 UTC
NAS100,2025-07-21T09:00:00+00:00,2025-07-21T09:00:00+00:00,2025-07-21T11:00:00+00:00,London,bullish,Minor BOS,proximal,23308.25,23280.0,23367.0,23402.75,2.08,3.35,sl,23280.0,-1.0,-1.0,-1.0,-250.0,0.0,-1.177,2,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-21T08:00:00+00:00,BOS,Minor,False,False,False,,,,,True,9,LONG,True,13:30-20:30 UTC
NAS100,2025-07-21T09:00:00+00:00,2025-07-21T09:00:00+00:00,2025-07-21T11:00:00+00:00,London,bullish,Minor BOS,50pct,23295.12,23280.0,23367.0,23402.75,4.754,7.118,sl,23280.0,-1.0,-1.0,-1.0,-250.0,0.67,-1.331,2,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-21T08:00:00+00:00,BOS,Minor,False,False,False,,,,,True,9,LONG,True,13:30-20:30 UTC
NAS100,2025-07-21T13:00:00+00:00,2025-07-21T13:00:00+00:00,2025-07-21T13:00:00+00:00,NY,bullish,Major BOS,proximal,23283.75,23234.0,23367.0,23402.75,1.67,2.39,sl_collision,23234.0,-1.0,1.67,-1.0,-250.0,2.256,-1.206,0,0,-1,1,discount,3.0,1.0,0.0,0.0,1.5,0.5,"structure,freshness,killzone",True,h1_only,2025-07-21T12:00:00+00:00,BOS,Major,False,False,False,,,,,False,13,LONG,True,13:30-20:30 UTC
NAS100,2025-07-21T13:00:00+00:00,2025-07-21T13:00:00+00:00,2025-07-21T13:00:00+00:00,NY,bullish,Major BOS,50pct,23259.88,23234.0,23367.0,23402.75,4.139,5.52,sl_collision,23234.0,-1.0,4.139,-1.0,-250.0,5.26,-1.396,0,0,-1,1,discount,3.0,1.0,0.0,0.0,1.5,0.5,"structure,freshness,killzone",True,h1_only,2025-07-21T12:00:00+00:00,BOS,Major,False,False,False,,,,,False,13,LONG,True,13:30-20:30 UTC
NAS100,2025-07-23T19:00:00+00:00,,,NY,bullish,Minor BOS,proximal,23262.75,23190.75,23402.75,23418.0,1.94,2.16,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-23T16:00:00+00:00,BOS,Minor,False,False,False,,,,,False,19,LONG,False,13:30-20:30 UTC
NAS100,2025-07-23T19:00:00+00:00,,,NY,bullish,Minor BOS,50pct,23227.75,23190.75,23402.75,23418.0,4.73,5.142,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-23T16:00:00+00:00,BOS,Minor,False,False,False,,,,,False,19,LONG,False,13:30-20:30 UTC
NAS100,2025-07-29T03:00:00+00:00,2025-07-29T03:00:00+00:00,2025-07-29T13:00:00+00:00,Asia,bullish,Minor BOS,proximal,23545.0,23524.0,23585.25,23652.5,1.92,5.12,tp2,23652.5,5.119,1.92,5.12,1279.75,5.119,-0.44,10,4,10,2,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-29T01:00:00+00:00,BOS,Minor,False,False,False,,,,,True,3,LONG,True,13:30-20:30 UTC
NAS100,2025-07-29T03:00:00+00:00,2025-07-29T14:00:00+00:00,2025-07-29T14:00:00+00:00,Asia,bullish,Minor BOS,50pct,23535.5,23524.0,23585.25,23652.5,4.326,10.174,sl_collision,23524.0,-1.0,4.326,-1.0,-250.0,5.043,-1.826,0,0,-1,2,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",True,h1_only,2025-07-29T01:00:00+00:00,BOS,Minor,False,False,False,,,,,True,3,LONG,True,13:30-20:30 UTC
NAS100,2025-07-29T07:00:00+00:00,2025-07-29T07:00:00+00:00,2025-07-29T13:00:00+00:00,London,bullish,Minor BOS,proximal,23552.0,23537.25,23585.25,23652.5,2.25,6.81,tp2,23652.5,6.814,2.25,6.81,1703.5,6.814,-0.475,6,0,6,3,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-29T04:00:00+00:00,BOS,Minor,False,False,False,,,,,True,7,LONG,True,13:30-20:30 UTC
NAS100,2025-07-29T07:00:00+00:00,2025-07-29T07:00:00+00:00,2025-07-29T13:00:00+00:00,London,bullish,Minor BOS,50pct,23545.62,23537.25,23585.25,23652.5,4.735,12.769,tp2,23652.5,12.769,4.735,12.769,3192.25,12.769,-0.074,6,0,6,3,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-29T04:00:00+00:00,BOS,Minor,False,False,False,,,,,True,7,LONG,True,13:30-20:30 UTC
NAS100,2025-07-29T09:00:00+00:00,2025-07-29T09:00:00+00:00,2025-07-29T12:00:00+00:00,London,bullish,Major BOS,proximal,23593.25,23573.5,23652.5,,3.0,,sl,23573.5,-1.0,-1.0,-1.0,-250.0,1.025,-1.051,3,-1,-1,1,discount,2.5,1.0,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-29T08:00:00+00:00,BOS,Major,False,False,False,,,,,True,9,LONG,True,13:30-20:30 UTC
NAS100,2025-07-29T09:00:00+00:00,2025-07-29T09:00:00+00:00,2025-07-29T12:00:00+00:00,London,bullish,Major BOS,50pct,23584.38,23573.5,23652.5,,6.261,,sl,23573.5,-1.0,-1.0,-1.0,-250.0,2.676,-1.092,3,-1,-1,1,discount,2.5,1.0,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-29T08:00:00+00:00,BOS,Major,False,False,False,,,,,True,9,LONG,True,13:30-20:30 UTC
GOLD,2025-07-01T01:00:00+00:00,2025-07-01T06:00:00+00:00,2025-07-01T07:00:00+00:00,Asia,bearish,Minor BOS,proximal,3344.5,3350.3,3332.4,3331.5,2.09,2.24,sl,3350.3,-1.0,-1.0,-1.0,-250.0,1.466,-1.224,1,-1,-1,53,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2025-06-26T17:00:00+00:00,BOS,Minor,True,False,False,,,,,True,1,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-01T01:00:00+00:00,2025-07-01T07:00:00+00:00,2025-07-01T07:00:00+00:00,Asia,bearish,Minor BOS,50pct,3347.15,3350.3,3332.4,3331.5,4.683,4.968,sl,3350.3,-1.0,-1.0,-1.0,-250.0,1.635,-1.413,0,-1,-1,53,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2025-06-26T17:00:00+00:00,BOS,Minor,True,False,False,,,,,True,1,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-01T07:00:00+00:00,2025-07-01T07:00:00+00:00,2025-07-01T09:00:00+00:00,London,bearish,Minor BOS,proximal,3351.3,3357.4,3340.6,3339.3,1.75,1.97,sl,3357.4,-1.0,-1.0,-1.0,-250.0,1.525,-1.475,2,-1,-1,66,discount,3.0,1.5,0.0,0.3,0.75,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-06-26T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-01T07:00:00+00:00,2025-07-01T08:00:00+00:00,2025-07-01T09:00:00+00:00,London,bearish,Minor BOS,50pct,3354.1,3357.4,3340.6,3339.3,4.091,4.485,sl,3357.4,-1.0,-1.0,-1.0,-250.0,1.636,-1.879,1,-1,-1,66,discount,3.0,1.5,0.0,0.3,0.75,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-06-26T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-02T01:00:00+00:00,2025-07-02T01:00:00+00:00,2025-07-02T05:00:00+00:00,Asia,bearish,Minor BOS,proximal,3346.3,3354.3,3332.4,3331.5,1.74,1.85,sl,3354.3,-1.0,-1.0,-1.0,-250.0,0.988,-1.0,4,-1,-1,3,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-01T22:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-02T01:00:00+00:00,2025-07-02T01:00:00+00:00,2025-07-02T05:00:00+00:00,Asia,bearish,Minor BOS,50pct,3350.05,3354.3,3332.4,3331.5,4.153,4.365,sl,3354.3,-1.0,-1.0,-1.0,-250.0,2.741,-1.0,4,-1,-1,3,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-01T22:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-03T14:30:00+00:00,2025-07-03T14:30:00+00:00,2025-07-04T04:00:00+00:00,NY,bearish,Minor BOS,proximal,3332.4,3349.0,3305.8,3304.4,1.6,1.69,sl,3349.0,-1.0,-1.0,-1.0,-250.0,0.0,-1.211,3,-1,-1,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-03T13:30:00+00:00,BOS,Minor,False,False,False,,,,,False,14,SHORT,False,12:30-20:30 UTC
GOLD,2025-07-03T14:30:00+00:00,2025-07-03T14:30:00+00:00,2025-07-04T04:00:00+00:00,NY,bearish,Minor BOS,50pct,3340.45,3349.0,3305.8,3304.4,4.053,4.216,sl,3349.0,-1.0,-1.0,-1.0,-250.0,0.906,-1.409,3,-1,-1,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-03T13:30:00+00:00,BOS,Minor,False,False,False,,,,,False,14,SHORT,False,12:30-20:30 UTC
GOLD,2025-07-04T14:00:00+00:00,,,NY,bearish,Minor BOS,proximal,3356.4,3362.9,3344.8,3344.2,1.78,1.88,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,16,discount,4.1,1.5,0.0,0.6,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-07-03T02:00:00+00:00,BOS,Minor,True,False,False,,,,,False,14,SHORT,False,12:30-20:30 UTC
GOLD,2025-07-04T14:00:00+00:00,,,NY,bearish,Minor BOS,50pct,3359.4,3362.9,3344.8,3344.2,4.171,4.343,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,16,discount,4.1,1.5,0.0,0.6,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2025-07-03T02:00:00+00:00,BOS,Minor,True,False,False,,,,,False,14,SHORT,False,12:30-20:30 UTC
GOLD,2025-07-06T23:00:00+00:00,2025-07-06T23:00:00+00:00,2025-07-07T00:00:00+00:00,Other,bearish,Minor BOS,proximal,3342.6,3347.5,3332.4,3331.5,2.08,2.27,tp2,3331.5,2.265,2.08,2.27,566.25,2.469,-0.347,1,1,1,2,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-04T16:00:00+00:00,BOS,Minor,False,False,False,,,,,True,23,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-06T23:00:00+00:00,2025-07-07T17:00:00+00:00,2025-07-07T19:00:00+00:00,Other,bearish,Minor BOS,50pct,3344.8,3347.5,3332.4,3331.5,4.593,4.926,sl,3347.5,-1.0,-1.0,-1.0,-250.0,2.778,-2.037,2,-1,-1,2,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-04T16:00:00+00:00,BOS,Minor,False,False,False,,,,,True,23,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-07T04:00:00+00:00,2025-07-07T04:00:00+00:00,2025-07-07T13:00:00+00:00,Asia,bearish,Minor BOS,proximal,3316.0,3324.9,3300.0,3295.4,1.8,2.31,sl,3324.9,-1.0,-1.0,-1.0,-250.0,1.303,-1.202,9,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-07T03:00:00+00:00,BOS,Minor,False,False,False,,,,,False,4,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-07T04:00:00+00:00,2025-07-07T04:00:00+00:00,2025-07-07T13:00:00+00:00,Asia,bearish,Minor BOS,50pct,3320.2,3324.9,3300.0,3295.4,4.298,5.277,sl,3324.9,-1.0,-1.0,-1.0,-250.0,3.362,-1.383,9,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2025-07-07T03:00:00+00:00,BOS,Minor,False,False,False,,,,,False,4,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-07T07:00:00+00:00,2025-07-07T07:00:00+00:00,2025-07-07T13:00:00+00:00,London,bearish,Minor BOS,proximal,3315.7,3324.8,3300.0,3295.4,1.73,2.23,sl,3324.8,-1.0,-1.0,-1.0,-250.0,1.242,-1.209,6,-1,-1,2,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-07T05:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-07T07:00:00+00:00,2025-07-07T07:00:00+00:00,2025-07-07T13:00:00+00:00,London,bearish,Minor BOS,50pct,3320.0,3324.8,3300.0,3295.4,4.167,5.125,sl,3324.8,-1.0,-1.0,-1.0,-250.0,3.25,-1.396,6,-1,-1,2,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-07T05:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-07T10:00:00+00:00,2025-07-07T10:00:00+00:00,2025-07-07T13:00:00+00:00,London,bearish,Minor BOS,proximal,3310.3,3322.7,3290.2,3290.0,1.62,1.64,sl,3322.7,-1.0,-1.0,-1.0,-250.0,0.476,-1.323,3,-1,-1,2,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-07T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,10,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-07T10:00:00+00:00,2025-07-07T10:00:00+00:00,2025-07-07T13:00:00+00:00,London,bearish,Minor BOS,50pct,3316.25,3322.7,3290.2,3290.0,4.039,4.07,sl,3322.7,-1.0,-1.0,-1.0,-250.0,1.837,-1.62,3,-1,-1,2,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-07T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,10,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-08T08:00:00+00:00,2025-07-08T08:00:00+00:00,2025-07-08T09:00:00+00:00,London,bearish,Minor BOS,proximal,3340.7,3346.6,3331.5,3331.3,1.56,1.59,tp2,3331.3,1.593,1.56,1.59,398.25,1.729,-0.508,1,1,1,2,discount,6.0,1.5,2.5,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2025-07-08T06:00:00+00:00,BOS,Minor,False,True,False,,,,,False,8,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-08T08:00:00+00:00,2025-07-08T08:00:00+00:00,2025-07-08T09:00:00+00:00,London,bearish,Minor BOS,50pct,3343.4,3346.6,3331.5,3331.3,3.719,3.781,tp2,3331.3,3.781,3.719,3.781,945.25,4.031,-0.094,1,1,1,2,discount,6.0,1.5,2.5,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2025-07-08T06:00:00+00:00,BOS,Minor,False,True,False,,,,,False,8,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-08T13:00:00+00:00,2025-07-08T13:00:00+00:00,2025-07-08T13:00:00+00:00,NY,bearish,Minor BOS,proximal,3333.6,3339.7,3324.4,3323.5,1.51,1.66,tp2,3323.5,1.656,1.51,1.66,414.0,1.656,-0.738,0,0,0,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-08T12:00:00+00:00,BOS,Minor,False,False,False,,,,,False,13,SHORT,False,12:30-20:30 UTC
GOLD,2025-07-08T13:00:00+00:00,2025-07-08T13:00:00+00:00,2025-07-08T13:00:00+00:00,NY,bearish,Minor BOS,50pct,3336.4,3339.7,3324.4,3323.5,3.636,3.909,tp2,3323.5,3.909,3.636,3.909,977.25,3.909,-0.515,0,0,0,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-08T12:00:00+00:00,BOS,Minor,False,False,False,,,,,False,13,SHORT,False,12:30-20:30 UTC
GOLD,2025-07-08T17:00:00+00:00,2025-07-08T17:00:00+00:00,2025-07-08T17:00:00+00:00,NY,bearish,Minor BOS,proximal,3304.5,3310.9,3293.3,3290.2,1.75,2.23,sl,3310.9,-1.0,-1.0,-1.0,-250.0,0.0,-2.359,0,-1,-1,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-08T16:00:00+00:00,BOS,Minor,False,False,False,,,,,False,17,SHORT,False,12:30-20:30 UTC
GOLD,2025-07-08T17:00:00+00:00,2025-07-08T17:00:00+00:00,2025-07-08T17:00:00+00:00,NY,bearish,Minor BOS,50pct,3307.45,3310.9,3293.3,3290.2,4.101,5.0,sl,3310.9,-1.0,-1.0,-1.0,-250.0,0.0,-3.522,0,-1,-1,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-08T16:00:00+00:00,BOS,Minor,False,False,False,,,,,False,17,SHORT,False,12:30-20:30 UTC
GOLD,2025-07-17T12:00:00+00:00,2025-07-17T12:00:00+00:00,2025-07-17T12:00:00+00:00,London,bearish,Minor BOS,proximal,3331.1,3338.1,3320.1,3320.0,1.57,1.59,tp2,3320.0,1.586,1.57,1.59,396.5,2.4,-0.4,0,0,0,4,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-17T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,12,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-17T12:00:00+00:00,2025-07-17T14:00:00+00:00,2025-07-17T14:00:00+00:00,London,bearish,Minor BOS,50pct,3334.35,3338.1,3320.1,3320.0,3.8,3.827,sl,3338.1,-1.0,-1.0,-1.0,-250.0,2.947,-1.827,0,-1,-1,4,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-17T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,12,SHORT,True,12:30-20:30 UTC
GOLD,2025-07-22T06:00:00+00:00,2025-07-22T06:00:00+00:00,2025-07-22T12:00:00+00:00,Asia,bearish,Minor BOS,proximal,3400.2,3406.3,3390.6,3388.8,1.57,1.87,sl,3406.3,-1.0,-1.0,-1.0,-250.0,0.869,-3.213,6,-1,-1,4,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2025-07-22T02:00:00+00:00,BOS,Minor,False,False,False,,,,,False,6,SHORT,True,12:30-20:30 UTC
